IPA_Activity,IPA_BP_annotation,wgEncodeBroadHmmHuvecHMM.count,GDI_Score,betamax,Muscle - Skeletal_GTExTPM,Minor Salivary Gland_GTExTPM,Liver_GTExTPM,Pituitary_GTExTPM,Testis_GTExTPM,Adrenal Gland_GTExTPM,Brain - Amygdala_GTExTPM,Cells - Cultured fibroblasts_GTExTPM,Cells - EBV-transformed lymphocytes_GTExTPM,mousescore_Exomiser,fishscore_Exomiser,humanscore_Exomiser,HIPred,pLI_ExAC,SDI,Testis_GTExFC,SignalValue_H3k4me1_median,Pituitary_GTExFC,Small_Intestine_Terminal_Ileum_GTExFC,RVIS_Score,Prostate_GTExFC,Brain_Frontal_Cortex_BA9_GTExFC,Brain_Cortex_GTExFC,Brain_Hypothalamus_GTExFC,Brain_Nucleus_accumbens_basal_ganglia_GTExFC,Colon_Transverse_GTExFC,Skin_Not_Sun_Exposed_Suprapubic_GTExFC,Brain_Caudate_basal_ganglia_GTExFC,`Brain_Spinal_cord_cervical_c-1`_GTExFC,Brain_Anterior_cingulate_cortex_BA24_GTExFC,Skin_Sun_Exposed_Lower_leg_GTExFC,Brain_Cerebellum_GTExFC,Nerve_Tibial_GTExFC,Breast_Mammary_Tissue_GTExFC,Brain_Hippocampus_GTExFC,Brain_Cerebellar_Hemisphere_GTExFC,Brain_Substantia_nigra_GTExFC,Colon_Sigmoid_GTExFC,Ovary_GTExFC,Stomach_GTExFC,Lung_GTExFC,Artery_Coronary_GTExFC,Brain_Putamen_basal_ganglia_GTExFC,Gene,BPlabel
1,1,61,1450.14696,0.4213,100.741,74.6331,46.2098,61.4136,60.5694,164.679,125.90799999999999,330.952,57.0187,0.0,0.0,0.0,0.289121509,0.0108353564169536,10.515842,-0.056299,6.50294,-0.102467,0.209215,1.85,-0.100133,-0.358657,0.07197200000000001,0.07975800000000001,0.08882999999999999,-0.138215,-0.107482,0.192736,0.35893600000000003,-0.45633100000000004,-0.105082,-0.067513,-0.10323800000000001,0.11006300000000001,0.06512899999999999,0.090447,-0.352443,-0.090102,0.489597,-0.146828,-0.22671100000000002,0.354873,0.07721,RTN4,possible
2,1,241,699.03034,0.3148,1.2966,5.72878,3.33028,18.1431,19.749000000000002,2.3039099999999997,2.72152,5.2262,16.8938,0.0,0.0,0.0,0.146139458,2.3195626152955103e-07,,0.087627,8.93958,0.165742,-0.73344,1.44,-0.568951,0.686599,-0.3168,0.22301500000000002,1.063056,0.17203,0.303778,0.926325,0.91476,-0.22081399999999998,0.329758,0.505704,-0.101303,-0.115311,0.6304770000000001,0.577444,-0.358299,-0.182264,0.21288800000000002,-0.21001599999999998,-0.408375,-0.35497399999999996,-0.42013,SAPCD1,possible
0,1,49,564.91468,-0.1342,13.2746,20.3619,15.7335,26.8701,28.6382,28.6398,8.86403,21.6906,28.8979,0.0,0.0,0.615881762,0.402789861,5.30599942085599e-05,1.47083869,-0.08178099999999999,6.8034,-0.115658,-0.369208,-0.71,-0.250961,0.52036,0.061827999999999994,-0.6425609999999999,0.532692,-0.221796,-0.346883,0.48571000000000003,-0.150827,0.43357399999999996,-0.325355,-0.053616,-0.221133,-0.25033099999999997,-0.44054799999999994,-0.811832,0.6760510000000001,-0.18026199999999998,-0.23264,-0.24978699999999998,-0.35046700000000003,-0.250019,0.423209,SARS2,possible
0,1,180,987.0450699999999,0.2271,3.55283,12.0732,3.70345,10.5383,11.164000000000001,9.27608,6.68072,33.1136,2.28843,0.0,0.0,0.0,0.426189721,0.380054089955573,2.97179723,-0.062645,7.71482,-0.373129,-0.21713000000000002,-2.0,0.294076,-0.153314,-0.118852,0.950515,0.11801600000000001,0.094836,-0.225508,-0.34195,0.228138,0.247412,0.18679400000000002,0.13533,0.032254000000000005,0.211459,0.41346099999999997,-0.9237139999999999,-1.837404,0.259129,0.292257,0.140692,0.251454,-0.13964300000000002,0.5286489999999999,SBF2,probable
1,1,320,1695.64989,-0.2424,0.0,0.0,0.0,0.0,0.458663,0.0,0.0,0.0,0.0,0.468244205,0.0,0.0,0.519814193,6.14214934293813e-26,3.97098282,0.775995,7.0993699999999995,,,-1.32,,,,,,,,,,,,,,,,,,,,,,,,SCN10A,probable
0,0,208,693.6775,-0.2077,0.00982898,0.09002130000000001,0.0255395,4.2176800000000005,0.357389,0.26426700000000003,4.213369999999999,0.12391300000000001,0.00953275,0.0,0.0,0.0,0.778094649,0.999999992314383,10.68395422,-0.290894,4.5604,1.057115,-2.841878,-1.99,0.9126850000000001,0.15953399999999998,-0.17247,-0.216401,-0.070924,-0.53641,0.8811040000000001,0.096762,-0.949463,0.377492,0.681511,0.10784200000000001,-0.45876999999999996,0.449822,0.40536,0.235775,-0.365158,0.802411,1.008995,-0.660204,-1.813246,0.801746,0.711337,SCN2A,probable
1,1,280,233.51927,0.21100000000000002,15.2319,1.63198,0.301743,1.8569900000000001,1.11228,3.06427,1.91657,4.95147,0.0445689,0.540926836,0.0,0.0,0.667762339,0.00233910042363156,6.69970933,0.178783,,0.855876,-1.347733,-0.27,1.028982,-0.14694400000000002,0.6750510000000001,0.340568,-0.382452,0.275704,-0.510465,-0.502352,0.46328,-1.227865,0.205697,1.082803,0.126987,0.220822,0.33118200000000003,-0.440062,-1.946273,-0.286582,-1.393254,-0.574235,-0.380054,0.737237,0.9165979999999999,SGCD,possible
0,0,46,1095.64678,-0.2456,7.0080100000000005,8.37809,7.914619999999999,15.2041,17.102,13.4375,5.9993099999999995,37.9429,43.0456,0.0,0.0,0.957427108,0.55241257,0.00592218956138136,1.96798985,-0.176375,8.0315,-0.813185,-0.09790700000000001,,-0.14255299999999999,0.299749,0.102967,-1.208483,-2.287446,0.13831400000000002,-0.31264699999999995,-1.706753,1.1546399999999999,0.39424699999999996,0.074653,0.08290700000000001,0.201665,-0.380701,0.672654,0.195196,0.912041,0.292614,0.76363,-0.681474,-0.282152,0.665363,0.182304,SH2B3,probable
0,0,8,235.27173,-0.1763,0.33623800000000004,0.23137,11.5862,0.969161,12.3003,1.3208,0.6753319999999999,0.42253100000000005,0.112384,0.0,0.0,0.0,0.123297259,0.000188842387449784,1.97755717,-0.47949200000000003,6.877330000000001,-0.501529,1.2382440000000001,0.13,-6.6438559999999995,-0.292487,-0.6333479999999999,-6.6438559999999995,-0.545798,1.304366,0.682309,0.270876,-6.6438559999999995,-0.32892,-0.299985,0.423663,0.46633100000000005,0.690733,-1.624881,0.44834799999999997,0.50431,1.2243879999999998,0.445454,0.675084,0.293356,1.629966,-0.33529200000000003,SHBG,most likely
0,0,1,986.92433,0.5332,9.40372,32.6808,181.10299999999998,5.50215,25.5073,8.91493,4.095330000000001,14.4774,22.9632,0.0,0.0,0.0,0.770912826,1.8611647709590897e-07,2.97639148,-0.155076,8.35882,0.411157,0.361494,0.22,0.391748,0.340549,0.327357,-0.260935,0.224818,0.306909,0.481725,0.283163,0.41945,0.373332,0.532648,-0.316318,0.328898,0.300631,1.1030309999999999,-0.332561,1.148967,0.393871,0.47728999999999994,0.277102,0.43252799999999997,0.6085470000000001,0.24352600000000002,SHMT1,probable
0,0,81,1292.6128,0.2211,0.972744,1.7701,0.745953,1.8433099999999998,0.553005,0.43053199999999997,0.22064499999999998,0.141512,0.506855,0.0,0.0,0.0,0.7044333220000001,0.9938304650427371,2.8304118,2.897399,11.7362,3.8759900000000003,2.584827,-0.26,3.735579,3.388707,1.2816530000000002,3.3127150000000003,3.253547,-3.244911,3.986849,-6.6438559999999995,3.309828,2.021782,3.1637169999999997,-6.6438559999999995,3.186712,3.7459300000000004,3.4018660000000005,-6.6438559999999995,4.079688,2.7161470000000003,-6.6438559999999995,3.9726839999999997,3.615646,3.540304,3.5983,SIK1,probable
0,0,26,43.02086,0.7476,19.6023,14.9767,16.5816,33.4791,8.05378,13.8324,6.91608,17.5012,10.638,0.0,0.0,0.0,0.809006751,0.99983680888605,2.8304118,-0.125076,8.627989999999999,0.661957,0.618839,-0.42,-0.432691,-0.5641930000000001,0.19106900000000002,1.369206,0.2884,0.392951,0.109498,0.10912000000000001,-0.231791,-0.47455600000000003,-0.123806,0.389892,-0.05198099999999999,-0.072453,-0.6364810000000001,0.47571,0.566067,-0.120394,-0.18032,0.854359,-0.22506500000000002,0.086726,-0.105741,SIK2,probable
0,0,215,,0.35100000000000003,14.0345,13.2299,8.82313,28.1664,49.9014,11.41,17.0967,13.4942,12.9686,0.0,0.0,0.0,0.72829324,0.9998825407501751,0.0,0.099188,7.564989999999999,0.36159600000000003,0.892605,-0.99,0.721437,-0.23427699999999999,0.295614,-0.136955,-0.216433,0.128495,0.128323,0.23829099999999998,0.116328,0.204244,0.097635,-0.104645,-0.042241,-0.171158,-0.118862,0.159167,-0.086249,0.25759099999999996,0.37916700000000003,-0.102201,-0.077195,0.183368,0.109117,SIK3,probable
1,1,39,115.75595,0.2966,6.0034,43.7703,1.6725400000000001,10.7423,15.6647,14.8726,9.10162,10.6474,14.8188,0.8043549740000001,0.0,0.0,0.638582647,0.9994386218051279,5.83357103,0.06675700000000001,8.50821,0.397061,-0.293032,-1.31,0.607762,-0.557174,-0.124126,-0.465587,-0.506462,-0.509919,0.113898,0.530935,-0.332074,-1.394423,0.17610399999999998,0.247364,0.257348,0.547868,0.6352369999999999,0.27235,0.607412,0.363354,0.834706,0.5256970000000001,0.19867,-0.192136,0.383463,SLC12A2,most likely
0,1,28,6537.4246299999995,-0.1682,0.0475561,0.0755362,0.019087700000000003,0.0972405,0.875173,1.39574,0.0136593,0.0428142,0.11328699999999998,0.39536729299999995,0.0,0.0,0.17706593899999998,8.427413552635e-14,3.79511105,0.415688,9.6155,0.792864,0.7007979999999999,0.28,-1.530015,,,,0.8597879999999999,,1.798889,1.4293040000000001,,,-0.478608,,-0.403883,-2.585297,,,,,,,-0.692775,1.469797,-1.893968,SLC14A2,most likely
0,0,19,25.55771,0.2408,20.2476,3.4118699999999995,14.9237,7.60566,37.9799,12.4444,11.7816,63.1642,42.4107,0.0,0.0,0.0,0.788574338,0.826067878054453,7.92021891,-0.282452,7.79645,-1.076443,1.5576649999999999,-0.07,0.30175799999999997,-1.446539,-6.6438559999999995,-0.286481,1.545025,-0.5664560000000001,0.35741999999999996,-6.6438559999999995,1.651814,-6.6438559999999995,0.31387600000000004,0.260652,-0.27821399999999996,0.226202,-2.166337,0.286615,1.103265,0.766029,0.60351,-0.247518,-0.472091,0.55314,1.288776,SLC16A1,probable
0,0,148,49.57694,-0.3138,0.0078863,0.0145287,197.43200000000002,0.471998,4.35115,0.0236993,0.103469,0.0,0.196669,0.0,0.0,0.0,0.319299012,3.7151646773125396e-06,3.64963493,0.448036,7.589519999999999,-0.369671,-6.6438559999999995,-1.02,-4.448028,0.7525649999999999,0.299681,0.44611300000000004,-0.512468,,-0.36338400000000004,-6.6438559999999995,1.5933389999999998,-0.49912399999999996,-0.545638,-1.253847,,,2.442825,-0.294426,0.993654,,-6.6438559999999995,,,,1.4197950000000001,SLC22A7,probable
1,1,1,1219.29265,,148.579,5.096369999999999,1.46751,6.68359,7.211539999999999,5.12207,1.8697,0.16155,0.187633,0.906644289,0.0,0.0,0.637993336,0.135386792584163,17.64906737,0.234029,8.14338,0.531513,0.846567,-0.18,1.9034400000000002,0.391117,0.6114890000000001,0.48893100000000006,0.359993,0.46942399999999995,-1.570838,0.33886900000000003,-2.333982,1.3571819999999999,0.352168,-1.0320639999999999,1.020189,-1.8396439999999998,0.865275,-0.700643,0.820743,0.22358000000000003,0.592662,0.29504400000000003,1.114792,-1.0963530000000001,0.50698,SLC2A4,most likely
2,1,10,320.26955,0.1648,0.41350200000000004,36.0682,5.94754,8.13145,1.44884,2.20738,3.01038,13.5014,34.2189,0.0,0.0,0.0,0.7645115259999999,0.8915674788448341,2.90120367,0.619269,7.4751,0.617745,-0.548269,0.17,-0.38517199999999996,-0.28075700000000003,1.0572219999999999,-0.229325,-0.304153,0.14242,-0.521255,-0.42390100000000003,0.299211,-2.561732,0.143055,-0.847941,0.180558,0.298086,-0.27014499999999997,0.354584,1.486201,0.5466810000000001,-0.24997600000000003,0.47650200000000004,0.465188,1.738217,0.5261819999999999,SLC39A8,possible
0,0,9,415.36286,-0.22899999999999998,0.0397713,23.0861,1.04292,1.81762,6.14332,0.022321,0.06159590000000001,0.0219949,0.027667700000000003,0.0,0.0,0.0,0.6842550040000001,0.00803119583011728,2.93433955,-0.14335699999999998,,2.80458,1.066945,0.33,1.644002,1.9782810000000002,2.006981,4.956561,,0.6003069999999999,-0.244606,,,6.020169999999999,0.14813900000000002,-6.6438559999999995,1.3242049999999999,2.857078,2.2711759999999996,1.696678,,-6.6438559999999995,-1.307749,2.452229,1.080578,1.663573,,SLC5A1,most likely
1,1,1,15.98083,,1.26898,19.6755,0.579102,14.1046,14.7575,4.80895,7.91754,83.084,49.2948,0.0,0.0,0.0,0.70702368,0.574964447374533,2.81500504,0.136221,9.01336,-0.281647,0.9358870000000001,-1.22,0.365173,0.181506,0.23631,-1.4738959999999999,0.54609,-0.24168800000000001,0.235053,-0.5012340000000001,0.180671,0.731398,0.092055,-1.0092299999999998,-0.38760500000000003,0.163412,0.70676,0.236348,0.32317199999999996,-0.228314,1.405944,0.21736,-0.345095,-0.602745,0.686628,SLC7A1,possible
1,1,12,50.78753,0.3151,0.12413699999999998,0.316438,0.21088400000000002,1.33946,0.251367,0.756347,2.69829,4.02506,0.0277805,0.5706635320000001,0.0,0.0,0.767620981,0.98820862479259,11.8139906,0.45056499999999994,7.51996,0.308629,-0.9447120000000001,-1.15,-0.545779,-0.361554,0.390678,0.668675,-0.137496,-0.205037,-0.28582199999999996,-0.42564799999999997,0.7298680000000001,0.730691,-0.7508050000000001,0.5163260000000001,-0.151358,-0.18096700000000002,0.145594,0.33565900000000004,-6.6438559999999995,-0.259297,-0.718965,0.510587,-0.238984,-0.36856700000000003,-1.255927,SLC8A1,possible
1,1,309,138.92944,0.3921,28.0971,20.1829,10.3478,23.4148,7.27596,6.898110000000001,9.59361,58.8124,24.6468,0.477894065,0.0,0.957427108,0.824708164,0.8682683132087959,10.52385559,0.233212,11.3709,0.194212,-0.44169899999999995,-0.34,0.246696,0.09552000000000001,0.5156970000000001,-0.651177,-0.679393,0.089448,-0.128003,0.112481,-0.7625310000000001,-0.43954,-0.146761,0.282991,-0.266796,0.383822,1.1633040000000001,0.207186,0.615721,0.273968,0.352829,0.373173,0.38509699999999997,-0.9053469999999999,-0.164169,SMAD3,probable
0,1,230,113.09937,-0.4184,14.6306,20.4811,1.03405,3.61677,56.1038,7.1765,3.39341,0.214562,0.153719,0.0,0.0,0.0,0.604412496,0.0129697790449358,3.83438442,-0.239215,10.0301,1.512645,-0.302085,-0.53,-1.23452,-0.635102,-0.7486659999999999,0.5518489999999999,0.391785,-0.401803,0.256912,0.44594399999999995,-6.6438559999999995,0.657647,0.22294299999999997,0.61336,-0.37046999999999997,0.735615,0.673208,-0.630987,0.754494,-0.40591700000000003,0.33815700000000004,0.561908,-0.323413,-0.652467,0.38236,SMOC2,possible
1,1,15,21.70049,-0.1717,4.25568,8.95096,2.25042,8.17676,15.5573,7.95477,2.2233400000000003,25.1887,6.8719,0.0,0.0,0.0,0.693781972,0.03621831762617501,7.968224900000001,0.133239,7.5651,-0.19378900000000002,-0.193762,,-0.138281,0.597249,0.377891,0.513537,-0.133973,-0.095,-0.170956,0.32821,0.483969,0.9989969999999999,-0.151076,-0.169871,-0.093709,-0.147847,-0.136257,-0.19505799999999998,-0.21341999999999997,-0.167624,-0.172206,-1.1115110000000001,-0.181616,0.094372,0.346972,SNTB2,possible
0,1,433,34.06577,-0.45399999999999996,4.292330000000001,0.454691,1.63132,4.40131,9.13376,0.9267489999999999,2.3879099999999998,0.050633300000000006,0.0454589,0.0,0.0,0.0,0.724559009,0.999530959870119,1.61745951,0.082115,9.3844,0.112604,-0.688191,-1.11,-0.618598,0.268492,0.290006,0.906459,-0.163872,0.603774,0.243275,0.271877,-1.316309,0.7008449999999999,0.186082,0.36393400000000004,-0.269777,-0.20920999999999998,0.781091,0.38614299999999996,0.291376,0.147214,-2.766884,0.8213020000000001,0.220398,-0.742502,-0.594685,SOX6,possible
0,0,66,10.57923,0.3742,30.4389,37.4704,65.945,18.1638,16.97,70.4288,8.2075,34.2247,9.09961,0.0,0.0,0.0,0.20791383100000002,0.000439257239321401,2.99256063,-0.9390780000000001,9.421005000000001,0.124821,0.39184,,-0.516904,-0.128094,-0.176743,0.5549729999999999,-0.9147430000000001,0.213694,-0.06253500000000001,0.27956,0.638606,-0.832684,-0.396811,-0.184169,0.096262,-0.10668599999999999,0.6160760000000001,1.116746,-0.152094,-0.14987999999999999,-0.536652,-0.249361,-0.099776,0.254655,-0.238328,SPR,probable
0,0,42,46.4952,-0.4599,51.8001,35.7168,18.3302,85.8141,44.0638,68.1193,18.964000000000002,30.0139,59.0072,0.0,0.0,0.0,0.8395857809999999,0.9999531602409608,3.66240179,-0.110144,6.9087,0.360644,0.271679,-0.89,-0.16324,-0.28974099999999997,-0.132747,0.050676,0.07950299999999999,0.097742,-0.085508,0.174066,-0.241711,-0.314691,-0.22275,-0.15093199999999998,0.120224,-0.15848399999999999,-0.259472,0.043131,0.314157,-0.034321,-0.683619,-0.19530899999999998,-0.107281,-0.431084,0.041214,STAT5B,probable
0,1,17,4051.69126,0.4441,1.8462,66.9089,0.663081,33.9272,51.9819,4.39686,20.4718,24.4184,0.312763,0.9306270059999999,0.0,0.0,0.7864689229999999,0.999462431417641,7.79276302,-0.352032,7.06695,-0.838491,-0.24256100000000003,-0.34,-0.374382,-0.094986,0.078075,-0.58354,-0.22629000000000002,-0.319392,-0.128172,-0.156263,0.046258,-0.17666600000000002,0.47363999999999995,-0.104619,-0.182318,-0.489951,-0.298565,0.200259,0.175143,0.660986,-0.550093,0.1544,0.131537,-1.2333459999999998,-0.192277,STK39,probable
1,1,19,94.00915,0.4368,48.2512,184.709,38.9466,95.1329,124.167,162.261,18.0602,165.295,9.85485,0.0,0.0,0.0,0.444217145,0.24153768017823302,0.0,0.339317,6.12255,0.472246,-0.378404,-0.03,1.911876,0.924509,0.45738,2.1861599999999997,1.0728739999999999,-0.726186,0.239249,0.394131,-6.6438559999999995,-6.6438559999999995,-0.129177,-0.371253,-0.12876300000000002,-1.133551,1.264732,0.328011,-3.417025,-0.261721,0.502322,-0.177027,-0.23460799999999998,-1.219574,0.505783,TAGLN,probable
0,0,163,30.586759999999998,0.6295,0.046731800000000004,0.22172399999999998,0.0,0.143327,0.140474,0.056772,0.029867599999999998,0.209312,0.23428400000000002,0.0,0.0,0.0,0.123297259,0.00014412384776621299,1.98266541,0.39532399999999995,,-2.877511,1.532656,0.17,-6.6438559999999995,0.809782,-0.9558530000000001,,2.046135,1.9843689999999998,0.994977,-2.705756,,-1.046551,-6.6438559999999995,-1.6495939999999998,0.387782,-1.277434,,0.624617,,1.27902,-6.6438559999999995,1.334732,0.556838,1.9120419999999998,,TAS2R3,least likely
0,0,16,1623.12511,-0.2699,0.0,0.0,0.0,0.0,0.0980923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123297259,0.065390402368431,1.98266541,-2.700866,,,-1.084752,1.2,,,,,,,,,,,,,,,,,,,,,,,,TAS2R38,least likely
0,0,118,802.33751,0.3182,0.270012,1.26698,0.330379,2.46628,1.34866,0.58017,1.17634,0.88789,1.1556799999999998,0.0,0.0,0.0,0.146139458,0.0497384495024723,2.96764242,0.963556,,1.0046979999999999,0.807289,1.42,1.1297139999999999,0.9443790000000001,0.935199,1.023635,0.785081,0.9207879999999999,0.680964,0.816832,1.3951799999999999,0.9971760000000001,0.694116,0.8392370000000001,0.870873,0.904576,1.0413709999999998,1.050171,1.028451,0.907502,0.813705,0.717037,0.874239,0.9474670000000001,0.917007,TAS2R4,least likely
0,0,272,305.63901,-0.4045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11190837599999999,6.3004007151203905e-06,1.98266541,,9.03776,,,0.19,,,,,,,,,,,2.399194,,,,,,,,,,,,,TAS2R60,least likely
0,0,187,3.16493,-0.6705,0.0,0.0,0.0,0.0174889,0.09160030000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.186891869,0.490002147026831,0.0,0.731589,,,,,,,,,,,,,,,,,,,,,,,,,,,,TBC1D3G,least likely
0,0,33,1070.45038,0.1975,3.25418,14.1676,9.70064,11.8595,10.181000000000001,8.58968,4.22441,16.4219,0.41522299999999995,0.0,0.0,0.0,0.824708164,0.9896050290894399,6.56033859,0.176964,9.9026,-0.8134899999999999,0.584021,-0.22,0.44932799999999995,-0.165712,0.24238400000000002,1.037136,0.260446,0.251395,0.116828,0.709661,-1.835651,0.17911300000000002,-0.151081,0.08769,-0.061082000000000004,-0.328814,1.023881,-0.85324,1.457147,-0.067951,-0.17876199999999998,-0.06168,0.089145,-0.16633599999999998,-0.22284299999999999,TCF7L2,probable
0,0,30,56.376259999999995,0.9415,0.0,0.06257090000000001,0.0,0.011242100000000001,2.72336,0.0,0.0125066,0.0,0.366475,0.0,0.0,0.0,0.6933401229999999,0.8661511890633771,14.05338892,0.317751,10.2605,,-0.463873,,,1.122796,1.4739360000000001,,0.541103,-1.4377280000000001,0.9375760000000001,-1.61317,,,0.969252,,,,,,1.162932,,,0.472092,,,0.6292840000000001,TERT,probable
0,0,73,3646.95795,0.2077,1.9332799999999999,6.63545,1.37343,7.25045,1.5423200000000001,2.83893,1.29485,4.55086,12.2708,0.0,0.0,0.8940809679999999,0.123297259,7.05368251291393e-26,0.0,0.283792,9.82427,0.30401300000000003,0.23849800000000002,1.97,-0.112131,0.509274,0.386008,0.125884,-0.353104,0.058503,-0.109385,-0.08167,0.328588,0.10529200000000001,-0.104029,0.325887,-0.07695199999999999,-0.106234,0.526619,0.108347,0.406415,-0.382248,-0.27913000000000004,0.30385,0.42527600000000004,0.6465920000000001,-0.138984,TET2,probable
0,0,25,126.47135,0.1705,0.112094,0.539514,0.0869152,0.407209,17.4274,0.15213800000000002,0.507414,0.529175,0.670666,0.0,0.0,0.0,,,0.0,0.297599,10.116245,0.390071,-6.6438559999999995,,0.831421,-2.159321,0.778439,0.402472,-1.004492,-3.799154,-0.290943,0.426019,-1.848379,-0.9243879999999999,0.820269,0.305793,-0.645406,-1.9606400000000002,1.008224,1.262507,-0.660404,-0.393737,0.82996,1.2581950000000002,0.730183,0.537575,1.214336,TEX22,least likely
0,1,1,472.6638,-0.3708,5.5196,29.0244,8.999360000000001,33.8618,17.7424,40.4581,9.29795,131.659,155.283,0.731960198,0.0,0.0,0.831385493,0.35413252834892794,13.82529558,0.252172,10.0243,0.286668,-0.37299099999999996,-0.12,0.24261999999999997,-0.365534,0.21115,0.506797,1.087078,0.298794,0.33324699999999996,-1.169352,-1.6857229999999999,0.2392,0.221636,0.313833,0.14718699999999998,0.283794,-0.39688,0.082534,1.0063879999999998,0.088806,-0.26217199999999996,0.181206,0.228115,0.7377020000000001,0.531654,TGFB1,most likely
0,0,61,1518.2577800000001,0.2327,7.51509,21.2438,5.20517,11.3497,9.28207,33.1008,2.82918,28.798000000000002,1.05597,0.39536729299999995,0.0,0.957427108,0.679628551,0.0110547982037593,7.91602311,-0.159399,7.78828,0.15554300000000001,1.437432,0.18,0.18948800000000002,0.684589,0.275841,-1.117737,0.23669899999999996,0.323346,0.151883,0.28873899999999997,-0.619306,-0.24808000000000002,0.125433,0.213546,-0.44698999999999994,0.179008,0.476042,0.157805,0.23658200000000001,0.186114,-0.9185610000000001,-0.136802,0.116627,0.600328,0.16298900000000002,TGFBR3,probable
1,1,86,378.07788,-0.6402,1.68196,12.2982,3.44507,12.0492,4.40311,9.92719,8.14818,92.9291,0.321486,0.47773547899999996,0.0,0.0,0.603037536,0.245000802643493,2.97531153,0.53788,10.5098,2.892547,-0.9406049999999999,-0.47,-0.484142,0.484418,0.552408,-1.9648310000000002,-1.110994,-1.8513419999999998,0.14538900000000002,-6.6438559999999995,0.538719,0.215469,-0.8075260000000001,0.5316310000000001,-0.23097399999999998,0.330125,0.667142,-6.6438559999999995,-1.988347,-3.034095,0.322498,0.77855,0.29906,1.192735,0.5478890000000001,THBS2,probable
2,1,181,1723.9194,-0.4662,67.2421,73.46600000000001,34.1568,85.4168,65.6243,108.65100000000001,18.7215,307.837,147.251,0.0,0.0,0.0,0.801729143,0.999999999998354,7.96584047,-0.048316000000000005,9.75511,0.058314,-0.030733,-3.42,-0.090542,0.23174299999999998,-0.349584,0.494349,0.110202,-0.028144,-0.11409200000000001,-0.397617,-1.170089,0.535193,-0.089893,-0.274546,-0.058569,-0.090252,0.388061,0.080219,0.356796,0.052804,-0.098227,-0.120399,0.047025,-0.46756400000000004,0.32058200000000003,TLN1,possible
0,0,400,1053.74919,-0.4406,3.4123699999999997,18.0126,15.0274,14.0308,30.9423,20.0687,3.09361,15.7409,17.3454,0.0,0.0,0.0,0.288511723,8.14596215918246e-06,1.9977004,0.146134,12.1361,0.180162,0.27923000000000003,-0.05,0.235551,-1.001608,0.163731,1.9300560000000002,0.195762,0.222433,0.11624000000000001,0.13014,0.349649,-0.629722,0.111783,0.29982,0.22416,0.218293,0.340539,0.282329,0.270365,0.211077,0.366439,0.12198599999999998,0.26605100000000004,0.198945,0.657532,TMCO6,probable
1,1,1,57.52956,,1.22458,4.98175,2.47477,3.9529199999999998,26.9918,3.86522,0.780058,24.0864,0.04442619999999999,0.0,0.0,0.0,0.413446665,0.15528270100677,0.0,-0.17147,8.036389999999999,0.315102,0.261074,,-0.243633,0.268458,0.399109,0.513482,-1.3973950000000002,-0.237342,0.097424,-0.958838,0.829953,1.314363,0.405085,0.488591,-0.087188,0.201898,-0.772019,1.0468959999999998,1.840356,-0.313369,0.521825,0.260277,0.34868499999999997,0.279802,0.896602,TMEM200B,possible
0,0,1,,,12.1885,31.1115,11.6694,29.5908,12.5914,39.4418,42.2885,31.997,14.0279,0.0,0.0,0.0,0.30187729,0.997954015355093,4.93672721,0.13484000000000002,6.67789,-0.711335,0.091856,-0.21,-0.6905600000000001,-0.202016,0.217401,0.196497,-0.129332,-0.133542,-0.094112,0.253195,0.289195,-0.188466,-0.080933,0.090956,-0.067625,0.082208,0.120333,0.135914,-0.1493,-0.15228,-0.369025,-0.234974,0.071754,-0.9768680000000001,-0.11553900000000002,TNFSF12,probable
0,0,670,15.3263,-0.6038,5.44301,18.8346,6.86862,8.45352,14.8261,13.5,3.66265,32.8729,72.9493,0.5706635320000001,0.0,0.957427108,0.831385493,0.9122229533314701,13.71759198,-0.343962,7.4135800000000005,-1.24357,0.363186,-0.25,0.579023,0.999698,0.21606399999999998,0.19433399999999998,-0.39755999999999997,0.39455300000000004,-0.5413479999999999,-0.212706,-1.726145,-1.338926,-0.5509109999999999,-0.192522,-0.127048,-0.507192,-0.762736,-0.8651209999999999,0.504512,-0.44242700000000007,-0.773465,-0.316324,0.619264,0.146845,0.30782800000000005,TP53,probable
0,0,5,49.60335,-0.2484,5.65019,9.685960000000001,3.26322,10.5093,37.6496,7.2098,4.17741,11.4292,9.92295,0.0,0.0,0.0,0.444217145,0.505141848020281,3.52306165,0.08198,10.176,0.21171199999999998,0.095567,-0.36,-0.127806,0.31653600000000004,0.214443,-0.10995999999999999,0.18876800000000002,0.238527,-0.095579,0.214325,0.30901,0.19268,0.116149,0.206878,0.157749,0.205911,0.170183,-0.15376700000000001,0.41900200000000004,0.130511,0.23531999999999997,0.192919,0.258617,0.16554100000000002,0.23763,TRIM13,probable
