IPA_Activity,IPA_BP_annotation,wgEncodeBroadHmmHuvecHMM.count,GDI_Score,betamax,Muscle - Skeletal_GTExTPM,Minor Salivary Gland_GTExTPM,Liver_GTExTPM,Pituitary_GTExTPM,Testis_GTExTPM,Adrenal Gland_GTExTPM,Brain - Amygdala_GTExTPM,Cells - Cultured fibroblasts_GTExTPM,Cells - EBV-transformed lymphocytes_GTExTPM,mousescore_Exomiser,fishscore_Exomiser,humanscore_Exomiser,HIPred,pLI_ExAC,SDI,Testis_GTExFC,SignalValue_H3k4me1_median,Pituitary_GTExFC,Small_Intestine_Terminal_Ileum_GTExFC,RVIS_Score,Prostate_GTExFC,Brain_Frontal_Cortex_BA9_GTExFC,Brain_Cortex_GTExFC,Brain_Hypothalamus_GTExFC,Brain_Nucleus_accumbens_basal_ganglia_GTExFC,Colon_Transverse_GTExFC,Skin_Not_Sun_Exposed_Suprapubic_GTExFC,Brain_Caudate_basal_ganglia_GTExFC,`Brain_Spinal_cord_cervical_c-1`_GTExFC,Brain_Anterior_cingulate_cortex_BA24_GTExFC,Skin_Sun_Exposed_Lower_leg_GTExFC,Brain_Cerebellum_GTExFC,Nerve_Tibial_GTExFC,Breast_Mammary_Tissue_GTExFC,Brain_Hippocampus_GTExFC,Brain_Cerebellar_Hemisphere_GTExFC,Brain_Substantia_nigra_GTExFC,Colon_Sigmoid_GTExFC,Ovary_GTExFC,Stomach_GTExFC,Lung_GTExFC,Artery_Coronary_GTExFC,Brain_Putamen_basal_ganglia_GTExFC
0.0,1.0,155.0,11.5877,0.1871,34.4387,56.4558,4.9088699999999985,6.35668,21.4049,6.28175,4.26531,889.862,3.89939,0.788155246,0.0,0.869202136,0.7691657540000001,0.0187079719750825,23.41984427,-1.035948,7.96358,-1.7330150000000002,-0.55095,-0.32,-0.992186,-0.4399,-0.752038,1.6695939999999998,-0.614919,-0.246638,0.083727,1.398368,-0.429898,-0.764119,-0.127221,-0.6341939999999999,-0.141298,-0.435721,0.505429,-0.452989,1.036476,0.18107,1.329662,0.493461,0.404311,0.90484,-0.5275350000000001
1.0,1.0,41.0,1294.94009,-0.4295,0.215039,2.71505,0.413393,42.1044,96.3852,26.6844,7.35814,7.81521,16.0634,0.0,0.0,0.0,0.186891869,1.16806309975737e-05,4.901729598199999,-0.228072,8.0604935,-0.454267,1.060272,1.84,-2.266105,-0.306911,-0.275445,-0.921677,-1.823533,-0.350403,-1.5247190000000002,-0.236853,-0.576076,-0.231954,-1.076002,-0.335386,-0.26826500000000003,-0.346884,-0.240322,0.291402,-0.443667,-0.297588,0.834181,-0.302786,-0.258018,-0.356427,-0.348661
0.0,0.0,211.0,435.3805200000001,-0.4933,0.0,0.0473853,0.0103568,1.0724,1.01452,0.0973834,6.25615,0.0,0.0,0.5283317679999999,0.0,0.0,0.4210123120000001,9.67009048154741e-05,1.98266541,0.687974,7.049990549999998,0.6960350000000001,-3.045204100000001,-0.27,-6.643856,0.190975,-0.302339,-1.287642,-1.6101450000000002,-0.7311489999999999,-1.225213,-1.182166,-0.733626,1.054111,-1.477255,-0.275741,2.361098,0.8699610000000001,0.438286,-0.345427,-1.021415,-6.643856,1.031933,-0.225421,-0.652983,-1.404853,2.222629
0.0,0.0,1166.0,11.550999999999998,0.467,1.39123,44.5032,25.7132,40.9923,5.1755900000000015,27.445,13.8482,202.003,5.42097,0.0,0.0,0.957427108,0.830946863,0.238186361767522,8.79295894,0.155825,7.95173,0.7165560000000001,0.313139,-0.32,-1.1210790000000002,0.514159,0.610646,-0.510897,0.6889350000000001,0.374767,0.233483,-0.404567,1.74151,-0.481138,0.151279,-0.502458,-0.227202,-0.4522640000000001,1.036552,-0.249033,0.664619,0.976133,1.74955,0.839783,-0.808286,-1.268833,0.626871
2.0,1.0,310.0,38.51875,-0.3526,1.31133,2.20333,0.38538,1.99122,28.5434,7.95735,1.8285,6.49349,25.6696,0.0,0.0,0.0,0.684597015,0.268926805475888,6.62521728,-0.070162,3.63897,-3.058003,0.908164,-0.36,-0.33007800000000004,0.16294,0.130718,-0.199028,-0.5770569999999999,-0.245257,0.768883,0.258444,-1.443589,-0.25881,0.775848,-0.198161,-1.483858,-0.230223,-0.898243,0.598741,0.342568,-0.246805,-0.52272,-0.31635,-0.300618,-0.524667,-0.209152
0.0,0.0,15.0,19.37612,-0.2075,0.0400276,0.311958,0.122681,0.229788,0.454875,0.32263000000000003,0.0360517,0.0,1.87789,0.0,0.0,0.0,0.111908376,0.000639117802263442,1.98266541,-3.823331,8.359096549999999,0.423567,0.928,0.13,0.527618,-2.570536,-2.1767950000000003,1.192532,-0.88532786,0.715396,0.5814630000000001,-2.513235649999999,-6.643856,-1.43330221,0.5041,-0.8745281400000002,1.2345540000000002,-6.643856,0.830174,-0.36431233999999996,2.891828,-6.643856,-6.643856,-0.559764,-0.280808,-0.5196029999999999,-0.15997144999999993
0.0,1.0,99.0,147.30048,-0.2618,6.785589999999999,3.07379,0.125581,0.420408,1.77645,0.5882149999999999,4.14881,25.6479,0.059422,0.363622861,0.0,0.0,0.5535286660000001,0.217594377239137,14.88905883,0.316181,9.30916,1.020385,1.177951,0.31,-0.5755560000000001,0.225813,-0.16356099999999998,1.2041389999999998,-1.051291,0.419937,-0.246241,-0.281042,0.490627,-1.320466,0.196475,0.404302,0.19249,0.937646,-0.263463,0.7146399999999999,-6.643856,-0.375096,-1.799284,-0.6131770000000001,-0.214545,1.275936,-0.281765
0.0,0.0,81.0,656.55651,0.373,4.65965,5.80662,1.9184,5.2693900000000005,7.48491,3.68508,1.72363,7.35348,12.3475,0.0,0.0,0.0,0.488307536,0.577650480843115,4.70997211,-0.13864400000000002,8.29593,-0.102351,-0.178921,-0.58,-0.115517,0.254913,-0.218051,-0.093559,-0.153044,0.14033099999999998,-0.135071,0.131855,-0.185743,-0.166527,-0.127412,-0.15667899999999998,-0.105631,0.275503,-0.5242020000000001,-0.12762,-0.168318,0.27559,0.581276,-0.618631,-0.092991,0.233398,0.198248
0.0,0.0,30.0,899.40808,0.3491,118.116,74.9705,54.2047,127.376,73.9433,65.3594,12.3837,375.177,228.969,0.0,0.0,0.0,0.581228554,0.0272025507564846,8.44786072,0.195082,9.63636,-0.184652,1.782823,0.46,1.224832,0.402766,1.46018,-1.160669,-0.421202,0.923207,-0.131867,0.578075,1.849184,-0.997811,-0.422648,0.608183,0.10656,0.2474,0.508463,-0.562339,-0.924319,0.356761,-0.32449,-0.254728,0.144101,0.872475,-1.398883
1.0,1.0,124.0,3228.09595,0.2944,2.15122,9.42215,5.99015,29.6499,59.4449,9.81351,6.1574800000000005,17.2808,11.1122,0.0,0.0,0.957427108,0.396241546,9.668792253044667e-18,8.67033304,-0.15296400000000002,10.4058,0.14139200000000002,0.136366,0.09,0.12504500000000002,0.132439,0.135482,0.094393,0.095514,0.14235799999999998,-0.060034,0.091746,0.316864,0.17023,0.076774,0.28161,0.043169,0.076075,-0.149822,0.277378,-0.216461,0.108926,0.151193,0.129157,0.103372,0.138953,0.144183
1.0,1.0,230.0,579.86625,-0.3159,1.59049,41.8648,1114.93,18.9582,3.1872,12.1605,2.85035,10.2186,0.33965100000000004,0.0,0.0,0.957427108,0.33202049100000003,0.000978859412496618,4.7073544,0.328403,8.538210000000001,-0.5619,-1.140637,1.64,-1.63884,1.488432,1.324236,0.815696,-0.262989,-0.747575,-0.626681,-0.446055,-0.263997,0.6448550000000001,-0.5412939999999999,-0.5665140000000001,0.257709,0.961434,-0.514328,0.76015,-0.740007,-0.564124,-1.279628,-1.460046,-1.370981,-1.215169,0.670643
0.0,0.0,280.0,36.30666,0.5709,4.98101,49.411,19.4902,24.9136,119.375,30.3638,21.8036,9.37386,23.6826,0.0,0.0,0.0,0.72829324,0.787088146901824,0.0,-0.126712,9.313,-0.212567,0.411125,-0.43,0.44763,0.168206,-0.139424,-0.154322,0.5225350000000001,0.129746,-0.087012,-0.193879,-4.273598000000002,-0.431777,-0.26825,-1.2938379999999998,-0.125702,0.5452319999999999,0.482108,-0.284553,-1.919549,0.431449,-0.684876,0.165678,0.178393,0.253042,1.033322
0.0,1.0,494.0,63.5868,0.4323,0.00516141,0.00797711,0.165656,0.0377295,0.65622,0.0161469,0.156805,0.205302,0.00593692,0.5283317679999999,0.0,0.0,0.5640559789999999,0.00587059361264825,11.91440126,0.534988,7.83634,-0.21278650000000013,-6.643856,0.19,2.125907,2.032652,0.853902,0.539474,-6.643856,-4.427492,0.46344266000000006,-2.519718,-6.643856,-1.214994,-3.0600000000491346e-06,-0.8777290000000001,0.2545259700000001,0.1616065700000001,-6.643856,2.465627,-4.369303,-0.262816,2.172883,-0.587965,2.040713,-6.643856,-0.6141810000000001
2.0,1.0,86.0,25.11031,0.2926,46.7842,42.8068,7.89596,169.03400000000005,418.739,101.29,740.1239999999998,13.4365,14.2611,0.0,0.0,0.0,0.875350475,0.85084546139957,6.95230661,0.0943,10.831,0.471294,1.374962,-0.41,0.515523,0.096277,0.219899,0.115939,0.5030939999999999,0.251278,0.714536,0.096624,-0.142102,0.111331,0.620869,0.055744000000000016,-0.215609,-0.901291,1.007919,0.126413,-0.224814,0.5693779999999999,0.45211,0.18549,0.207325,1.536892,0.087885
1.0,1.0,18.0,371.5394,0.3012,7.74102,11.6507,8.4081,35.3001,38.8683,17.9895,14.2754,14.7523,18.5344,0.0,0.0,0.0,0.575333595,0.16397419129318694,2.93429059,-0.277437,9.22485,-0.103133,0.244886,-1.57,-0.194903,0.497229,0.095092,0.276293,0.186687,0.155842,0.15112799999999998,0.217495,0.261903,0.107227,0.172554,-0.221944,0.183839,0.1786,-0.30613,0.16476400000000002,-0.136826,0.125877,-0.796888,0.123703,0.18643,0.148308,0.14663900000000002
1.0,1.0,1.0,1257.0747199999996,-0.06302100000000001,0.375859,2.91657,0.0989349,29.3917,10.7573,2.67652,0.100634,0.0365795,0.32817,0.853179975,0.0,0.0,0.13934290400000002,2.7492765910306195e-14,2.89489364,-0.296521,7.4870307,-0.929617,-6.643856,1.54,0.851226,-1.073713,-1.257155,-1.117992,-1.396128,1.975835,-1.651891,-1.015007,-1.969337,-1.3509520000000002,-1.068792,-2.21767,-1.0431290000000002,1.229697,-1.058188,-2.828286,-1.434408,2.039688,-0.8240709999999999,-0.596719,-6.643856,-0.714916,-1.326753
0.0,0.0,61.0,702.63417,-0.5387,7.42245,6.96277,2.6642900000000003,10.7832,14.5914,6.68595,3.66137,11.6954,6.25185,0.5040940970000001,0.0,0.0,0.757599056,0.998479650515238,6.46145605,0.096578,7.826,0.483828,0.291511,-0.53,0.343965,0.07575,-0.094362,-0.276434,0.16677899999999998,0.13476300000000002,0.17444500000000002,-0.169004,-0.140097,0.175602,0.155995,-0.239184,0.141239,0.117682,-0.118717,-0.172176,0.256024,0.055289,0.155595,0.112996,0.157092,0.13845,0.288781
0.0,0.0,8.0,13.65731,0.1981,0.4301930000000001,7.11475,0.493971,1.23707,3.61168,4.6626699999999985,1.64451,1.48958,0.537801,0.0,0.0,0.0,0.28995356,0.347229317263347,1.96195718,-0.297516,4.14163,1.219704,2.9668490000000003,-0.08,0.378668,0.999572,0.589845,-6.643856,-0.20675900000000005,-0.318889,-0.18895,-0.227783,0.585191,1.148323,0.476765,-0.7963210000000001,0.223636,1.473649,0.8700190000000001,0.543089,-6.643856,0.496775,2.1804360000000003,1.169357,-0.7716310000000001,2.239681,1.029876
0.0,0.0,66.0,215.89598,-0.2298,2.10346,0.96737,0.5664399999999999,0.8398049999999999,4.20784,0.86415,0.8207260000000001,1.93959,1.44676,0.0,0.0,0.0,0.26269474600000003,0.000349252208597215,3.94830677,0.59969,9.8233,0.678289,1.485537,0.42,0.816854,-0.476032,0.361334,0.791484,1.255387,0.4875600000000001,1.078483,-1.005708,-0.339093,0.33478800000000003,0.451949,0.456984,0.547243,0.7503920000000001,-1.482964,0.36504,-2.198544,0.5801270000000001,0.8332709999999999,0.669974,0.712241,1.700856,0.65884
1.0,1.0,251.0,2197.61027,0.3962,1.3657,10.0662,13.4326,5.85349,1.48106,40.6298,2.3837,2.82842,0.025345,0.0,0.0,0.0,0.233205885,0.0121973641922403,0.0,-0.160421,7.12955,-0.677871,1.296812,0.41,-0.777238,-3.298035,0.318325,0.25200300000000003,0.2769,-0.114095,-0.683513,0.244766,-1.216862,0.395553,-0.293471,0.367891,-0.118386,0.18352,0.223476,-0.40272,0.37924,-0.2235,-0.371515,0.08844500000000001,-0.464258,0.547457,0.185695
1.0,1.0,10.0,50.21273,-0.3655,0.8530780000000001,6.22742,0.206924,7.90861,0.520784,4.83161,0.285588,170.483,0.105954,0.0,0.0,0.0,0.418466419,0.0381673646294114,4.89372234,-0.193429,5.93072,-2.399747,0.213433,-1.46,-1.177443,-1.137722,-6.643856,-6.643856,-6.643856,0.541637,0.391674,1.738303,-2.227206,-0.8428680000000001,-0.223468,-6.643856,0.242116,-0.521846,1.441152,-2.0905150000000003,-6.643856,0.28770500000000004,1.020086,2.185429,-0.95822,0.625779,-5.426312
0.0,1.0,72.0,6992.13025,0.8927,0.341075,0.728949,347.112,1.20878,12.4928,0.487505,1.2864799999999998,14.3421,1.28275,0.0,0.0,0.0,0.698162794,0.0833573677195577,5.64448814,-0.087549,4.18145,0.458873,-0.483245,-0.63,-2.144978,0.297866,0.331335,0.907868,-0.482132,0.327414,0.254231,0.495184,3.4284,-0.4289850000000001,0.393318,0.469869,0.252735,0.474404,0.318804,-0.536046,0.902013,0.368142,-2.554696,0.35453,0.293962,0.34172600000000003,0.533852
0.0,1.0,275.0,30.64753,0.515,1.28041,4.42862,0.351006,1.14527,0.613246,0.444489,4.0561,1.7902900000000002,1.32549,0.0,0.0,0.0,0.746013939,0.989844564730837,1.99049944,0.696484,7.79306,-3.435095,0.377115,-0.67,-2.272435,0.19724,-0.18414,0.98775,0.263691,0.31789,-0.16583,-0.27401,1.704816,0.214107,-0.5539069999999999,0.230369,-0.190293,-1.372894,0.207675,0.273719,-0.23537,-6.16792,-2.553513,-0.7358439999999999,0.842881,1.0438379999999998,0.534347
0.0,0.0,84.0,1311.19681,-0.175,0.0,0.0309397,0.0,0.0270056,7.00215,0.0,0.0191211,0.0,0.0,0.017190918540000003,0.0,0.0,0.2200856506500001,0.021052221994482347,2.962855471400001,0.676946,7.848180549999996,0.57891379,-1.36838931,1.0297999999999994,-0.10299734999999999,0.46354147999999995,-0.02252368000000006,-6.643856,-0.25639375000000003,-0.6815781400000002,-0.13366754000000003,-3.619363920000006,-1.3642225700000004,-1.1250353499999997,0.08046015000000001,0.5497310000000001,0.38111,0.5984969700000001,-2.141943809999999,0.515884,-1.1563888399999995,-3.4773872200000038,1.100968,-0.28085496000000004,-0.2533443999999999,-2.427486159999999,0.30801791
0.0,0.0,1.0,840.47456,0.12063499999999996,21.453244899999994,29.478472099999998,11.465334200000004,29.461936599999998,44.03072249999998,30.145548600000016,15.097495199999992,53.48769980000001,38.32487325,0.004794532670000001,0.0,0.0,0.5683987666599998,0.24047596148673467,3.6811558439000014,-0.023770800000000012,7.70097495,-0.06971224000000001,0.03799980999999998,-0.25479923899999984,0.03582684000000002,0.05493529999999998,0.06301756999999998,0.03771928,0.06359613000000004,-0.003716900000000001,-0.07221158,0.02095665999999999,0.07377666000000001,-0.07874949999999999,-0.03368293999999999,0.08239322000000003,0.0022196699999999982,-0.015675889999999998,0.14007394,0.003219950000000015,0.07995625000000003,-0.03203810000000001,-0.021731170000000008,-0.011939039999999991,0.02113663000000002,-0.20705463999999987,-0.001013360000000007
0.0,0.0,62.0,179.81605,-0.1597,14.6686941,23.03885409999999,10.996669500000005,26.339510500000003,40.9658969,28.95762900000001,13.607539499999998,43.31348860000002,39.27241806000001,0.0,0.0,0.0,0.6158374470399998,0.36108242186555495,3.9566414704000006,0.0057084899999999975,7.87556625,0.0061667599999999986,0.020918889999999978,-0.2882999999999998,0.0432171,0.082895,0.044435270000000006,0.012553769999999999,0.045611890000000016,-0.03174139999999999,-0.07556842000000001,0.005841020000000003,0.001149739999999993,-0.08737288999999998,-0.030393979999999998,0.06477108999999999,0.00964082,0.021237869999999992,0.09725522999999997,-0.0030129199999999845,0.013986270000000006,-0.041158719999999996,0.031678110000000016,0.022801590000000007,0.000832159999999999,0.050555209999999996,-0.040900540000000006
0.0,0.0,1.0,5.42256,-0.020082000000000003,9.61935,9.06451,0.7440319999999999,8.88177,7.89733,11.8108,4.35124,11.4628,0.465871,0.0,0.0,0.0,0.396258533,0.138254693826932,1.70705006,-0.111426,10.53455,0.786301,-1.303305,-0.024600000000000004,-1.591081,-2.985417,0.233962,0.7102609999999999,-0.548357,-1.77715,0.7226640000000001,0.487262,0.345526,0.528463,0.161375,-0.615888,0.264201,-0.471305,-0.688346,0.358921,0.278459,-0.704756,0.716758,-0.437119,-0.196161,0.462219,-0.360514
0.0,0.0,65.0,10.25364,-0.5576,35.0415,119.41,33.9225,82.0465,62.6791,105.393,44.9305,166.899,72.8449,0.3896259620000001,0.0,0.0,0.7829608920000001,0.999812749503708,37.57141285,-0.035311,3.18948,0.17372,0.366693,-0.58,0.359185,0.148224,0.065452,0.167468,0.09304,0.08090900000000001,-0.059406,0.14268599999999998,0.207141,0.114459,0.059978,-0.27789899999999995,0.100863,-0.318022,0.162139,-0.477658,0.451874,0.121006,0.526144,0.15888,-0.115805,-0.277855,0.16307
0.0,1.0,55.0,350.77826,-0.5502,0.0200648,0.179242,0.19893,0.265705,6.4103,4787.34,0.0386169,0.0330097,0.0788225,0.930627006,0.0,0.957427108,0.132359073,0.00143393188162045,1.6697435,0.253541,6.638174499999999,-2.301667,1.721874,-1.19,4.073819,2.247876,-6.643856,-6.643856,-1.821252,-2.517421,2.242977,-2.39529,1.651026,-6.643856,-6.643856,3.337152,-1.619486,4.054573,-3.708659,-6.643856,3.974244,-6.643856,-6.643856,4.097321,0.9914,-1.539999,-1.395521
0.0,0.0,17.0,295.69785,-0.3979,0.0,0.0,0.00948479,0.0,0.191225,89.3696,0.0,0.0,0.0,0.826392613,0.0,0.957427108,0.111908376,3.927180527280511e-13,1.6697435,0.592445,8.200085699999999,-0.55614811,-1.4400000299999995,0.56,-1.6180000399999992,-0.28730045000000004,-0.2507026099999999,-2.5045607199999993,-0.5521878699999998,-0.3757365099999999,-0.5418806000000004,-3.6870627300000036,-2.10339361,-1.0230954500000002,-0.9176807900000001,-0.12793529,-0.07622626000000003,0.27848581,-2.655670969999999,0.5388714699999998,-2.3467044100000005,-4.008480810000005,-4.163458290000006,-0.8367243099999999,-1.6417509099999998,-1.8658150700000002,-0.41620473999999985
0.0,0.0,606.0,8.73654,0.4083,1.30152,0.572294,1.95006,0.924255,14.5682,6921.5,0.45048,0.106101,0.120849,0.0,0.0,0.957427108,0.30910086600000003,0.0350306078051602,3.92083295,1.386835,8.46485,-5.16217,1.165507,-0.69,2.631677,0.60359,-0.539329,-0.65978,0.410855,1.463754,-0.33373200000000003,0.363287,-0.4276720000000001,1.497806,-0.8592110000000001,-0.6648229999999999,-0.303501,0.954902,0.795142,0.531662,-1.0415219999999998,1.297834,2.686582,0.380054,1.059282,-0.591849,-6.643856
0.0,0.0,2317.0,141.56503,-0.7345,0.0,0.0102511,71.5396,0.014306799999999996,0.105563,0.0128524,0.0,0.0,0.0593256,0.0,0.0,0.0,0.111908376,3.28540807222054e-10,2.89366853,-1.177008,6.3403800000000015,-0.20812374999999997,-0.90337199,-0.6,-2.617945709999999,-0.3912216100000002,-0.30486429000000004,-2.3485695,-0.6665504699999998,-0.010552039999999954,2.844444,-4.2494552600000075,-2.7809004200000005,-1.2363868400000002,1.51176,-0.5617260500000001,-0.12408129000000002,0.8285791500000009,-3.0718948400000023,-0.06417856000000007,-2.645247420000002,-3.896052430000005,-4.184012300000006,-0.2551886499999999,1.79801,-2.1927236199999998,-0.8879886499999999
0.0,0.0,224.0,2760.21963,-0.324,0.0902374,2.52129,17.4681,2.44539,0.987103,1673.18,0.73397,0.106131,0.0880692,0.0,0.0,0.957427108,0.506795704,0.6723067310671291,1.96359409,1.397437,7.1103,2.948177,2.367092,-0.8118000000000006,1.14058,1.016834,1.493583,1.253588,1.199714,0.991508,1.975555,1.331192,0.7732100000000001,1.852474,1.848616,1.84469,1.304439,1.058942,1.042125,1.974036,0.8176140000000001,1.643843,0.944593,0.8231709999999999,1.092386,2.036873,4.3138510000000005
2.0,1.0,96.0,269.5604,-0.3323,23.7911,69.4841,332.028,64.2761,33.6985,74.6985,23.0163,20.39,1.6826299999999998,0.451842443,0.0,0.0,0.146139458,3.8968187506163296e-11,2.32162457,0.397184,5.96149,0.182789,-0.424189,-0.31,-1.023923,-0.10983,-0.379826,-0.16355799999999998,0.55206,0.311363,-0.30250900000000003,0.8393360000000001,0.7685109999999999,0.274249,0.077239,-0.082523,0.091203,0.325818,-1.208284,1.415915,-0.144926,-1.650541,-0.68478,0.174949,-0.375365,-0.42945,-0.161967
0.0,0.0,212.0,378.83872,0.3776,0.0,0.0651891,13.2527,0.0,0.0750059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111908376,2.5376860114842097e-10,3.866916,-6.643856,8.159612099999997,-0.35276396999999987,1.0572,0.71,-2.3775286799999993,-0.6913473399999998,-2.2741334399999995,-1.8619530799999995,-0.7783299699999998,1.453106,0.989182,-4.167783510000006,-3.2673911300000036,-1.50655268,1.08234,-1.2871909799999997,0.18707637,-2.6430036800000005,-3.412159660000004,-0.4579453699999999,-2.6839671600000012,-3.998409520000006,-4.068758970000007,0.800651,-3.172733,-2.559777629999999,-2.0714936800000006
0.0,0.0,282.0,21.66294,-0.28300000000000003,8.018369999999999,22.3868,7.430439999999999,43.4933,125.666,29.6193,10.9072,36.8842,26.3634,0.0,0.0,0.0,0.17792584,1.84813920683629e-05,4.1160916997999974,0.247843,6.927810000000001,0.107895,-0.350877,-0.29,0.140747,0.097662,0.143353,0.13634300000000002,0.276349,0.093473,-0.159856,0.399353,0.182909,0.168244,-0.141425,0.23171,0.109867,0.13683900000000002,0.296262,0.140543,0.171431,-0.206993,0.36411,0.07348400000000001,0.103171,0.258128,0.119006
0.0,1.0,109.0,637.88987,0.3188,0.06582489999999999,0.163501,23.5694,2.61192,0.659191,2.85355,0.364796,0.181602,0.06870989999999999,0.0,0.0,0.651169479,0.390099078,2.5416092230511502e-06,12.63081829,-0.28444,7.5006,-6.643856,-2.175079,-0.01,1.2742870000000002,0.8508319999999999,0.814529,-0.526529,-2.676838,0.657492,0.533192,1.2262030000000002,-2.216272,0.920978,0.8232200000000001,-1.1349280000000002,1.075032,-0.876634,-3.934101,1.144,-1.030234,0.8918,-0.681184,-1.123052,-0.354482,0.848719,-0.446022
1.0,1.0,1.0,77.4528,0.10691099999999999,12.4543,15.3997,37.0926,18.5242,28.5401,33.4202,88.1268,126.027,0.2433,0.8876880629999999,0.0,0.0,0.591572225,0.168276873038356,1.99992492,-0.10818,8.80361,-1.27913,0.136376,-0.1,0.297675,-0.089613,0.125859,2.419946,0.122532,-0.134251,0.550032,0.025362,-0.789694,0.115473,0.235521,-0.439646,0.076775,-0.385079,1.254515,0.656977,0.66383,-0.148652,0.540423,1.181465,0.493513,0.608991,-0.117696
0.0,0.0,48.0,8.97171,0.7071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02048152519,0.0,0.0,0.123297259,0.15739801203891,1.3364217934999996,-1.5213158100000006,8.689440899999996,-0.3597550199999999,0.692121,0.59,-1.7583608399999997,-0.5603458299999999,-0.7920774100000001,-1.7047699799999996,-0.6646483899999999,-0.4765545900000002,-0.5258591100000003,-3.617424190000003,-2.747856860000001,-1.61315334,-0.9986109700000001,-0.22244495,0.06491769000000003,0.41781066999999994,-2.5811384599999996,0.3055841600000002,-2.4073910200000004,-4.075296470000007,-4.110902130000007,-1.0489468500000003,-1.463465079999999,-1.7477765299999999,-1.6943031799999997
0.0,0.0,74.0,139.19509,-0.459,15.238723200000004,23.054292099999984,10.395314670000005,27.13732950000001,39.74046369999999,27.310218100000007,14.509362599999998,43.24929760000002,40.69752602,0.01991852435,0.0,0.0,0.6295622599199998,0.5039103320558618,4.223361087700002,-0.005919779999999998,8.094512549999996,0.002955989999999997,-0.01069519,-0.3161999999999998,0.05054394000000001,0.05057863000000001,0.006378320000000005,0.02969733000000001,0.060754030000000014,-0.025065549999999995,-0.06840462000000004,-0.03146755000000001,-0.019331480000000005,-0.10917857,-0.03547559000000001,0.027698139999999996,0.009854349999999998,0.018188900000000004,0.09022720999999997,-0.018500179999999974,0.030228409999999997,-0.03196998999999998,0.05238049000000001,0.04022532000000001,-0.005140749999999997,0.04574961000000002,-0.041357599999999994
0.0,0.0,1396.0,796.35554,-0.5314,24.408337599999996,29.804036099999998,14.604392570000002,30.917106700000005,44.27324239999999,30.963433100000017,16.002153399999994,51.561492189999996,43.92269916999999,0.06373402859000002,0.0,0.01914854216,0.60895653349,0.5775119836589525,4.279585600300001,0.021898410000000004,8.173134599999997,-0.04057897999999999,0.017896520000000006,-0.2514992389999999,0.07192495000000002,0.05821880000000001,-0.0002099099999999987,-0.04522389999999998,0.014403789999999998,0.0010840200000000056,-0.07262983000000003,-0.05769698999999998,-0.033053330000000006,-0.05085275,-0.04169355,0.009266710000000001,0.02116034,0.011971730000000005,0.16392084000000012,-0.04827308999999996,0.01363469,-0.047833799999999996,-0.024674840000000007,0.013468449999999996,-0.007520619999999999,0.002969120000000015,-0.0330825
0.0,0.0,30.0,0.63842,0.3811,1.01731,0.990711,0.0872401,1.29128,0.7944760000000001,0.369551,0.0999979,0.7449640000000001,1.03867,0.0,0.0,0.0,0.6081992094299999,0.35615390671683306,4.3529844504,0.412115,8.495141899999998,-0.305947,-1.925131,-0.4481992390000002,1.0248,-1.955792,-0.512271,-0.73924,-1.7206740000000005,0.493944,0.399804,0.619854,-6.643856,-2.0353,-0.34215100000000004,-0.244723,-0.254595,0.547539,-1.0003030000000002,-0.4623640000000001,1.739522,0.5149060000000001,-0.227874,-0.417664,0.398914,0.919909,0.790329
0.0,1.0,30.0,1608.7376800000004,-0.4341,7.79902,12.9306,7.68865,21.8219,111.665,12.7667,3.872430000000001,14.6633,51.021,0.0,0.0,0.0,0.824708164,0.9999889617572092,4.62746682,-0.223103,8.69533,0.466295,0.29802,-3.18,0.197056,0.432819,-0.571829,1.502838,0.584397,0.334907,0.078556,0.398362,-0.210985,0.404068,0.08427,0.398923,0.06508,0.23060300000000006,0.30583,0.375364,0.259494,0.649324,0.5543640000000001,0.172933,0.233975,0.158725,0.415628
0.0,0.0,672.0,499.50349000000006,-0.7297,0.0265513,0.8533879999999999,0.191411,0.582014,110.288,1.91296,0.0592308,0.722234,0.0657459,0.0,0.0,0.0,0.146139458,0.00013649295859916299,8.91291128,-0.512799,1.77023,2.504432,0.796623,-0.77,-1.096725,-1.821846,0.943332,-1.483414,1.44946,1.060052,-6.643856,1.074157,-1.860065,3.226119,2.454666,-0.75615,-0.841774,0.6894710000000001,-6.643856,-6.643856,1.008785,1.204071,1.025626,0.8465459999999999,-0.6688189999999999,-1.328624,-1.236494
0.0,0.0,2.0,4755.607520000001,-0.1857,0.464807,87.6854,21.3464,14.7673,3.21316,16.141,1.2795,9.61245,0.295742,0.528793336,0.0,0.0,0.7471313479999999,0.999901542789998,12.88289324,0.334087,10.1219,1.0162209999999998,-2.796909,-2.23,0.352163,-6.643856,0.478139,1.948072,-0.530704,-0.75659,-0.053586,-0.42103,3.3770800000000003,-0.559994,-0.060666,0.440294,0.606835,-0.313727,1.480053,1.539978,-6.643856,-0.206697,0.475594,-0.283573,-1.197059,0.809587,-1.335074
