,Heart - Left Ventricle_GTExTPM,Kidney - Cortex_GTExTPM,Liver_GTExTPM,Lung_GTExTPM,Nerve - Tibial_GTExTPM,Ovary_GTExTPM,Pancreas_GTExTPM,Skin - Not Sun Exposed (Suprapubic)_GTExTPM,Small Intestine - Terminal Ileum_GTExTPM,Spleen_GTExTPM,Testis_GTExTPM,Whole Blood_GTExTPM,humanScore_Exomiser,mouseScore_Exomiser,fishScore_Exomiser,ppiScore_Exomiser,Pituitary_GTExTPM,Adrenal Gland_GTExTPM,Brain - Amygdala_GTExTPM,Cells - EBV-transformed lymphocytes_GTExTPM,Cells - Cultured fibroblasts_GTExTPM,HIPred,pLI_ExAC,SDI,GDI_Score,RVIS_Score,SignalValue_H3k4me1_median,CNVs_ExAC,SignalValue_H3k4me3_median,label_encoded
771,6.44037,4.91591,0.870593,13.8749,8.99925,3.20165,2.27628,2.37459,3.8395,9.04049,1.69639,0.0596249,0.0,0.0,0.0,0.0,2.76974,2.82078,1.49859,0.167247,0.0780716,0.123297259,3.2784377499068e-13,3.958282191100003,2829.1436,-0.39,8.5788,10.0,6.4316,2
772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2951369493599999,0.6378972775619567,1.50289227,759.6839218,0.2381000000000001,7.648352000000001,4.02,16.4391848,3
773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2951369493599999,0.6378972775619567,1.50289227,759.6839218,0.2381000000000001,7.648352000000001,4.02,16.4391848,3
774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3536385934999998,0.5883101778279599,2.5899026,700.1901649999999,0.2065999999999999,7.708041800000003,4.21,16.445594299999996,3
775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3412018263099998,0.6128243851008771,0.8204270315000001,738.0836897999997,0.2583,7.663485050000002,5.43,18.037404299999995,3
776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3412018263099998,0.6128243851008771,0.8204270315000001,738.0836897999997,0.2583,7.663485050000002,5.43,18.037404299999995,3
778,2.29244,6.06149,4.53942,16.3532,10.8459,19.3228,8.50661,13.9913,14.3192,23.6423,8.24207,19.8699,0.0,0.0,0.0,0.0,8.75752,7.82593,2.83086,18.9937,11.0129,0.782960892,0.984379976108001,5.75067114,225.98751,-0.43,6.73083,5.0,2.63941,2
779,16.4038,9.72738,13.0263,37.3484,43.2714,35.9617,11.1038,29.9709,22.7003,21.5212,31.8493,4.53561,0.0,0.0,0.0,0.0,32.3174,21.026,18.2817,27.6142,28.2192,0.816371083,0.999999875159451,3.76432622,110.15644,-0.62,7.4912,115.0,31.636,2
780,5.76509,163.031,79.4423,264.205,29.7508,11.9769,82.4496,226.803,152.373,201.024,34.0299,77.0255,0.0,0.0,0.0,0.0,42.4887,30.0965,7.10555,163.021,1.64104,0.621434689,0.270489594281997,20.92642767,4.31193,0.15,11.0014,1.0,17.382,2
781,0.034076,0.265715,0.0253889,0.124167,0.174655,0.125513,4.07294,0.61715,0.301793,0.15568,1.43122,0.0400787,0.0,0.0,0.0,0.0,138.267,0.241694,18.3205,0.199687,0.82901,0.622059047,0.825896021447167,5.34579846,314.29643,-0.3707999999999999,7.56368,5.0,8.14016,2
784,4.06382,3.94008,2.81434,17.279,32.3971,24.2256,4.89266,9.20009,13.9574,17.9035,10.1395,2.3041,0.0,0.0,0.0,0.0,25.4748,10.5644,4.22004,25.5222,12.989,0.465840608,1.8552278256612e-37,4.91703006,3785.30625,-0.81,9.9579,22.0,13.9186,2
785,28.3926,28.3826,23.3566,60.4354,64.3659,152.64,66.6489,90.2156,70.4178,66.6741,56.0653,34.7408,0.0,0.0,0.0,0.0,53.7614,48.6405,27.3855,71.2968,50.4652,0.497823924,6.38019616804219e-05,9.57251201,62.80737,-0.64,8.27896,0.0,12.7471,2
786,30.5318,24.1212,16.9385,47.8778,56.5031,56.9802,18.1315,50.9358,38.9813,45.7441,106.126,63.7035,0.0,0.0,0.0,0.0,46.245,45.0475,29.1877,41.3161,30.9714,0.824708164,0.99930782583365,1.97950538,58.41954,-0.44,10.2404,4.0,10.3472,2
787,0.0,0.0327887,0.0384738,0.34985,0.0938142,0.0386194,0.0326846,0.0762505,0.952655,1.02933,1.91231,0.359355,0.0,0.0,0.0,0.0,0.62918,0.0400776,0.24733,0.127246,0.0,0.856183648,0.101878962320727,8.89176778,63.30409,0.1,6.548245,0.0,7.63955,2
788,1.81575,2.79958,2.08946,6.17573,6.82455,5.84439,2.23959,4.52704,5.51328,9.63458,10.076,3.33645,0.0,0.0,0.0,0.0,6.38486,3.89935,2.22153,13.6389,9.92814,0.434761614,0.617463015349294,4.04335796,1717.02593,-0.57,7.84441,3.0,42.3718,2
789,1.11852,3.91259,2.54595,4.36723,8.24482,6.68004,1.68823,4.8824,2.74905,2.94617,6.47785,0.709234,0.556235186,0.0,0.0,0.0,6.47142,3.73142,6.16809,3.16558,2.23766,0.563732088,1.93855273615458e-08,7.50664398,4591.535,1.1,7.31967,9.62,7.5877,2
791,6.19493,11.6107,9.22374,18.2419,36.4915,30.823,7.45777,18.9338,18.8361,19.406,14.4261,2.96689,0.0,0.0,0.0,0.0,21.1987,17.6729,13.0648,18.2834,15.1812,0.451892167,6.116600769977e-05,5.71993073,136.71405,0.68,12.6358,3.0,12.9227,2
793,52.372,87.2278,36.1955,181.899,166.309,126.309,32.0869,154.42,148.358,178.141,75.7985,138.516,0.0,0.0,0.0,0.0,83.2635,142.022,130.568,232.974,273.349,0.824708164,0.938360894039554,9.71130777,18.29907,0.1,6.08198,17.0,31.7373,2
794,0.387263,0.63021,1.27551,2.75787,2.68549,1.89651,0.723008,2.08306,2.18279,1.93611,1.5906,0.43512,0.0,0.0,0.0,0.0,2.227,1.14307,0.283566,1.45685,1.12554,0.474331677,0.997151604742134,1.46904761,116.03234,-0.33,6.75862,0.0,31.2695,2
795,0.0680819,0.0328062,0.0436524,0.0962363,0.108085,0.096366,0.0285092,0.0979845,0.0755553,0.0887413,4.09121,0.0284536,0.0,0.0,0.0,0.0,0.128235,0.0738391,0.0297305,0.0864952,0.0660364,0.2636819386499999,0.0220196251933585,2.5386936847,391.2023056999999,0.0831,7.4342359999999985,2.67,10.345221849999998,2
796,2.01323,2.38192,1.89626,5.44192,1.62011,1.8422,1.14451,2.92157,2.68277,2.77235,12.1797,0.272684,0.0,0.0,0.0,0.0,12.5243,0.48838,2.53357,0.740476,0.21764,0.111908376,5.59638555559534e-11,2.70749673,206.54905,0.98,8.345324000000003,11.91,11.8975433,2
797,6.45335,4.02997,4.35508,17.1773,2.15639,5.27891,5.03613,14.9361,10.0899,8.88731,7.18692,0.240788,0.0,0.0,0.0,0.0,39.8104,1.52129,15.3663,0.225548,0.0365233,0.158249199,0.0432283730925046,2.70749673,668.6766032,0.5375999999999999,8.398569099999998,8.11,11.07479865,2
798,10.8034,17.0854,12.2279,26.0509,26.0337,31.8556,14.6688,12.0978,19.8285,17.731,43.1403,7.0754,0.0,0.0,0.0,0.0,26.0158,25.9882,13.4419,22.1308,38.0953,0.14374274,5.32054090170074e-10,3.60313004,321.55724,0.78,11.3402,3.0,20.3394,2
799,16.769,18.0839,13.2686,50.1921,54.7028,47.0963,14.5406,48.4119,45.8503,36.002,146.826,13.4476,0.0,0.0,0.0,0.0,34.3668,32.5281,24.2569,63.6924,72.736,0.458788931,0.983773002727888,1.72112764,2064.91149,0.37,10.5876,0.0,36.5103,2
800,1.03472,3.31218,1.85663,5.96177,8.22326,4.44732,1.58286,3.54299,5.9204,5.53573,8.82482,1.35554,0.0,0.0,0.0,0.0,9.07099,5.60495,3.57708,0.704673,2.45852,0.774626613,0.88846014978575,1.96911961,571.7541,-0.54,9.09736,7.0,12.3664,2
801,36.4878,35.8263,19.6245,51.5815,83.6962,103.517,29.9609,48.3225,44.1145,56.4312,36.3955,6.74932,0.0,0.0,0.0,0.0,82.6111,43.0585,44.5524,27.4576,57.6229,0.369607776,0.276205822566686,0.0,7.38478,-0.16,9.8329,0.0,16.3207,2
803,0.916423,1.09557,0.198464,1.55182,3.05299,6.09086,0.324456,0.435427,1.71319,3.02908,3.28769,0.0752419,0.0,0.0,0.0,0.0,7.56108,2.01042,1.88522,0.235645,0.818114,0.123297259,7.22160643082208e-06,0.0,330.24448,0.08,3.04269,9.6,14.3018,2
