Heart - Atrial Appendage_GTExTPM,Kidney - Cortex_GTExTPM,Liver_GTExTPM,Lung_GTExTPM,Nerve - Tibial_GTExTPM,Ovary_GTExTPM,Skin - Not Sun Exposed (Suprapubic)_GTExTPM,Small Intestine - Terminal Ileum_GTExTPM,Spleen_GTExTPM,Testis_GTExTPM,Whole Blood_GTExTPM,humanScore_Exomiser,mouseScore_Exomiser,fishScore_Exomiser,ppiScore_Exomiser,Pituitary_GTExTPM,Adrenal Gland_GTExTPM,Brain - Amygdala_GTExTPM,Cells - EBV-transformed lymphocytes_GTExTPM,Cells - Cultured fibroblasts_GTExTPM,pLI_ExAC,HIPred,GDI_Score,RVIS_Score,SignalValue_H3k4me1_median,CNVs_ExAC,SignalValue_H3k4me3_median
15.4096,34.4646,1114.93,51.3521,28.4465,11.8478,7.94412,51.5646,15.7743,3.1872,0.334464,0.404634202,0.0,0.0,0.0,18.9582,12.1605,2.85035,0.339651,10.2186,0.000978859,0.332020491,579.86625,1.64,8.53821,11.0,14.787232300000001
0.0199308,0.959175,0.561802,2.35699,0.0764263,0.0674239,1.31394,5.06145,0.0393213,1.70241,0.0,0.407347768,0.0,0.0,0.0,0.187967,0.0156859,0.157084,0.0266627,0.0113543,2.96e-36,0.618791938,637.50803,-0.51,7.8366,25.0,13.5713
2.1146,1.28899,3.11585,0.712873,3.51761,13.9634,1.66034,1.55849,0.400011,4.64529,0.0668515,0.0,0.0,0.0,0.0,2.96687,0.700748,12.5409,0.358333,4.91279,5.5e-08,0.152543604,155.37089,0.44,9.31043,75.0,10.742
7.3349,7.64934,5.14222,21.6375,26.288,26.9729,28.9879,19.5922,22.925,22.0121,9.12649,0.0,0.0,0.0,0.0,22.6425,14.5387,7.58044,34.6913,27.9263,1.0,0.784873009,1658.00577,-2.34,10.5148,4.0,20.9332
7.9695,11.0944,19.4902,25.541,40.0815,28.0636,7.97973,24.8286,32.3339,119.375,6.5393,0.0,0.0,0.0,0.0,24.9136,30.3638,21.8036,23.6826,9.37386,0.787088147,0.72829324,36.30666,-0.43,9.313,1.0,3.00223
33.1205,55.9863,33.7691,103.79,102.488,72.5921,63.7476,94.8512,158.643,97.193,50.6543,0.371855935,0.0,0.0,0.0,153.499,69.9515,21.3926,62.6178,31.5799,0.000644971,0.209607884,31.52304,-0.31,10.4077,16.0,20.9166
16.9168,12.8802,10.1901,27.2616,27.415,28.3998,22.09,34.6892,49.391,32.0338,15.1249,0.0,0.0,0.0,0.0,24.0913,29.5158,10.7181,16.6756,30.3815,0.980739997,0.824708164,57.06537,-0.36,8.61462,3.0,16.1728
55.69500500000001,81.8218157,1658.62966674,136.02313900000001,110.49547799999999,75.8059808,79.755412,73.360691,70.61873599999998,86.57534319999996,210.56791350000003,0.0,0.0,0.0,0.0,84.56893700000002,128.51966613000002,27.306931399999993,63.82154387,77.02687199999997,1.52e-11,0.170125708,45.396,-0.78,18.9671,1.0,5.06174
0.849032,0.126468,0.856313,0.227021,30.9453,0.318873,3.15276,45.0394,0.173377,1.7504,0.175232,0.608580619,0.0,0.0,0.0,0.166315,1.01345,0.214422,0.392986,1.81023,0.001416632,0.169639766,157.22556,0.26,6.57538,4.0,7.06353
6.51239,12.4182,19.5416,13.5668,13.1348,12.68,11.1449,11.6827,15.4516,9.84124,4.93953,0.0,0.0,0.0,0.0,17.1585,18.323,12.5245,22.7862,20.5125,0.649111069,0.545035899,98.65522,-0.05,10.5432,4.12,38.2544
0.453873,40.9531,0.0989349,0.610926,0.38677,1.9217,0.720382,0.188004,0.255487,10.7573,0.0148278,0.483292898,0.0,0.0,0.0,29.3917,2.67652,0.100634,0.32817,0.0365795,2.75e-14,0.139342904,1257.07472,1.54,7.3865397999999995,18.68,11.338231699999994
2.29799,137.293,0.0206374,0.436415,1.25897,1.5519,0.137554,0.109448,0.0946243,4.69082,0.0,0.483292898,0.0,0.0,0.0,3.28639,1.56723,0.143001,0.00901605,0.0342184,7.81e-12,0.111908376,1051.72265,0.7,4.33311,27.07,10.6034
0.0,0.0,0.0,0.0380038,0.0,0.0,0.0,0.0,0.167597,1.13232,0.517045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.267396,0.0,0.000999349,0.316313624,141.03042,0.75,7.714308250000004,5.5,19.373748749999997
4.20115,0.843542,0.694521,64.1662,26.0015,0.993408,161.723,2.79562,11.7332,1.89078,15.3269,0.0,0.0,0.0,0.0,3.26141,0.810093,0.630841,0.140022,4.37489,0.000387773,0.308604419,226.43026,0.04,8.71466,1.0,3.83072
0.395195,1.68463,3.68385,1.07727,0.666726,5.0552,0.727909,3.03481,5.0231,3.40377,0.115011,0.0,0.0,0.0,0.0,2.99606,3.56685,0.596719,2.87028,0.539466,0.05627476,0.231108725,232.33467,0.48,8.573706900000001,4.49,14.3201749
10.4079,13.8141,10.9117,30.7394,37.1872,45.2714,30.516,24.5987,32.7693,48.8024,21.0353,0.0,0.0,0.0,0.0,44.0892,24.2707,8.04966,35.3313,30.6156,0.999967222,0.774626613,98.27185,-0.6,8.44859,48.0,11.0178
21.4246,31.2335,45.7947,52.1383,72.3764,74.5182,33.4018,47.7161,51.3819,39.4245,10.3464,0.0,0.0,0.0,0.0,116.657,63.82,27.8816,53.6743,91.6779,0.030095347,0.328141659,3.58338,0.01,11.3741,4.0,30.3232
1.24208,1.35619,0.614042,1.93861,5.87503,2.81174,1.28507,1.16776,2.26319,22.0009,0.310077,0.0,0.0,0.0,0.0,46.2725,0.376786,3.63869,0.823455,0.694556,0.999999325,0.627284646,4503.08544,-1.05,9.25692,16.0,11.4695
70.1792,104.601,205.421,105.349,177.016,361.054,82.3795,65.8857,83.7453,40.4092,22.9555,0.0,0.0,0.0,0.0,120.61,70.0048,7.33178,0.931387,26.8069,1.24e-05,0.478097498,5515.49068,0.74,10.4017,35.0,8.97497
54.3667,47.3615,53.7296,112.177,103.266,110.762,72.0135,85.349,85.3315,67.3337,43.7505,0.0,0.0,0.0,0.0,161.124,99.5853,27.0838,133.858,263.492,0.998499314,0.716703832,644.00146,-1.02,8.91582,2.0,45.1892
12.1271,28.9192,18.749,24.8343,37.4746,36.5002,43.8296,28.8139,26.8734,31.171,4.93498,0.0,0.0,0.0,0.0,61.1022,32.4666,14.457,18.3173,22.0299,0.000292855,0.248114496,335.79652,0.51,10.328,2.0,66.0821
14.5876,9.86744,7.88553,18.1698,10.0338,7.02369,12.7614,7.63795,11.6007,9.24214,6.93678,0.0,0.0,0.0,0.0,17.632,40.6525,10.4147,16.6201,5.83146,0.996854728,0.72829324,29.93649,-0.23,8.95343,0.0,24.3448
13.3437,22.5027,31.5565,36.9102,41.9234,32.5781,20.5269,40.2922,39.416,23.9531,12.6664,0.72547625,0.0,0.0,0.0,23.1229,33.2369,9.57619,14.4985,24.7545,0.939139733,0.638582647,317.78824,-0.48,8.42015,5.0,12.7717
3.71307,1.40562,0.554048,3.94691,3.92349,12.1587,2.90116,2.53392,8.6618,11.3022,0.0883118,0.0,0.0,0.0,0.0,60.4116,2.01206,19.5925,0.0861119,13.4954,0.000284628,0.673830509,101.01814,-0.71,8.30292,10.0,8.61492
24.093298000000004,26.423676999999984,24.099369700000008,57.10433199999999,61.126447,46.88133399999999,41.696288000000024,45.957737000000016,51.74811999999998,50.81061800000001,22.64697810000001,0.00558617998,0.0,0.0,0.0,58.048624,39.172246000000015,23.447457,36.99552570000002,44.449532,0.14933192621796965,0.5675506062,781.0536674999998,-0.03159999999999999,8.449245749999998,3.04,24.677498250000003
0.0413909,5.4453,0.0244652,0.0801423,0.077015,0.186186,0.0770165,0.338018,0.734941,1.42864,0.0599091,0.415747574,0.0,0.0,0.0,2.76816,0.0303358,6.63793,0.350833,0.0076309,3.46e-05,0.58360827,3359.54974,0.1,1.59976,0.0,13.353418949999996
10.927,8.51676,8.46079,27.4741,38.6982,49.6074,32.6256,25.7424,28.5887,36.9845,15.8257,0.0,0.0,0.0,0.0,21.5088,13.5892,7.00834,23.3312,23.95,1.0,0.782960892,350.49854,-2.1,8.14876,2.0,5.12543
19.9376,9.4792,3.55998,120.579,61.1482,63.582,32.8838,47.0609,31.0884,20.9237,21.0646,0.0,0.0,0.0,0.0,17.8804,24.3583,2.91869,0.178817,131.628,7.38e-06,0.228539303,4030.53322,0.45,9.13086,22.0,10.5065
5.24691,7.83758,3.69256,10.4942,14.996,14.0215,7.75802,10.4086,11.7756,15.7986,3.4755,0.0,0.0,0.0,0.0,37.0437,8.94006,28.6903,2.48776,8.80628,0.980548236,0.672696948,1186.85367,-0.4,7.13433,3.0,7.86601
0.0,0.0,0.0,1.15807,0.0,0.0,0.0,0.0761375,0.104562,0.0716091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.221612,0.146144,0.803849286,0.303006142,2225.33403,0.41,9.88441,2.0,26.100133499999984
0.037925,0.0115418,0.0241142,0.0,0.0,0.0153087,0.0,0.0169276,0.0,24.2194,0.0,0.0,0.0,0.0,0.0,0.00915226,0.0154414,0.0,0.0098751,0.0102323,2.1e-06,0.111908376,456.0088,-0.26,7.355822100000001,69.25,15.779489449999993
0.0229922,0.187346,0.121653,0.202323,0.0546085,0.156472,0.663842,0.148904,0.101898,1.07205,0.0,0.0,0.0,0.0,0.0,0.166207,0.0221031,0.0,0.0420159,0.0543993,0.0420676920423668,0.2566319822700001,398.7145256000003,0.10049999999999995,6.617967850000005,3.2,11.467734499999995
0.0,0.0196627,0.0111771,0.0209986,0.0,0.0,0.0522921,0.022712,0.0,8.41596,0.0,0.0,0.0,0.0,0.0,0.0,0.03184,0.0,0.0,0.0,0.044576299928131204,0.2785214359199999,679.8407477999998,0.16119999999999993,7.246546200000004,6.25,13.792276199999998
12.0586,6.6971,0.744032,15.352,25.7704,36.9722,4.33796,4.52416,2.80326,7.89733,0.47905,0.0,0.0,0.0,0.0,8.88177,11.8108,4.35124,0.465871,11.4628,0.138254694,0.396258533,5.42256,-0.1103,10.53455,10.94,12.4815
1.36769,3.96694,44.9426,4.36673,8.56327,21.454,1.41068,2.61952,1.48948,8.64447,0.313403,0.348657503,0.0,0.0,0.0,4.12684,2.90529,2.77294,19.8808,7.04714,4.09e-05,0.24992983,1258.99689,0.19,8.8736,20.0,33.1141
6.75125,14.0731,8.35271,21.5702,28.7908,45.3707,15.4363,17.3857,21.3391,17.4155,4.11091,0.0,0.0,0.0,0.0,73.3097,26.3926,5.3077,26.2205,46.2352,2.24e-11,0.711244583,739.111,-1.53,5.30496,6.0,12.6866
4.78335,220.784,20.411,6.4533,296.464,4.81003,908.374,155.932,69.2217,5.12427,0.405163,0.0,0.0,0.0,0.0,3.28909,4.1066,77.6151,0.504492,0.773045,0.022786189,0.412359506,7.02105,0.08,7.823066400000001,1.0,13.693341149999995
0.792208,1.3588,0.931666,9.0081,1.00745,0.20857,0.400951,4.40762,5.959,3.59634,0.108625,0.0,0.0,0.0,0.0,0.924632,0.20896,0.0794955,0.285979,0.0,0.005333952,0.111908376,4.13391,0.26,9.4315,13.0,13.026156499999999
0.356745,0.270869,0.729656,7.89898,0.223833,0.138559,3.52465,0.380652,38.1168,0.152968,312.748,0.0,0.0,0.0,0.0,0.177386,0.161565,0.179274,0.299673,0.0,0.405284397,0.27294904,55.61045,0.6,8.946674250000003,1.0,16.1049134
9.76779,15.3655,8.50649,41.5963,23.0757,12.5607,38.6423,24.4323,10.3203,9.78151,2.25261,0.0,0.0,0.0,0.0,101.017,31.5808,9.27964,4.17825,22.0438,0.698896027,0.468691528,33.02557,-0.54,8.00873,1.0,7.82704
3.28134,4.75228,1.77935,6.78136,7.21917,9.44086,5.32359,4.02341,4.33392,22.6726,1.09024,0.0,0.0,0.0,0.0,9.65055,7.95317,1.89659,4.79215,9.28075,4.58e-05,0.329471231,2549.71699,0.26,6.92205,0.0,20.4461
22.7824,40.0149,12.0847,136.914,48.0358,22.6396,17.4754,107.574,351.646,4.66271,448.898,0.0,0.0,0.0,0.0,16.1721,27.4123,8.32751,172.316,67.1649,0.003572983,0.672466934,390.29064,-0.7896000000000001,7.14497,70.0,13.836
1.0814,0.438187,2.02245,1.26077,5.72334,68.9229,0.465781,0.953244,6.45343,47.4677,0.0925604,0.689017074,0.0,0.0,0.0,3.69447,1056.44,2.14515,1.11739,1.07166,6.6e-09,0.26082927,54.70654,0.02,7.63274,1.0,12.5385
0.325463,4.71952,1.95006,0.843302,2.42779,2.11452,0.57041,0.594679,0.814818,14.5682,0.303964,0.556235186,0.0,0.0,0.0,0.924255,6921.5,0.45048,0.120849,0.106101,0.035030608,0.309100866,8.73654,-0.69,8.46485,2.0,11.221879
28.6278,27.3585,332.028,119.447,127.563,77.2235,29.5871,71.8125,24.9346,33.6985,18.2392,0.845154255,0.0,0.0,0.0,64.2761,74.6985,23.0163,1.68263,20.39,3.9e-11,0.146139458,269.5604,-0.31,5.96149,3.0,12.4183
0.212377,11.8876,0.652257,1.7779,0.584743,0.716497,1.70553,0.890658,0.664467,1.94553,0.0715644,0.467837601,0.0,0.0,0.0,1.55916,3.33105,0.143215,1.52727,0.872478,3.6e-06,0.363577336,111.70148,-0.4,6.84443,11.0,5.27231
1.52395,0.589073,0.386975,0.75496,1.27963,2.25507,0.411671,0.425149,0.221391,2.47911,0.0206106,0.0,0.0,0.0,0.0,13.9369,0.830208,13.5034,0.0198926,0.180316,0.754693331,0.745084822,37.47727,-0.32,10.3414,4.0,12.5341
0.0,6.93224,98.2635,0.0320626,0.0157746,0.0,0.743744,13.515,0.04738,1.26267,0.0859107,0.0,0.0,0.0,0.0,0.00985008,0.0,0.0511808,0.290007,0.0,3.52e-11,0.111908376,3587.43946,0.27,7.409292200000002,62.0,25.393715699999994
0.145421,11.0999,144.927,2.95143,2.06351,0.110227,5.64443,6.76924,9.68238,0.681157,35.2458,0.0,0.0,0.0,0.0,0.803381,0.202704,0.261816,0.855186,0.0233699,6.83e-14,0.1311391,756.59048,0.25,8.138063900000002,9.83,13.933186999999993
0.0298753,0.0237411,2.61173,0.0932861,0.386232,0.0920734,0.103638,0.0588619,0.286423,0.318687,0.0179066,0.0,0.0,0.0,0.0,0.0267355,0.0369972,0.0169195,0.0,0.0269244,0.003455361,0.295108467,166.85402,0.09,7.45425945,2.0,12.650082949999996
21.7304,9.08204,2.35173,36.4246,63.6574,26.6066,29.0663,22.2517,16.3773,40.7398,2.17243,0.0,0.0,0.0,0.0,17.0709,11.6782,11.4735,18.4323,68.7323,0.356369423,0.684573174,22.98729,-0.54,7.87313,6.0,15.2083
3.07196,1.50238,0.323482,5.09775,5.82973,1.7364,1.36297,4.56654,3.74319,6.49669,0.280753,0.0,0.0,0.0,0.0,7.19866,2.80988,6.43024,0.0688307,4.18398,0.953148342,0.654521644,278.59856,-0.57,6.85613,1.0,10.2066
5.33645,7.17506,8.87204,27.1666,20.534,20.3921,25.269,15.5608,23.6083,17.6375,15.9636,0.0,0.0,0.0,0.0,12.2813,26.7199,7.89131,10.0596,20.294,1.65e-06,0.288511723,760.30438,0.03,7.12869,18.0,34.7562
103.193,164.062,175.48,127.721,118.205,59.9612,249.417,105.139,68.1599,186.307,17.2477,0.0,0.0,0.0,0.0,50.1491,78.0492,170.878,373.747,188.329,0.00016426,0.14374274,1161.87674,0.5692,7.15087,4.0,31.1235
20.1343,22.0057,1.53856,35.6646,73.3753,53.1749,27.1939,19.224,17.7107,45.7236,8.13747,0.0,0.0,0.0,0.0,64.8552,7.09587,28.9706,11.4753,138.426,0.962685619,0.579714477,845.8418,-0.09,9.58024,6.0,13.689
22.4289,33.9779,71.6574,39.4876,44.9223,50.6685,33.471,49.55,54.1487,34.6435,37.944,0.0,0.0,0.0,0.0,53.294,59.1441,27.0995,54.9694,26.5334,0.071451319,0.747095764,3236.70264,-0.07,8.15265,3.0,35.1789
5.49407,4.53151,6.74792,15.87,25.708,8.66612,11.4353,5.27427,5.4008,12.1954,2.52181,0.0,0.0,0.0,0.0,7.77559,11.581,1.92796,3.40539,12.913,0.898154103,0.72829324,14.05127,-0.45,9.33146,1.0,8.18329
11.1336,8.7532,3.79571,18.81,40.4249,35.3391,14.695,19.1425,15.8084,18.446,1.9613,0.0,0.0,0.0,0.0,24.555,13.3468,17.3552,24.1326,18.9854,3.1e-08,0.443194807,1643.59444,-0.15,7.09224,5.0,26.5409
37.8309,59.7939,40.5938,72.4708,76.5978,80.0303,57.4593,33.696,42.5257,73.9429,43.3132,0.0,0.0,0.0,0.0,111.435,48.6561,31.2668,46.8043,60.2616,0.515502017,0.553264439,126.57588,0.24,7.79533,0.0,24.1943
34.6613,18.7412,15.1456,79.9501,66.6982,48.2042,560.575,39.4905,47.7795,39.559,30.6262,0.0,0.0,0.0,0.0,57.2603,33.6513,24.4015,50.6044,135.276,0.859651069,0.47846514,36.32886,-0.12,8.13008,4.36,25.4868
23.9044,20.3044,31.9613,43.5889,35.8958,29.5024,30.2335,136.627,50.8655,104.849,40.6395,0.678776209,0.0,0.0,0.0,37.2126,100.905,13.3641,15.6579,20.1208,2.9e-10,0.229989916,296.55679,-0.84,6.92754,20.0,14.3524
2.90764,1.13114,94.4678,7.58664,16.5675,1.70919,161.542,4.42228,16.8132,65.5257,111.558,0.0,0.0,0.0,0.0,1.76187,3.73817,2.15472,11.1684,6.65048,7.51e-08,0.387926191,327.81893,0.35,8.37252,3.0,9.39295
0.855807,0.248999,0.0127594,0.0985038,0.140424,0.0607902,0.150219,0.0934751,0.0556657,0.705214,0.00621245,0.0,0.0,0.0,0.0,2.31634,0.141281,1.503,0.936215,2.32202,0.738016172,0.667486966,340.01459,-1.04,9.83867,8.0,5.62139
11.3493,29.9969,419.48,227.141,118.353,39.6819,412.144,39.5148,164.847,60.1948,3.68006,0.845154255,0.0,0.0,0.0,23.1397,1544.19,27.2496,107.23,89.5761,0.969136893,0.852899194,93.19943,-0.82,4.55894,17.0,19.1792
0.0267536,0.689698,6.91426,0.272481,0.255598,15.098,0.206343,0.108821,16.9421,5.38436,0.0248484,0.0,0.0,0.0,0.0,2.12213,0.346009,0.411054,0.631632,0.13893,4.75e-06,0.111908376,144.88041,0.71,4.57685,20.0,14.13003369999999
99.6036,0.0,0.0264256,0.0,0.0,0.0,0.0,0.200365,0.0,1.27223,0.0,0.0,0.0,0.0,0.0,0.236741,0.0,0.0921394,0.0,0.0,1.12e-06,0.238498077,854.22881,0.2,7.321999249999999,0.0,18.28965659999999
0.0683243,14.5985,48.0334,0.378162,0.46505,0.332077,0.126315,0.183894,0.355727,1.13799,0.0944559,0.0,0.0,0.0,0.0,0.13513,0.178559,0.0545075,0.259874,0.196689,0.271104149,0.198833391,58.24117,-0.25,11.0897,2.0,21.652
8.46789,4.18677,2.14408,9.02144,26.5833,12.7376,5.17288,7.14457,2.41459,14.6059,0.128292,0.0,0.0,0.0,0.0,8.53144,13.1096,8.94191,0.860721,10.4962,4.27e-06,0.636561334,168.08416,-0.8599000000000001,11.8911,3.0,10.3326
11.8241,6.47743,3.478,20.6661,16.0439,44.1414,5.60542,8.33907,18.1188,37.4754,4.91702,0.0,0.0,0.0,0.0,84.4199,19.0516,101.963,4.86521,19.4218,0.996592666,0.613231182,53.37804,-0.67,6.36987,2.0,10.217835
0.0379985,0.151189,0.118808,0.0693571,0.0853325,147.899,0.236049,0.0783588,0.154811,23.2657,0.0473109,0.542326145,0.0,0.0,0.0,516.18,603.989,0.318737,0.0531402,0.0493341,0.40097125,0.812062204,603.54115,0.55,7.8740160500000025,2.0,16.139064199999996
1.13074,0.012331,0.0,0.0424951,0.0590135,0.201521,0.0380617,0.0748123,0.0173449,45.3507,0.0,0.0,0.0,0.0,0.0,0.0628977,0.865721,0.333644,0.0130114,0.0,0.003974789,0.275872409,266.1821,0.35,13.5879,3.0,8.09223
28.9121,31.6277,18.8926,50.9846,69.7061,57.9605,51.3926,39.407,46.5098,57.7699,24.8242,0.0,0.0,0.0,0.0,58.3974,38.9758,40.1026,76.1059,82.1506,0.999727953,0.661956608,24.74494,-0.43,8.30966,4.0,30.6243
4.61869,4.74653,3.51797,10.8474,12.4889,16.8172,12.5254,11.1223,13.6762,19.9504,2.65117,0.0,0.0,0.0,0.0,12.1522,9.55117,5.18691,24.6545,21.9049,0.547006457,0.608066559,57.66511,0.28,7.35102,5.0,39.7877
0.543149,2.21645,1.14982,1.60209,3.83318,2.83874,66.0372,1.57779,4.19697,3.99153,1.33254,0.0,0.0,0.0,0.0,9.9862,1.35902,3.31494,1.35286,1.14984,2.28e-07,0.303136498,43.79426,-0.09,11.55295,2.0,10.94836
12.8481,10.4943,25.7614,36.5299,26.5796,24.9016,26.4828,29.6149,33.9978,14.351,13.2108,0.0,0.0,0.0,0.0,16.8692,15.147,5.91588,34.947,40.582,0.999114701,0.767620981,212.24455,-0.8,9.66482,2.0,3.69976
12.8991,14.9183,10.595,30.2625,35.7947,41.1856,28.3658,25.8399,34.0926,21.2211,11.1615,0.0,0.0,0.0,0.0,41.8156,23.5817,9.45215,36.6346,34.8222,0.148077282,0.575333595,107.35174,0.19,9.69863,2.0,21.2658
0.749671,0.569435,0.228034,5.11919,1.24129,0.95388,8.88637,1.42568,0.0746846,1.69558,0.028434,0.413567282,0.0,0.0,0.0,0.289336,1.60736,0.0780979,0.0572924,0.0395334,1.9e-37,0.241154462,1216.76018,0.23,7.13467,22.56,1.81073
314.747,249.783,422.046,1325.71,1093.79,914.725,1463.66,194.546,467.519,135.061,884.653,0.0,0.0,0.0,0.0,564.847,246.629,56.2714,8.24415,276.693,0.020500202,0.848568261,218.27707,-0.8108000000000009,13.7423,0.0,41.6385
0.810962,1.24091,0.334938,5.46253,3.44775,1.75861,3.01277,3.65476,2.77553,22.529,2.96001,0.0,0.0,0.0,0.0,6.06481,1.41514,1.15091,2.39793,4.46131,0.061803728,0.247530133,27.51871,-0.18,10.3824,1.0,26.2702
67.4579,42.5419,39.8279,73.6786,41.4364,23.4643,27.3651,33.9852,44.2658,40.9644,12.2379,0.0,0.0,0.0,0.0,39.6245,37.9632,26.7475,14.878,30.7878,0.736744916,0.799537539,17.73708,-0.32,7.99006,6.24,11.126
11.4905,6.7041,2.06679,30.9461,17.6201,11.2689,60.4554,8.11705,27.9529,17.9992,4.77873,0.0,0.0,0.0,0.0,8.21526,7.68651,8.85896,14.7642,19.3576,0.228528647,0.476040453,61.31805,-0.45,12.576,0.0,16.7367
9.21353,7.23913,4.48889,16.0033,20.7693,30.5585,16.0724,10.8005,9.93603,22.1652,7.42858,0.0,0.0,0.0,0.0,10.2504,14.465,5.37863,19.0187,19.6665,5.18e-09,0.267443687,143.40049,-0.75,8.65402,5.0,14.7706
43.2828,51.0693,63.3408,32.9813,46.5688,35.443,37.5702,39.1194,26.1927,19.9235,7.90284,0.0,0.0,0.0,0.0,41.7875,32.7014,20.1541,31.0586,29.6429,4.2e-10,0.176564395,126.52267,0.06,11.1744,2.0,12.5187
1.95321,0.320288,0.083507,2.4455,8.23498,1.18109,0.591902,0.569497,4.48302,4.26764,0.0473459,0.0,0.0,0.0,0.0,13.8026,1.15481,13.7576,1.77641,0.0979561,0.160855418283108,0.5477979553199998,68.85195,-0.4,10.6181,6.05,9.48162
17.1101,13.6024,11.4887,36.2194,38.2035,32.4768,35.6828,29.6156,43.0677,47.4269,17.7719,0.0,0.0,0.0,0.0,20.8416,32.4547,10.4116,75.245,61.3768,0.999991435,0.716944396,20.07609,-1.15,10.0683,0.0,46.5612
5.51833,6.62012,5.80541,17.8918,17.9561,13.7207,19.652,12.9659,15.6747,9.57924,2.18322,0.0,0.0,0.0,0.0,10.0901,6.02331,2.83806,26.1438,13.3388,0.084588675,0.766211808,34.43157,-0.4,8.38673,0.0,32.3015
4.86268,4.14398,5.46051,8.86158,16.5573,11.0127,7.30796,10.2479,8.06097,8.77044,2.01694,0.0,0.0,0.0,0.0,12.5195,11.7898,2.94709,7.73618,16.5252,0.804445978,0.595059097,54.66599,0.19,12.1612,2.0,30.2836
11.7051,11.7062,9.01267,19.717,22.934,17.1976,16.9694,16.7334,19.5631,35.2514,9.34116,0.0,0.0,0.0,0.0,20.2035,16.8502,10.8678,29.6476,32.7926,0.259008428,0.50664252,3.91042,-0.32,10.0702,2.0,34.9072
1.55616,12.4904,1.75348,22.698,4.83656,13.4937,8.33174,9.73245,88.1232,4.88234,1.69117,0.0,0.0,0.0,0.0,3.57212,34.783,24.696,43.0025,0.0887961,0.039707727,0.422169268,2331.25441,0.89,9.8799,3.0,13.8448
6.69804,4.66282,1.04794,13.5943,20.9489,3.77911,8.44721,6.49641,2.71937,7.84122,0.0291298,0.0,0.0,0.0,0.0,11.6616,5.45783,2.72953,0.0729216,7.85959,0.99944646,0.727864563,2161.08861,-0.42,10.3414,48.0,10.7475
0.828085,2.18932,0.153817,0.0753074,0.0181332,0.0158804,0.0,0.228408,0.143411,1.16087,0.00559709,0.0,0.0,0.0,0.0,0.263105,0.00719555,0.00816174,0.54375,0.0283444,5.67e-07,0.17343317,1343.42987,-0.08,11.6741,12.33,40.945
1.10826,0.347121,7.01003,1.13296,46.5484,0.69506,4.75705,4.24257,0.649212,24.6232,0.413563,0.0,0.0,0.0,0.0,12.2705,0.254498,295.91,0.0810271,0.204796,0.113449546,0.170125708,1.86131,0.08,11.87165,9.57,11.665
2.84356,8.59264,18.6926,5.82472,9.32609,6.86738,5.30122,10.8601,4.75151,10.0237,1.1302,0.0,0.0,0.0,0.0,4.4122,5.68706,2.47892,6.7877,9.70099,0.000105198,0.414402038,118.81379,0.42,9.2836,6.0,33.9394
0.0425464,0.0243475,0.0680914,0.167373,0.0883633,0.0523666,0.916961,0.0413188,0.0773778,1.17309,0.0,0.0,0.0,0.0,0.0,0.0419227,0.0279232,0.0,0.0355777,0.785679,0.003492546,0.219123349,8.92956,-0.23,8.83877,4.0,12.276509249999997
0.0398612,0.0947701,0.0720364,0.41268,0.35637,0.380052,0.322158,0.220846,1.33112,0.333172,0.811896,0.0,0.0,0.0,0.0,0.53304,0.114258,0.201557,0.257395,0.0672938,6.21e-10,0.270308048,3507.58993,1.14,7.451699149999999,0.0,10.233944449999992
32.2648,15.719,10.217,33.5871,43.7889,50.4555,40.8578,26.7285,31.5217,26.5343,11.9107,0.0,0.0,0.0,0.0,43.5075,27.108,15.2328,24.8761,56.9581,0.000286883,0.636594653,21.98733,-0.36,8.35558,4.0,10.5888
26.2436,29.9702,23.6569,60.3774,86.1472,72.8397,43.1642,44.654,44.3802,65.8993,40.7583,0.0,0.0,0.0,0.0,59.1638,33.0904,16.5336,35.3888,51.2864,0.807144401,0.784873009,41.74458,-0.42,5.73161,0.0,11.9353
0.715569,0.775318,3.52714,1.80915,2.13021,7.71652,0.842961,0.538486,1.35313,2.73794,0.109503,0.368041927,0.0,0.0,0.0,5.81573,1.06957,0.118863,0.112573,0.322275,0.987167021,0.762403488,148.46269,0.24,7.2382,3.23,6.65406
0.143628,0.557976,0.161012,0.624048,0.527024,4.62962,0.628357,0.678549,1.2617,3.85063,0.262009,0.0,0.0,0.0,0.0,0.787582,3.55883,0.0567596,2.26057,0.0343007,5.15e-08,0.563732088,97.48684,-0.95,9.6875,9.58,11.6621
65.6203,49.1371,42.3002,46.5741,21.5339,11.6738,42.089,65.4711,40.7925,15.4251,21.5276,0.0,0.0,0.0,0.0,21.9057,34.5612,13.0587,33.7167,27.8306,0.527244157,0.784873009,38.05712,-0.36,9.56136,1.0,25.2663
4.02579,3.10025,2.62991,13.3022,10.2817,11.2433,39.2863,9.15271,8.58686,12.7267,3.48682,0.0,0.0,0.0,0.0,6.7666,4.85273,3.06339,9.1484,13.2881,0.783799556,0.446870536,22.17717,-0.34,9.27055,12.0,30.8612
