wgEncodeBroadHmmHuvecHMM.count,IPA_BP_annotation,IPA_Activity,GDI_Score,betamax,Fallopian Tube_GTExTPM,Heart - Atrial Appendage_GTExTPM,Kidney - Cortex_GTExTPM,Liver_GTExTPM,Pituitary_GTExTPM,Testis_GTExTPM,Adrenal Gland_GTExTPM,Brain - Amygdala_GTExTPM,Cells - EBV-transformed lymphocytes_GTExTPM,humanscore_Exomiser,mousescore_Exomiser,fishscore_Exomiser,HIPred,pLI_ExAC,SDI
467.0,0.0,0.0,199.89032,0.3888,8.405339999999999,8.44484,3.63738,1.4871299999999998,5.6100900000000005,0.803821,1.88244,3.23413,2.24228,0.12427767761999998,0.08417014959,0.0,0.593201816,1.41369e-06,4.625472124199999
155.0,0.0,0.0,41.67691,0.4123,16.8543,8.702580000000001,7.0522300000000016,2.82645,9.7685,2.78732,2.20439,21.5107,14.9786,0.00957427108,0.050417230029999996,0.0,0.636561334,0.000916634,5.435997049399999
12.0,0.0,0.0,13.11329,-0.2142,309.0512730000001,114.330989805,95.89424600000008,93.63368992000001,216.19933120000007,166.14764,221.8006312,59.93137980000003,503.13903254899975,0.0,0.0,0.0,0.146139458,0.026229492000000004,0.0
49.0,0.0,0.0,796.87118,0.2219,5.67733,2.2451,2.0836900000000003,3.24452,1.3168,1.55111,8.81602,0.7686029999999999,2.41589,0.0,0.0,0.0,0.146511853,8.49697e-07,12.72102078
10.0,0.0,0.0,16291.104180000002,0.2636,1503.69,513.8430000000002,961.497,467.872,721.047,392.794,1025.54,191.086,5071.19,0.869202136,0.0,0.0,0.328141659,0.002664635,10.54543118
75.0,1.0,2.0,16622.23863,0.2096,13.2878,3.10347,10.6634,1.90703,9.84807,2.00496,5.77745,1.30947,456.036,0.0,0.0,0.0,0.186891869,0.16662533,12.35448238
194.0,0.0,0.0,116.32725,0.4063,337.884,87.9334,236.878,44.6309,159.89700000000005,43.6598,257.911,49.9007,4319.57,0.0,0.0,0.0,0.356269389,0.70016489,14.48467393
286.0,1.0,1.0,91.19342,0.5011,7.32477,0.645733,0.931263,0.06285489999999999,0.5753159999999999,0.953955,0.612625,2.35501,0.0173163,0.0,0.0,0.0,0.196595117,0.001561168,3.93670914
311.0,0.0,0.0,1907.06868,-0.3337,78.6648,94.008,127.645,119.114,108.388,42.5554,43.4277,44.8875,10.9321,0.0,0.0,0.0,0.63378968741,0.3868655420743808,21.50009141
2063.0,0.0,0.0,2435.22546,0.3317,4.93633,1.05091,1.09584,0.71549,3.45595,164.327,2.17879,2.48279,2.32603,0.0,0.0,0.0,0.39679274,2.19041e-06,6.86005273
43.0,0.0,0.0,307.12317,0.4035,46.2009,27.4802,20.2703,17.3389,50.8541,92.3215,49.9197,23.0904,106.24,0.0,0.0,0.0,0.852899194,0.999958226,2.97639148
227.0,0.0,0.0,120.59949,0.5009,0.126865,0.0206879,0.0122753,0.0,0.283548,0.648295,0.017507599999999998,0.567062,0.0314624,0.0,0.0,0.0,0.494588822,0.813006425,2.91372116
109.0,0.0,0.0,168.09506000000005,0.4371,0.0818392,0.8498319999999999,0.00601563,0.0171578,0.8584370000000001,0.071949,0.202978,0.06627310000000003,0.00949186,0.0,0.0,0.0,0.72905165,0.6487875129999999,5.91668299
178.0,0.0,0.0,40.46933,0.5471,45.8872,103.698,126.928,184.723,26.7542,8.38843,10.718,59.8587,186.006,0.0,0.0,0.0,0.6853213909999999,0.376558105,4.60912048
30.0,1.0,0.0,98.37812,0.4175,13.6169,4.8623400000000006,0.6354449999999999,13.8385,0.591827,4.86163,3.36797,0.239381,14.241,0.0,0.8308635740000001,0.0,0.804062724,0.469523496,6.8125021
26.0,0.0,0.0,2102.84042,0.2496,198.138,117.531,25.7585,143.431,103.351,10.23,5.46672,4.47816,0.353955,0.0,0.0,0.0,0.79961127,0.362251902,5.7405052
1210.0,1.0,2.0,133.86335,0.4516,13.581,5.28138,1.0078200000000002,0.22322,5.7234,0.625845,1.13151,0.614841,0.247947,0.0,0.549225289,0.0,0.401833534,0.289669117,3.9639913
39.0,1.0,1.0,971.5298,-0.3997,20.7015,12.0884,3.30873,14.8659,40.47,8.06532,24.9679,11.2399,0.463576,0.0,0.742183659,0.0,0.59864907535,0.3304652203643603,2.98297969
181.0,0.0,0.0,3832.69791,-0.389,4.7763,1.6813900000000002,0.755834,0.365726,5.29016,10.4741,0.387294,0.98881,0.196568,0.0,0.472965166,0.0,0.7233242990000001,4.07385e-05,7.94127642
17.0,0.0,0.0,1818.89628,0.3241,50.9151,46.2352,39.4403,28.863000000000003,31.1453,19.041,32.6503,11.5828,1.02111,0.0,0.0,0.0,0.705665529,0.000480019,7.90802953
167.0,0.0,0.0,537.31129,-0.4961,57.4689,17.3389,11.7313,3.15198,12.3037,7.95499,6.7145899999999985,6.16671,5.94623,0.0,0.494209116,0.0,0.824708164,0.999999616,5.85644216
24.0,0.0,0.0,123.58507,0.1733,7.486910000000001,0.235032,0.14673,0.805148,3.86749,0.7903680000000001,0.120658,4.01577,0.0342439,0.0,0.0,0.0,0.7285507920000001,0.98258787,11.69182943
521.0,0.0,0.0,913.18144,-0.4321,3.74621,0.792808,3.09145,0.244868,53.5812,8.005560000000001,3.39632,60.7794,0.871866,0.0,0.442034071,0.0,0.714798927,0.999889995,3.81588039
32.0,0.0,0.0,71.76069,0.2634,0.484081,0.125635,0.0737803,0.0322178,0.543503,0.8568969999999999,0.262734,0.442711,0.585553,0.0,0.0,0.0,0.7743014690000001,0.999978751,3.75626441
61.0,1.0,0.0,173.55232,0.4484,0.790484,7.86672,1.7699,0.604791,10.7255,1.13664,0.593442,3.50589,0.300937,0.0,0.8553976209999999,0.0,0.714407027,0.31472413,14.76606971
39.0,0.0,0.0,532.76648,-0.2262,6.15963,1.31272,0.967893,0.133124,4.0018400000000005,4.13522,2.30117,0.165712,0.0113507,0.0,0.0,0.0,0.369423717,0.106847942,1.74820254
1000.0,1.0,0.0,11.36951,-0.2937,7.77762,10.9598,2.50238,0.279457,12.9208,0.812116,248.278,1.88627,0.0314508,0.615881762,0.0,0.0,0.47738692835999996,0.28243288938984035,2.92856602
113.0,1.0,1.0,5.61975,0.5171,0.0808569,0.0167476,0.032694,0.0,1.21034,0.177921,0.217494,0.782834,0.059083400000000015,0.0,0.0,0.0,0.565498233,0.126993746,2.92012308
53.0,0.0,0.0,200.0252,-0.2653,0.19302,0.103893,0.0366133,0.0303408,0.203706,0.481007,0.053123800000000006,2.79068,12.3533,0.0,0.0,0.0,0.7169443959999999,0.999535087,4.77313532
61.0,0.0,0.0,22.58422,0.3521,76.3724,20.852,20.9196,15.4088,78.1255,194.016,44.8151,17.8441,96.3996,0.0,0.0,0.0,0.745582581,0.991027965,6.70370701
958.0,0.0,0.0,5734.22375,-0.4264,32.6971,13.0445,13.4877,9.31893,40.1291,39.3658,14.7666,4.37036,25.2173,0.0,0.0,0.0,0.571837127,0.999994425,3.35283215
32.0,0.0,0.0,2694.09373,-0.194,0.0,0.0,0.0,0.0,0.0,0.177636,0.0,0.0,0.0,0.0,0.0,0.0,0.111908376,0.017072106,1.98841355
88.0,0.0,0.0,50.28346,0.3964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123297259,0.023274211,1.98717466
101.0,0.0,0.0,160.69859,-0.2458,0.0,0.0,0.0,0.0,0.0,0.103706,0.0,0.0,0.0,0.0,0.0,0.0,0.123297259,0.5328569120000001,1.98717466
170.0,0.0,0.0,370.17865,0.3065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111908376,0.00547083,1.98841355
28.0,1.0,0.0,654.0999400000002,-0.4081,49.6503,12.7385,8.65821,22.6645,9.28987,7.04122,91.7779,3.56167,31.6294,0.957427108,0.0,0.0,0.485596061,2.59266e-16,20.630263
27.0,0.0,0.0,1102.81114,-0.2385,229.93581500000005,85.06768099999998,74.66218500000008,69.61738504000003,140.80483940000002,115.79182829999998,82.64345520000006,39.043464189999995,175.20988110899995,0.0,0.0,0.0,0.132359073,0.002925351,4.52859362
46.0,0.0,0.0,175.30019,-0.272,13.2231,6.0925400000000005,7.49337,2.36997,21.9637,31.1575,12.2942,42.8476,57.5145,0.76088591,0.0,0.0,0.824708164,0.990896287,6.91609969
6437.0,0.0,0.0,7952.876940000001,0.6727,80.3908,88.5586,27.9862,14.8307,33.3311,68.1228,27.3248,88.4649,52.8438,0.0,0.0,0.0,0.273053437,0.998848724,9.68123578
51.0,0.0,0.0,121.12067,0.5027,36.7942,8.60647,10.6195,3.95268,19.0578,37.4156,25.8656,4.60796,10.6448,0.0,0.477882401,0.0,0.654942453,0.232913565,4.52819492
862.0,0.0,0.0,48.85088,-0.5253,27.1536,20.1719,17.0428,10.9226,17.0492,36.5321,36.3519,22.017,64.1688,0.0,0.465944823,0.0,0.824708164,0.999736598,6.61160851
325.0,0.0,0.0,4302.22642,0.4471,1.79092,2.8254,7.07255,0.261872,51.9157,7.675089999999999,0.874616,74.5906,0.104208,0.0,0.0,0.0,0.565020561,4.68265e-05,27.47563542
34.0,1.0,0.0,40.92143,-0.3182,237.898,97.9472,82.7396,108.978,143.494,89.6183,153.66,43.0531,246.511,0.0,0.0,0.0,0.700975537,0.950092967,9.69401325
1167.0,0.0,0.0,4.23961,0.6824,147.746,10.1845,6.28383,1.80633,223.191,16.9054,47.2146,7.44232,3.75173,0.0,0.0,0.0,0.7671471240000001,0.022432784,2.93755893
50.0,0.0,0.0,3.5306800000000003,-0.6337,155.41324600000004,83.67444999999994,81.06968200000009,79.421945,108.96083960000001,104.58542579999998,96.43081900000004,54.02954050000004,116.03680699999995,0.06301247005,0.11710423114000001,0.0,0.6320456277000001,0.49571384038680016,17.4607244592
45.0,0.0,0.0,1715.16552,-0.3807,27.3257,18.0085,9.69034,9.20037,33.386,44.4973,18.9527,9.24029,48.5219,0.0,0.0,0.0,0.6505452389999999,0.7395783109999999,8.26567547
1040.0,1.0,0.0,140.44703,-0.3382,1.57504,0.573395,37.7336,5.8127,0.501727,0.921413,0.206853,0.0896445,0.0780681,0.0,0.0,0.0,0.743839204,2.19309e-08,12.90950108
712.0,0.0,0.0,264.93653,-0.2642,0.34928200000000004,0.206185,0.104454,0.0398599,0.28517600000000004,1.47414,0.119206,0.174319,0.0381268,0.8940809679999999,0.395367293,0.0,0.597733259,1.43928e-06,5.8717989
1.0,1.0,0.0,4524.99996,-0.13843099999999992,14.8533,14.7015,8.27033,4.96152,20.1781,15.5602,9.64992,4.17946,8.690389999999999,0.0,0.0,0.0,0.37917918,2.45516e-07,1.99733796
21.0,1.0,2.0,324.5184,-0.1934,0.0,0.0,0.0,0.0,0.0,0.658488,0.0,0.00904824,0.0,0.0,0.0,0.0,0.5017508860000001,0.00870273,1.74820254
58.0,0.0,0.0,1618.50988,0.505,0.0,0.0,0.0,0.0,0.0,0.0,0.0930855,0.0,0.0,0.0,0.0,0.0,0.13264424054000007,0.027715727325299984,1.99932516
57.0,0.0,0.0,4.81382,-0.4319,0.0888322,0.161113,0.180673,0.101044,0.08124400000000001,0.131827,0.153384,0.481583,0.07650219999999999,0.0,0.0,0.0,0.34484878116000006,0.19534792181407987,1.9940426
1.0,1.0,0.0,5098.77916,0.026206999999999977,0.0888147,4609.46,0.175347,0.169688,5.64919,0.428808,0.300026,0.322459,0.483849,0.0,0.5585722710000001,0.0,0.495365709,1.27599e-17,7.02337534
1.0,0.0,0.0,108.56923,0.113204,0.18153,592.177,0.34738,0.496362,3.03324,2.69373,0.672952,1.40899,1.02557,0.957427108,0.0,0.0,0.631864309,0.000145766,5.87436508
31.0,0.0,0.0,2287.01575,-0.17800000000000002,2.9403200000000003,49.4178,0.987793,0.619648,4.1206,32.7457,0.611083,4.141780000000002,0.410157,0.0,0.0,0.0,0.7815916540000001,1.33081e-23,2.98610432
40.0,0.0,0.0,547.26349,-0.3687,39.4992,15.9081,10.2196,11.9914,26.0401,81.3088,29.945,13.4555,105.092,0.0,0.0,0.0,0.7920728920000001,0.999998877,7.54165982
784.0,0.0,0.0,3780.70014,0.5874,0.0,0.0,0.0,0.0,0.292167,1.5169700000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.111908376,0.087453851,0.0
37.0,0.0,0.0,11.36697,-0.4375,50.4535,46.4213,52.029,39.1901,61.6546,79.8628,70.5451,44.6516,83.4268,0.0,0.0,0.0,0.432313383,0.339536516,2.00140612
256.0,0.0,0.0,27.09868,-0.4045,37.3734,41.2143,36.7924,28.5577,54.4568,48.6447,54.8533,41.1691,62.5508,0.0,0.0,0.0,0.320700407,0.047137034,5.62602042
102.0,1.0,1.0,42.02222,0.3845,2.24275,5.9425,12.514,2.45612,16.2123,4.1627,5.594530000000002,5.34008,3.8322,0.0,0.899703515,0.0,0.824708164,0.999966646,7.68047773
656.0,0.0,0.0,133.06333,-0.5093,0.0,0.0,0.0,0.0,15.6431,1.11565,0.00887582,0.0,0.0,0.0,0.0,0.0,0.444330692,0.14055261900000002,0.0
32.0,1.0,0.0,363.12652,0.2836,13.4901,8.83257,5.76301,1.8293,8.49258,13.1943,4.97365,2.08454,0.235102,0.957427108,0.882196062,0.0,0.636561334,2.21161e-05,9.79939448
52.0,0.0,0.0,203.86765,0.3503,3.40164,0.758369,1.17542,1.0965200000000002,2.14771,4.39466,0.829499,0.8842479999999999,1.4108,0.0,0.0,0.0,0.3204452840600001,0.020253450992634318,1.99992573
1.0,1.0,0.0,1308.42229,0.12023299999999998,2.0292,28754.0,1.19891,1.3644,5.93242,13.3073,1.80967,2.71046,2.2944400000000003,0.0,0.89609491,0.0,0.244530007,0.016931635,6.90823393
1.0,1.0,2.0,41.12591,0.021943000000000025,0.14807,1639.56,0.113773,0.114646,0.514502,0.583287,0.158882,0.224174,0.120796,0.0,0.0,0.0,0.181705475,0.00038006,2.83811816
45.0,1.0,0.0,1510.90255,0.2257,90.994,16.8415,36.43,2.39363,8.673639999999999,3.86741,14.0193,0.802801,3.70879,0.0,0.932800606,0.0,0.711480618,0.00017250900000000002,3.98295932
39.0,1.0,0.0,1772.5294399999998,0.5137,2.52281,5.50333,11.0834,1.30813,0.339425,0.99814,2.84903,0.223057,0.0465167,0.0,0.853179975,0.0,0.622939706,0.003099263,3.99033126
305.0,0.0,0.0,3330.11414,-0.3613,13.5656,7.329460000000001,30.3739,0.755957,7.11795,4.84516,57.0004,17.1414,17.1921,0.0,0.0,0.0,0.575230479,4.52405e-11,3.8377306
257.0,0.0,0.0,7029.68062,-0.4635,0.30181,0.442168,1.19746,1.00514,2.24661,2.34743,0.198314,0.358242,0.00389043,0.0,0.5457224070000001,0.0,0.653915465,0.947798762,10.93726445
74.0,0.0,0.0,1330.90849,-0.1726,13.6071,3.67448,3.92661,5.17312,4.7245,7.69615,10.4093,1.71615,5.46974,0.0,0.0,0.0,0.762403488,0.991172158,4.62651381
80.0,0.0,0.0,602.6159299999998,-0.3719,39.2225,11.4747,13.3721,7.496689999999999,31.1934,44.0492,24.128,10.4022,39.088,0.0,0.0,0.0,0.638582647,0.052197863,0.0
650.0,1.0,0.0,4347.97507,-0.2948,19.77,13.3981,4.43272,6.780810000000002,36.0331,29.5574,10.2877,4.5514199999999985,8.55087,0.0,0.431381082,0.0,0.229989916,8.589880000000001e-08,7.6323214
71.0,0.0,0.0,8.43166,-0.3434,1.97616,0.964769,0.406641,0.524384,1.8037,1.47809,0.962661,0.143568,2.10745,0.0,0.0,0.0,0.146139458,0.017329038999999997,2.755958061900001
19.0,1.0,0.0,2304.1461,0.2505,0.00719869,0.0,0.0,0.0,0.014081,2.53345,0.0,0.0319983,0.0,0.0,0.0,0.0,0.45271197,4.20778e-05,14.75014718
998.0,0.0,0.0,1919.79326,-0.5045,0.0,0.0,0.0,0.0,0.0,0.0283906,0.0,0.0,0.0,0.0,0.0,0.0,0.111908376,0.007138451999999998,0.0
19.0,0.0,0.0,1835.21965,-0.2854,0.0,0.0,0.0,0.0,0.0,16.648,0.0,0.0,0.0,0.0,0.0,0.0,0.170125708,1.5923e-08,1.74820254
110.0,0.0,0.0,10099.65241,-0.4135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.146139458,0.044375651,0.0
1.0,0.0,0.0,2713.21922,-0.09217999999999998,0.0,0.0,0.0,0.0,0.0,0.0654694,0.0,0.0,0.0,0.0,0.0,0.0,0.25535503,0.712159403,0.0
95.0,0.0,0.0,118.03568,0.3936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123297259,0.015283314,0.0
19.0,0.0,0.0,650.65007,-0.1345,0.0720918,0.0,0.0,0.0,0.111567,2.02284,0.0,0.12545499999999998,0.0,0.0,0.0,0.0,0.111908376,0.001867748,0.0
178.0,0.0,0.0,2290.45899,0.5922,0.0561926,0.0,0.0,0.0,0.196918,0.110064,0.0,0.0,0.0,0.0,0.0,0.0,0.111908376,6.39177e-05,0.0
46.0,0.0,0.0,239.02977,0.3589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.146139458,6.75518e-05,0.0
53.0,0.0,0.0,2179.08089,0.3499,2.05628,0.354944,0.436264,0.134019,0.883201,0.958143,0.203837,0.130576,1.74091,0.0,0.0,0.0,0.146139458,3.29465e-05,1.98266541
272.0,0.0,0.0,4882.5213,-0.3774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0457591,0.0,0.0,0.0,0.111908376,0.001920531,1.98266541
187.0,0.0,0.0,4489.110229999998,-0.3416,0.0,0.0,0.0,0.0,0.0,0.0910709,0.0,0.0,0.0644526,0.0,0.0,0.0,0.111908376,9.27165e-07,1.98266541
92.0,0.0,0.0,2006.35393,-0.4847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.144167379,0.017981897,0.0
149.0,0.0,0.0,235.93423,0.4266,10.1449,5.99989,6.23906,4.52536,16.347,24.6983,5.95188,6.83737,24.9875,0.0,0.0,0.0,0.579714477,0.988642484,3.829865519399998
68.0,0.0,0.0,41.40219,0.359,0.885336,0.494738,3.09043,0.17297300000000002,0.960922,0.496205,0.8499200000000001,0.298815,0.0643215,0.0,0.497331948,0.0,0.455463469,4.63835e-07,3.27505451
82.0,0.0,0.0,216.58313,-0.3275,0.0,0.0,0.0,0.0,0.0216121,0.907013,0.0358099,0.0258759,0.0,0.0,0.0,0.0,0.22862041,0.001881242,2.99226437
1529.0,0.0,0.0,1247.40878,0.5461,0.0,0.0,0.0,0.0,0.0629701,0.0,0.0,0.0141248,0.0,0.0,0.0,0.0,0.146139458,0.007572397,1.86907763
96.0,1.0,1.0,48.90667,-0.5545,4.6449099999999985,0.965037,2.10473,0.149176,4.02766,4.75542,0.758606,0.905014,0.0121974,0.0,0.0,0.0,0.80871886,0.998485351,2.99056035
166.0,1.0,1.0,1086.9460800000004,-0.2903,0.16086,0.0398338,0.308359,1.43363,1.5748799999999998,1.75341,0.18208,0.437836,0.0101761,0.957427108,0.0,0.0,0.527515531,4.16725e-31,0.0
745.0,0.0,0.0,40.97898,-0.5346,11.0839,4.1393900000000015,7.70252,0.721368,1.64713,18.0719,2.37502,7.51243,0.0230582,0.0,0.0,0.0,0.54646343,0.730656355,2.96331746
597.0,1.0,0.0,1899.16799,-0.4488,9.08769,22.7791,2.23246,0.732066,2.59756,0.91261,0.6626569999999999,1.3928,0.0277649,0.957427108,0.0,0.0,0.7462295290000001,0.106612096,1.99962367
41.0,1.0,1.0,426.62286,-0.4491,22.3949,3.38444,1.8988,0.44053,3.72276,7.18509,4.4193,1.06959,0.470755,0.0,0.0,0.0,0.640711069,0.003390906,0.0
244.0,1.0,1.0,317.57217,0.3022,30.8388,12.51,19.7374,20.1172,24.7527,30.097,34.6952,17.389,28.6723,0.0,0.0,0.0,0.650558949,0.7134770570000001,1.99992492
36.0,0.0,0.0,16.87911,-0.4523,21.6651,2.96451,4.87935,4.2196,3.82562,4.24083,13.9994,2.6086400000000003,0.033056300000000004,0.0,0.0,0.0,0.737545311,0.969061049,8.90483434
129.0,1.0,1.0,599.71226,-0.3671,89.1068,21.9757,9.55813,4.4370400000000005,5.31296,12.3471,20.4762,16.7691,0.109071,0.0,0.494209116,0.0,0.852899194,0.99987673,10.79929478
14.0,0.0,0.0,289.79879,0.6378,247.283,65.0445,46.0841,40.5436,156.28,67.348,60.331,15.1948,21.8478,0.0,0.0,0.0,0.693781972,0.8757489620000001,3.66240179
783.0,1.0,2.0,1363.72417,-0.4597,45.1429,2.41109,0.861067,0.108455,1.64211,2.14859,1.6983400000000002,0.263372,0.00860162,0.0,0.477894065,0.0,0.833875239,0.884782623,2.94475488
609.0,0.0,0.0,15.56557,-0.5123,1.81364,1.86135,0.960079,0.245544,4.074330000000002,1.83402,0.440724,7.676589999999999,19.0303,0.0,0.0,0.0,0.209607884,0.664117315,3.97250131
35.0,0.0,0.0,76.83464000000002,0.2222,17.0934,12.3672,6.14034,1.15447,11.9708,43.0607,11.9342,6.81515,13.2168,0.0,0.0,0.0,0.71511656,1.40586e-06,1.99990361
47.0,0.0,0.0,712.0780763999999,-0.312,0.221323,0.270404,0.0549654,0.5701609999999999,1.0015,1.39554,0.128442,0.0230773,0.0173583,0.02397621783,0.012221156680000001,0.0,0.28603647409,0.04058778692950381,5.95345819
35.0,0.0,0.0,3481.90583,-0.2666,0.0469471,0.00961757,0.181666,0.191789,0.0874236,4.34285,0.0585381,0.058825,0.029756,0.0,0.0,0.0,0.25091123600000004,6.57114e-17,9.90845216
56.0,0.0,0.0,22.08097,0.4133,3.03872,0.266072,1.15093,1.61753,3.77906,6.811539999999999,5.62176,0.224792,0.825902,0.0,0.0,0.0,0.34804943200000005,3.64893e-11,4.93580207
19.0,0.0,0.0,81.7627,-0.3874,17.8625,16.4122,6.11369,0.6283770000000001,9.05755,19.3525,40.4021,20.2114,0.579364,0.0,0.0,0.0,0.275690168,0.00014329700000000002,2.87341017
18.0,0.0,0.0,134.29607,0.2175,0.0,0.0,0.0,0.0,0.247242,0.0867021,0.0684337,0.0,0.0,0.0,0.0,0.0,0.3679465836100001,0.1739252140685543,4.81544009
35.0,0.0,0.0,15.56407,-0.3834,18.1338,9.56726,7.3734199999999985,7.342160000000002,14.9695,30.8434,8.78881,7.992439999999998,28.6974,0.0,0.514240382,0.0,0.7944912909999999,0.985449561,4.90475214
651.0,0.0,0.0,6.37885,0.4462,19.3728,7.3242,5.36276,5.15203,14.8009,11.763,20.3513,39.9393,14.0476,0.0,0.0,0.0,0.824708164,0.998148789,8.79676704
36.0,1.0,1.0,21.40368,0.3955,49.3274,18.5275,11.2124,6.634530000000002,39.5826,28.35,25.5312,26.472,35.7591,0.0,0.479453267,0.0,0.794239461,0.999703649,6.7860231
1084.0,0.0,0.0,173.2434,-0.4041,0.0,0.0,0.0,0.0,0.0,0.548622,0.0,0.0,0.0,0.0,0.0,0.0,0.25535503,0.098105164,2.381111335200001
220.0,0.0,0.0,451.59604,-0.3102,0.0,0.0,0.0,0.0,0.0,0.225733,0.0,0.0,0.0,0.0,0.0,0.0,0.111908376,3.89693e-06,2.029619161800001
13.0,0.0,0.0,9600.77696,-0.3759,132.062,48.0168,44.9495,23.0327,127.525,268.744,68.8635,57.743,149.21,0.0,0.0,0.0,0.3721928,1.0,4.97086711
52.0,0.0,0.0,1699.4683100000002,0.2376,399.016,167.826,195.581,183.23,336.457,168.093,330.871,153.686,509.322,0.0,0.0,0.0,0.71101737,0.398813285,7.43867349
260.0,0.0,0.0,0.9687,-0.28,140.593,96.4865,60.8859,66.6153,90.3624,153.472,99.2389,89.8726,155.60399999999996,0.0,0.0,0.0,0.7829608920000001,0.979199713,12.50320448
67.0,0.0,0.0,5.1430099999999985,0.4129,46.6741,25.8371,20.9657,21.1687,37.0037,53.4618,35.1958,17.5475,73.0406,0.0,0.0,0.0,0.7829608920000001,0.999745809,9.67742038
137.0,0.0,0.0,605.54211,-0.3169,27.808000000000003,7.358619999999998,7.47967,9.8677,18.8941,18.0196,23.2584,5.6134900000000005,27.2014,0.0,0.0,0.0,0.497687757,1.2658e-05,4.28855844
457.0,0.0,0.0,3.61036,0.3197,50.9678,12.236,9.7955,11.1844,18.2386,20.6591,18.1346,9.74,62.4455,0.0,0.0,0.0,0.7829608920000001,0.975506866,15.67297733
58.0,0.0,0.0,30.97993,-0.4131,191.628,66.0199,78.07300000000002,68.3244,124.461,140.452,96.4406,82.2452,292.246,0.0,0.0,0.0,0.824708164,0.87136585,7.74742911
28.0,0.0,0.0,109.27527,-0.2527,0.24368,0.0,0.692473,0.0694395,0.0827362,1.84327,0.0,0.142841,0.0642239,0.0,0.0,0.0,0.292119116,0.054416635,1.70705006
326.0,0.0,0.0,186.7787,0.5895,16.1393,5.0117,5.2578,4.63894,13.0243,10.289,6.55567,3.55376,8.02587,0.0,0.0,0.0,0.5663051610000001,2.38442e-07,3.86565544
322.0,0.0,0.0,1105.62229,-0.2548,298.733,38.1498,12.5735,1.7549400000000002,23.9336,1.81733,16.1616,0.838151,0.205859,0.0,0.0,0.0,0.13934290400000002,8.40652e-07,1.99980452
39.0,0.0,0.0,8.76227,0.2862,0.0,0.0,0.0,0.0,0.0,0.915058,0.0,0.0,0.0,0.0,0.0,0.0,0.111908376,0.006838299,0.0
18.0,0.0,0.0,37.62967,0.2414,50.94423820000001,47.4140555,44.27179300000003,35.233565449,47.59652059999998,66.37367640000001,55.4394,31.247711600000002,51.617846240000006,0.0,0.0,0.0,0.214144617,0.029365312,4.7888367564999985
17.0,0.0,0.0,9663.74662,0.2315,3.18347,1.13703,0.921615,0.266307,2.88095,9.1775,1.15146,0.951184,1.20162,0.0,0.07062964595,0.0,0.5653362459600001,0.35033881099866365,6.5777401027999955
377.0,0.0,0.0,585.8790799999998,0.4066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00957427108,0.0,0.0,0.12623638246000005,0.01788027441513844,1.4186010143999987
492.0,0.0,0.0,24.8781,0.2664,0.7837810000000001,0.16093,0.121471,2.8411,0.046569699999999985,0.587745,0.250947,0.0625454,0.0,0.06875419135,0.005457224070000001,0.0,0.2850053993700001,0.08099335168624404,3.9087021891000013
465.0,0.0,0.0,2.26953,-0.2725,0.269483,0.0837811,0.0579255,0.41997,0.7008939999999999,2.65571,0.0584635,0.0,0.0846201,0.02151629735,0.0,0.0,0.3633855286500001,0.2479567163271,3.819737401799999
44.0,0.0,0.0,76.62647,0.3302,1.72672,0.0,0.320612,0.0,0.0,0.0,0.0,0.0,0.0943672,0.0,0.0,0.0,0.19658035497999996,0.034039287635411884,2.2045313944
180.0,1.0,0.0,987.04507,0.2271,18.1162,6.85244,6.559139999999998,3.70345,10.5383,11.164,9.27608,6.68072,2.28843,0.0,0.0,0.0,0.426189721,0.38005409,2.97179723
320.0,1.0,1.0,1695.64989,-0.2424,0.0,0.0666701,0.0,0.0,0.0,0.458663,0.0,0.0,0.0,0.0,0.468244205,0.0,0.519814193,6.14215e-26,3.97098282
208.0,0.0,0.0,693.6775,-0.2077,0.22657600000000006,0.0400799,1.97623,0.0255395,4.2176800000000005,0.357389,0.26426700000000003,4.2133699999999985,0.00953275,0.0,0.0,0.0,0.778094649,0.999999992,10.68395422
46.0,0.0,0.0,1095.64678,-0.2456,17.3535,14.1612,9.76468,7.914619999999998,15.2041,17.102,13.4375,5.99931,43.0456,0.957427108,0.0,0.0,0.55241257,0.00592219,1.96798985
8.0,0.0,0.0,235.27173,-0.1763,0.919316,0.30356,1.29136,11.5862,0.969161,12.3003,1.3208,0.6753319999999999,0.112384,0.0,0.0,0.0,0.123297259,0.000188842,1.97755717
