IPA_Activity,IPA_BP_annotation,wgEncodeBroadHmmHuvecHMM.count,GDI_Score,betamax,Muscle - Skeletal_GTExTPM,Minor Salivary Gland_GTExTPM,Lung_GTExTPM,Liver_GTExTPM,Kidney - Medulla_GTExTPM,Fallopian Tube_GTExTPM,Heart - Left Ventricle_GTExTPM,Heart - Atrial Appendage_GTExTPM,Nerve - Tibial_GTExTPM,Esophagus - Muscularis_GTExTPM,Kidney - Cortex_GTExTPM,Ovary_GTExTPM,Skin - Not Sun Exposed (Suprapubic)_GTExTPM,Pituitary_GTExTPM,Prostate_GTExTPM,Esophagus - Mucosa_GTExTPM,Small Intestine - Terminal Ileum_GTExTPM,Spleen_GTExTPM,Stomach_GTExTPM,Thyroid_GTExTPM,Uterus_GTExTPM,Vagina_GTExTPM,Whole Blood_GTExTPM,Pancreas_GTExTPM,Testis_GTExTPM,Colon - Sigmoid_GTExTPM,Adipose - Visceral (Omentum)_GTExTPM,Adrenal Gland_GTExTPM,Artery - Aorta_GTExTPM,Artery - Coronary_GTExTPM,Artery - Tibial_GTExTPM,Bladder_GTExTPM,Brain - Amygdala_GTExTPM,Brain - Anterior cingulate cortex (BA24)_GTExTPM,Brain - Caudate (basal ganglia)_GTExTPM,Brain - Cerebellar Hemisphere_GTExTPM,Adipose - Subcutaneous_GTExTPM,Brain - Cortex_GTExTPM,Brain - Hippocampus_GTExTPM,Brain - Hypothalamus_GTExTPM,Brain - Nucleus accumbens (basal ganglia)_GTExTPM,Brain - Spinal cord (cervical c-1)_GTExTPM,Brain - Substantia nigra_GTExTPM,Breast - Mammary Tissue_GTExTPM,Cells - Cultured fibroblasts_GTExTPM,Cells - EBV-transformed lymphocytes_GTExTPM,Cervix - Ectocervix_GTExTPM,Colon - Transverse_GTExTPM,mousescore_Exomiser,fishscore_Exomiser,humanscore_Exomiser,pLI_ExAC,HIPred,SDI,Testis_GTExFC
0.0,0.0,48.0,21.64298,0.4095,65.94576640000001,41.91008500000004,51.99504200000001,26.088642109999995,40.902603000000006,52.227868000000036,56.74433500000001,49.605149999999995,52.29187200000001,45.20658900000004,31.913699000000012,46.541943999999965,45.85959399999996,43.18101500000002,48.780443999999996,50.627643000000006,42.80557100000006,56.169160999999946,37.06555999999999,52.976029999999966,60.17083200000002,55.296036,21.68923516999999,19.60541549999999,57.6022035,49.95523999999997,43.525985999999996,49.45640700000003,46.433289000000016,46.66832899999998,51.34929300000002,55.29012199999999,18.502264599999993,19.819357000000014,21.505302999999998,41.97661169999999,44.380874000000006,23.70349499999999,19.162771000000017,23.87149800000001,19.490304999999992,35.436595000000025,24.314508999999994,43.901979000000026,59.729798595000005,63.12521391800001,63.474121000000025,48.172212999999985,0.00477882401,0.0,0.0,0.1085646288057262,0.22273099765000026,4.3773161370999984,0.09372780999999993
0.0,0.0,159.0,1286.87597,-0.4258,61.19715630000002,41.94993,59.008341999999985,23.74883868000001,40.01717999999999,75.56516900000007,57.677942,52.78557600000001,70.333651,47.52530400000003,30.329732000000014,67.98472899999996,63.62001499999993,48.76298850000001,64.527393,59.505030999999974,45.22565500000003,49.8386018,34.108027999999976,56.52579699999999,78.21491299999998,78.710195,26.994576229,15.888041600000001,52.017964599999985,58.81764999999999,53.576057,49.288841000000026,62.49748600000001,68.33362399999996,59.823582000000016,71.87191399999998,18.18556759999999,19.677928000000016,21.278876800000006,41.20011289999999,49.44755059999998,22.296433999999994,18.962733000000018,23.115857000000002,18.777759999999997,33.97275300000003,23.424015000000004,50.245256999999995,62.80984339500001,61.40076196000001,87.997418,48.533348000000004,0.015259076120000001,0.0,0.0,0.32676601726165766,0.5699372396500002,5.121551594799999,0.10764651999999993
0.0,0.0,56.0,169.84402,0.6414,83.91103550000004,43.55968500000003,57.521833999999984,25.74320531000001,41.270357000000004,60.22868600000005,56.53004100000002,59.63840299999996,71.50029499999997,48.04396800000002,31.98891000000002,47.40315899999998,54.40869099999995,42.703215500000006,63.901149,52.66217000000002,45.66448700000004,56.31406699999994,37.42357299999998,53.58113399999996,75.12142299999996,66.09086899999997,23.172360998999988,19.381796499999993,60.50582569999999,53.38366799999997,56.29920699999996,54.87385330000002,55.37295200000003,51.22714599999998,53.969436000000016,69.82407199999997,18.497309599999994,21.296631000000012,21.586063000000003,46.77589380000002,49.36827939999999,25.85247600000001,19.047326000000023,27.156918999999988,20.392456999999993,35.01349500000003,23.920261,49.12742000000001,73.18044909499996,62.52244500800001,78.86864100000001,49.388292999999976,0.00955764802,0.0,0.0,0.172745643750502,0.237914741,4.654247035299997,0.07885416999999997
0.0,0.0,27.0,11.5284,0.2613,52.463083000000026,42.15908600000002,56.19266600000002,26.020231710000004,42.223666,58.073092000000024,45.24246100000001,42.773663000000006,59.551486999999995,45.69929700000003,32.88110200000002,48.07440799999997,46.44324999999996,45.448968000000015,52.637628999999976,48.77090300000002,44.45055600000006,56.712364999999956,40.025325999999986,54.41391699999995,67.63768999999998,57.428947,23.86387976999999,19.584767499999984,64.11436169999999,53.29116699999996,49.35021400000001,62.46397330000003,46.716600000000014,49.02116899999998,51.273572,60.038313999999986,18.161241999999987,19.28524600000002,21.551311000000002,43.609133899999996,46.040824,23.898088999999985,19.070292000000023,22.79647800000001,20.02897299999999,35.77841800000002,24.612859,47.519175000000025,69.68574309499999,69.390125268,69.37801500000002,47.39885899999997,0.0,0.0,0.0,0.09047581381484739,0.1956500497000002,4.097372204400001,0.03746932000000001
0.0,0.0,122.0,94.57913,-0.3108,1.73907,0.585551,1.34189,0.38622,1.32344,1.98378,0.178079,0.313994,1.94846,1.49111,0.817907,1.46513,0.813735,13.5439,1.77446,0.767412,1.23849,0.905018,0.534987,1.4084,1.46433,1.34404,0.171349,1.24029,30.3377,2.46276,0.638052,0.359897,0.834095,0.752104,0.584619,0.890165,2.11553,2.87794,4.47115,17.0035,0.616364,4.6671,1.67993,3.48458,5.24321,1.87159,1.21791,0.801846,0.849533,0.230484,1.71081,1.27556,0.0,0.0,0.0,4.89546934563e-05,0.219635889,1.70705006,0.804471
2.0,1.0,105.0,100.43917,0.4266,1.24476,2.03188,3.77373,0.279994,4.55846,5.04825,0.886207,2.0908,3.93195,2.48878,0.533557,2.31821,1.77748,0.612412,3.08336,1.31186,1.95282,0.388394,0.999528,9.54325,3.75236,3.11955,0.0446852,0.207012,0.837783,1.94554,10.8668,0.240832,5.44131,6.12791,17.7041,3.90822,1.17954,0.887074,1.77148,1.0855,13.2743,0.829194,1.7957,2.18116,0.948713,3.49178,2.16641,8.27208,0.198255,0.126609,4.04095,1.61211,0.363622861,0.0,0.0,0.454891016173085,0.824394882,4.92982383,-0.396753
0.0,0.0,14.0,13.90583,-0.2705,53.87076230000005,45.28881900000001,66.65722699999996,26.11717180000001,42.516999,88.66921100000008,48.87793300000002,52.41806499999998,82.85569200000002,52.35360700000001,32.36981800000003,114.03681099999996,62.01684099999992,59.45856500000001,63.47351899999997,60.007959,47.38202500000004,61.84492919999997,38.52929799999998,56.68642499999999,91.94482800000003,82.567439,23.49792669899999,20.520664399999987,72.62074489999999,59.052757,54.12365899999999,66.64667600000003,87.84319999999991,74.85490799999994,77.49876800000004,75.79863299999998,18.34541199999999,19.72263900000002,21.896211000000005,45.617400999999994,49.25452519999998,24.675821999999993,18.946493000000018,24.091430999999996,20.584276999999993,35.92264400000001,27.110269000000002,52.158505000000005,77.15759579499998,68.27084836799999,95.78438700000004,50.30995499999998,0.0,0.0,0.0,0.0289831629951808,0.179693475,3.6682934816000023,0.008449790000000018
0.0,0.0,147.0,262.6594984,0.4225,66.53220910000003,42.019815000000015,52.800511000000014,25.678488709999996,40.240095000000004,53.455776000000036,59.67844400000002,49.72673699999999,53.39589100000001,44.98088200000004,32.46524000000002,45.25449499999998,49.05656599999997,41.14391000000001,48.191506999999994,51.411180000000016,42.20944900000005,56.14173199999994,39.632643999999985,53.61109599999997,60.869089000000024,55.36090300000001,22.652813369999986,18.788998599999985,52.359407899999994,49.91920099999997,43.55863199999999,58.63846730000004,48.01295900000001,46.707901,50.89781900000002,56.19856199999998,18.35747859999999,19.615205000000017,21.302747,37.51022400000001,44.10592200000001,22.866329999999998,19.079848000000016,23.450285000000008,19.185345999999996,34.97522800000003,23.963014999999995,43.94528400000003,64.82596999500002,61.11025526799999,64.23118800000003,48.533650999999985,0.00477882401,0.0,0.0,0.11640701332186926,0.22833512936000028,4.623176342099998,0.13388741999999987
1.0,1.0,26.0,1533.87452,0.3577,8.65174,63.8193,271.189,3181.76,150.055,111.936,20.6785,91.3071,77.5643,13.8401,629.226,566.518,406.342,103.448,35.3488,30.0476,172.872,671.303,34.6731,199.905,56.0734,131.929,2.7653,13.4142,191.285,64.6581,262.706,3543.25,94.0809,207.321,24.0981,80.7918,1154.31,757.225,1593.45,629.459,430.409,604.172,611.904,954.067,1659.28,576.817,1673.38,321.464,37.2269,2.69857,283.032,115.864,0.578384088,0.0,0.0,0.0345335830833016,0.460647643,25.5898132,0.949548
0.0,1.0,49.0,3332.8913,0.5474,57.9542,190.47,951.131,11.4668,357.401,436.279,138.756,110.294,596.164,734.111,270.218,37.9799,180.538,27.6952,174.669,110.14,70.4744,26.1011,52.0215,241.055,377.122,304.482,4.64359,150.779,17.3382,198.048,455.422,30.4087,1545.2,819.56,475.353,338.707,29.577,26.8302,71.9297,46.0632,711.403,16.45,68.1125,67.4945,82.522,127.288,178.271,462.436,5.11506,0.975289,272.792,93.8435,0.557884944,0.0,0.0,0.0499256381399427,0.139342904,14.6291652,-0.997984
0.0,0.0,17.0,2588.6288,0.3004,0.0,0.227021,0.104172,0.153082,0.150173,0.387028,0.0912782,0.039397,0.18379,0.371597,0.123817,1.33247,0.293314,0.901954,0.24846,0.0864945,0.0941333,0.0487527,0.0924238,0.142803,0.542322,0.226358,0.0,0.0458883,7.10049,0.393524,0.281622,0.042907,0.360988,0.293668,0.358184,0.249141,0.114393,0.162509,0.0957769,0.0,0.278835,0.176221,0.138086,0.176564,0.0896857,0.146276,0.101353,0.187863,0.155744,0.0,0.365354,0.130283,0.0,0.0,0.0,0.0391826461982656,0.146139458,1.99024055,-1.564454
0.0,0.0,516.0,2305.0631,-0.5586,7.93263,16.569,17.4372,10.3198,20.5796,13.7899,8.90774,10.2855,59.1928,18.2401,12.5871,15.1787,12.3727,36.2916,22.2141,3.80561,6.17977,40.067,11.306,59.7599,18.747,10.0744,1.07352,6.13155,19.8891,18.9115,7.28563,8.24624,56.6668,35.0222,45.7703,11.4327,12.3718,14.5858,10.1508,164.995,11.5226,17.4272,9.70337,18.1351,11.6202,9.60923,7.84724,14.715,1.42731,0.796268,14.238,9.91125,0.0,0.0,0.919866211,8.218392103e-07,0.713784814,5.85157295,-0.116739
0.0,0.0,229.0,162.29015,0.327,5.99023,7.49122,7.14118,25.1198,10.5762,13.8663,18.5777,18.9868,10.527,13.376,9.71495,17.964,7.05728,12.5933,14.7208,3.59677,4.91894,28.6465,4.988,16.7946,16.1138,9.89279,0.920266,6.58825,15.6409,11.3362,5.68798,411.564,8.48017,10.3947,8.2718,5.81931,7.14896,7.36525,10.1908,26.3761,5.63045,7.16527,5.93966,10.3111,10.213,6.38991,8.17582,7.5135,6.63502,2.02104,16.9003,4.70745,0.0,0.0,0.0,5.091379658e-07,0.300877631,0.0,-0.247947
0.0,1.0,53.0,35.43011,-0.4331,10.2796,8.43137,19.4058,4.65923,7.1283,13.6358,2.48005,4.43631,13.9494,10.3903,4.67109,14.7609,17.4712,16.7378,11.4604,7.4154,18.4147,18.8864,8.97071,13.9612,16.5825,16.641,7.16286,4.97518,17.3962,13.3031,16.678,5.07738,9.38069,11.1345,12.7641,15.4388,17.9042,35.1048,66.5691,77.5748,15.4971,46.5931,24.5414,15.2741,57.5083,8.07531,6.58644,12.3995,99.379,38.9581,16.3278,14.4622,0.0,0.0,0.0,0.999997542188065,0.767620981,11.67800063,-0.222924
0.0,0.0,256.0,7.94254,-0.3397,0.0373851,0.0435507,0.0625119,0.0123188,0.0,0.0,0.0627846,0.068652,0.0563144,0.0475876,0.0441233,0.0950038,0.156877,0.0714729,0.0545882,0.0389961,0.0770212,0.0554715,0.0602639,0.0581229,0.0225704,0.0649519,0.0,0.0,0.104658,0.0556091,0.0575902,0.0749394,0.0535415,0.0618426,0.0455978,0.0916898,0.0,0.0,0.0232562,0.0727509,0.0590174,0.0,0.0,0.0276107,0.0,0.0,0.0,0.0624761,0.0670155,0.0855784,0.0659638,0.0566536,0.0,0.0,0.00869202136,0.166948561167818,0.111908376,2.7675384742,-1.0293168100000007
0.0,0.0,34.0,463.55581,0.3715,4.07969,3.52701,4.65543,0.454302,3.91002,12.8761,1.36133,1.97808,23.7593,8.08586,2.66198,15.5264,5.19389,5.81123,7.71484,2.09939,7.53739,11.3093,1.61707,21.3284,17.4713,10.2074,1.82958,0.742908,2.21285,6.6945,7.9994,0.591067,8.19047,8.69271,7.34838,6.45023,4.23468,3.91936,4.16492,1.83973,10.6297,3.69599,2.76273,3.98165,4.51958,3.98752,4.59219,11.2693,1.01728,49.6889,17.9193,5.07225,0.358930757,0.0,0.0,0.337855763889345,0.79961127,12.5785497,0.395413
0.0,1.0,14.0,2261.17843,0.2663,0.0511744,0.16486,1.17176,0.0434151,0.386775,0.235617,0.872946,0.0856405,0.270611,0.0845321,0.101613,0.452277,0.493183,1.20793,1.27155,0.394834,0.11513,0.125046,0.156758,0.589497,0.178633,0.606927,0.00476276,0.0558073,0.793846,0.271805,0.324943,0.146828,2.65236,0.659481,2.25069,1.40505,0.931821,1.43322,0.055012,5.84741,0.145097,1.0797,1.46588,1.40474,0.0634691,0.236083,0.368938,0.213075,2.01478,0.0564419,0.168781,0.172556,0.0,0.0,0.0,0.946719308479018,0.7969836,9.78859286,0.740153
0.0,0.0,49.0,1028.1990881000006,-0.1845,57.28704900000005,45.297333000000016,82.30281599999994,24.19971697,42.007651999999986,106.32715100000004,55.225775000000006,62.33963899999996,109.8053570000001,72.60893799999998,32.31692700000002,111.60900399999998,66.34342599999995,64.852975,71.64275899999998,65.15383399999997,49.03071900000002,66.68797799999999,39.48757799999998,57.37586799999998,114.24962000000006,84.84659899999998,33.16322966999999,19.558318299999993,69.0009248,81.40980699999999,69.17189099999997,56.505743000000024,183.2988789999999,128.84681500000005,143.02014,87.11305199999997,18.37714499999999,20.085552000000018,21.348600000000005,46.0888069,66.956721,23.02870599999999,19.11419880000002,24.022713999999997,19.21285199999999,35.236200000000025,24.074134000000004,56.940585999999996,85.23691669499996,62.125399259999966,122.88596299999992,53.11474099999995,0.0,0.0,0.09717789242999998,4.997676877e-06,0.17792584,5.756454455299998,0.07711412999999996
0.0,0.0,202.0,334.37603129999974,0.5132,67.96856300000003,42.07549500000002,52.86429500000001,25.44473271000001,40.435564,53.293209000000026,59.18981000000004,51.79352799999999,53.578838000000005,44.96229800000005,32.82611100000002,44.671828999999974,48.95153699999996,40.91432700000002,49.56362799999999,51.739355,41.70011100000005,55.07591899999995,40.78551499999998,53.06051499999998,61.33800900000002,56.387023000000006,23.55705456999998,17.80134529999999,47.8567047,49.94203399999998,43.890325000000004,56.86995230000006,47.750638000000016,46.707901,51.103172,56.79761999999999,18.436023599999988,19.810853000000012,21.318980999999997,36.4816672,44.19419,22.905403,19.143524000000017,23.700089000000002,19.322145999999996,34.736358000000024,23.926906999999996,44.22927000000002,62.28838169500002,59.98892626799999,63.94694800000003,48.45578699999997,0.01433647203,0.0,0.0,0.11419019957036022,0.2526039020900003,4.700765891899997,0.13705611999999986
0.0,0.0,241.0,1506.0179068999992,-0.3624,59.46756910000001,41.42163500000001,61.69160600000001,23.786571680000012,40.08202299999999,61.59206000000004,57.93343300000001,52.52721100000001,67.96272599999999,46.874885000000035,30.757287000000016,62.296403999999974,65.59837699999993,47.00791100000001,64.38284,62.26834399999998,44.854222000000036,52.854571799999974,34.56788399999998,56.14252999999999,76.50638799999999,77.65303799999997,26.72684612899999,15.616912199999996,52.47436259999999,58.21931099999999,56.872627,46.036443000000006,65.45433900000002,68.81525999999995,59.91747400000001,72.12986499999997,17.586909599999995,18.71531000000001,20.5681098,40.2742289,49.54414659999998,22.127413999999995,18.972604000000015,21.350297000000015,18.329264999999992,33.625138000000035,22.681287000000008,49.253401,64.57941469500001,63.908781960000006,83.28442899999999,48.18187500000002,0.008741312270000001,0.0,0.00957427108,0.3566254104147057,0.6041252216,5.277609005699999,0.12725714999999996
1.0,1.0,528.0,5.07717,0.3445,0.0264917,0.0508212,0.0299023,0.0,0.0415247,0.0593618,0.0,0.0275618,0.0671924,0.0181018,0.0376693,0.103576,0.0,0.149415,0.0727083,0.0,5.13712,0.0210418,0.0157684,0.149614,0.111868,0.0298861,0.0156129,0.0279515,1.35608,0.188106,0.0416517,0.0314759,0.0504809,0.062924,0.0249501,0.0299426,3.15717,6.60777,9.07741,3.19848,0.0191614,10.8575,6.42686,0.44554,6.67265,0.222954,0.334747,0.0223636,0.0248146,0.0,0.0,32.955,0.0,0.0,0.0,0.77537597388821,0.836621523,0.0,0.418881
0.0,1.0,22.0,257.23512,1.2559,0.505665,1.20866,7.05657,0.202653,2.70827,6.48269,10.652,11.0358,2.75645,24.9014,1.1799,1.90519,1.06812,8.29414,9.49919,1.67204,2.50428,4.35301,2.14296,1.96658,33.6386,4.68666,0.0249337,0.447694,4.61596,44.4513,3.03199,0.91873,23.0314,26.3302,23.2078,16.5567,2.27168,3.5242,2.55348,6.98406,3.90819,6.15416,1.82563,2.94056,3.30342,1.11412,1.34552,2.89983,5.71098,0.0310554,8.32418,10.8344,0.499434067,0.0,0.0,0.99999843310185,0.693781972,6.87689431,0.271914
1.0,1.0,662.0,728.73949,0.5555,0.0234157,0.736759,8.74015,0.917359,0.988662,4.79846,0.0387712,0.547019,2.90134,0.215153,1.40566,0.589407,0.51385,11.1441,2.96836,0.284167,2.04151,2.75374,0.449585,4.21635,0.568029,0.190808,0.0988922,0.960596,3.00258,0.941293,0.110138,8.35908,0.0931234,0.0954007,0.0504717,0.416834,0.91449,1.54052,1.20314,5.35367,0.0625685,2.8613,0.997945,1.52773,1.99088,0.962374,0.921234,1.08011,0.0175695,0.730862,1.91078,1.2028,0.49080455,0.0,0.900502883,0.99999999998943,0.693386316,3.74177141,-0.277248
1.0,1.0,64.0,590.52071,-0.4331,1.08735,2.59913,33.241,0.339362,3.02187,3.49425,0.842963,8.653,2.1231,2.73541,3.22984,5.43879,2.94606,16.2288,4.713,0.722843,2.63021,2.16559,4.57853,4.54103,4.8367,2.36232,0.868236,1.32694,14.7574,2.79403,2.05453,0.500165,4.50673,2.13246,2.07822,1.69317,2.54225,4.95926,9.06452,33.1612,1.50188,7.26203,1.9312,15.2186,11.439,2.07196,5.67643,2.43976,0.189158,0.126768,3.88406,2.19122,0.512173321,0.0,0.0,0.999693296855458,0.622939706,1.90066426,-0.135808
1.0,1.0,1.0,766.55161,0.028785000000000012,0.369301,1.70976,4.76715,2.14918,2.67937,13.9779,7.71557,8.75035,3.16219,40.2982,1.75555,17.3516,3.92423,23.9603,9.21872,3.01403,9.68289,1.14454,2.20906,2.71435,13.5338,3.76991,0.0949219,3.17266,1.93115,20.1911,2.09675,4.67696,6.98414,7.69702,12.0643,21.1655,4.13319,11.0541,6.92082,27.6475,2.22506,13.6439,4.22425,7.80013,9.36353,2.18361,2.6711,3.66738,2.61572,1.76349,13.3992,9.25971,0.570663532,0.0,0.0,0.0018203378419392,0.602114379,3.49140794,-0.812072
1.0,1.0,65.0,22.57919,0.2241,0.0542263,1.86247,0.8389,0.0361896,0.252611,0.571744,0.0576818,0.162043,1.03689,0.703623,0.529291,0.329518,1.97132,2.22282,1.77734,1.12463,0.326342,0.335235,0.440006,0.716492,0.513878,0.559293,0.0565969,0.143204,3.74133,0.392394,0.33921,0.424746,1.5526,0.787872,0.932342,1.94897,2.41066,4.87178,6.99794,29.4263,0.868221,4.57834,1.95862,2.75346,8.10036,1.81005,1.84046,0.713107,0.063647,3.22076,0.514845,0.227612,0.0,0.0,0.0,0.0113635817076805,0.638582647,3.8518009,-0.165659
0.0,0.0,21.0,1301.92267,0.3745,37.6709,0.327715,0.25018,2.36737,0.709074,0.275553,22.8407,28.8645,14.7352,0.529045,0.758959,0.256279,0.768903,54.1038,2.00698,0.332368,0.462457,0.282419,1.40849,26.8371,0.168673,0.192873,0.0491604,0.83115,2.557,0.893932,0.121118,0.278357,1.81119,0.410913,0.283978,0.12061,38.9539,66.9085,91.0117,275.183,0.28251,86.1475,64.9601,45.7601,93.8877,9.00619,19.484,0.6814,0.18279,0.183398,0.105513,0.397375,0.431381082,0.0,0.0,0.468620194092365,0.736296356,9.88779187,0.770014
0.0,0.0,149.0,1917.48114,-0.3541,4.36884,6.46368,10.1213,4.27798,11.2859,24.9937,4.39141,5.49164,15.9277,8.29302,8.74486,56.4885,3.96534,28.27,16.831,8.42422,8.24926,8.26515,7.18352,25.4091,18.9627,11.2987,5.50825,7.55325,27.4466,9.23061,8.42523,12.9917,9.3643,9.19006,10.8924,12.5511,5.38834,5.75354,7.45947,13.1555,6.10486,7.62996,5.85016,6.50396,7.49594,8.98706,5.62349,7.76844,5.06358,5.59133,18.9262,7.25271,0.396248826,0.0,0.0,0.0031939556719064,0.669261694,5.52376604,-0.127439
0.0,0.0,109.0,804.17478,0.4873,85.3963,66.4994,82.977,21.3231,44.5983,63.4628,62.741,74.99,77.3417,72.5376,27.534,56.2413,92.0492,39.0108,61.636,147.525,52.4618,32.5811,30.4581,59.845,75.3552,137.292,37.05,13.2045,59.966,76.1534,67.2755,40.0837,94.5554,83.1963,117.222,96.4555,8.58696,9.28079,11.09,11.499,100.312,11.9424,9.99924,15.1283,10.186,25.4072,14.4943,71.744,93.9037,39.3169,89.5696,62.9743,0.0,0.0,0.0,1.5557575578e-06,0.429466158,2.93496915,0.151473
0.0,1.0,155.0,11.5877,0.1871,34.4387,56.4558,367.544,4.90887,11.8758,264.664,85.6152,126.378,268.032,331.011,4.81265,110.969,100.614,6.35668,74.1103,45.7862,53.3129,101.387,38.9113,242.115,312.487,160.565,0.615947,6.48671,21.4049,377.314,331.944,6.28175,244.379,309.357,424.771,181.547,4.26531,4.05134,6.41307,2.62932,543.346,3.89951,5.67742,5.8797,4.79953,14.8333,8.09506,319.715,889.862,3.89939,245.034,119.573,0.788155246,0.0,0.869202136,0.0187079719750825,0.769165754,23.41984427,-1.035948
1.0,1.0,41.0,1294.94009,-0.4295,0.215039,2.71505,4.41708,0.413393,6.26007,13.4,0.812483,1.66066,13.8478,4.98973,4.17825,16.5295,4.71313,42.1044,17.0595,2.34721,2.01665,1.10454,1.4327,9.7133,16.1758,8.51124,0.0664122,1.02029,96.3852,6.80618,2.33604,26.6844,3.97022,5.4547,3.67385,12.0074,7.35814,6.65134,8.20682,1.63864,3.43826,8.1404,7.54427,11.2299,10.9922,4.01188,3.60915,7.47732,7.81521,16.0634,12.0327,2.86201,0.0,0.0,0.0,1.16806309975e-05,0.186891869,3.7927745877000008,-0.228072
0.0,0.0,211.0,435.38052,-0.4933,0.0,0.0473853,0.0468136,0.0103568,0.0485366,0.143568,0.011801,0.0250122,0.408639,0.24681,0.0202853,0.104992,0.518225,1.0724,0.15435,0.036069,0.0195877,0.0114129,37.126,0.263811,0.104328,0.0460715,0.0250102,3.65296,1.01452,0.113161,0.0725776,0.0973834,0.0281937,0.0545881,0.0275382,0.037827,6.25615,14.9405,2.22167,23.6032,0.0511261,21.5455,2.62102,0.972495,4.32054,0.396955,0.449973,0.0489497,0.0,0.0,0.0816138,0.105565,0.528331768,0.0,0.0,9.67009048154e-05,0.421012312,1.98266541,0.687974
0.0,0.0,1166.0,11.551,0.467,1.39123,44.5032,62.1373,25.7132,30.299,19.865,24.6997,27.3795,94.811,41.2621,17.8658,8.02001,110.9,40.9923,71.5256,96.5525,14.1371,20.1511,20.9309,50.6347,17.9891,71.6884,0.255782,18.3763,5.17559,26.7099,28.0166,27.445,87.2215,64.4504,70.1661,30.2791,13.8482,12.3071,10.3565,8.10264,59.5648,9.1724,15.4776,14.383,9.51135,23.8804,19.9105,55.9963,202.003,5.42097,16.347,18.9798,0.0,0.0,0.957427108,0.238186361767522,0.830946863,8.79295894,0.155825
0.0,0.0,15.0,19.37612,-0.2075,0.0400276,0.311958,2.40674,0.122681,0.265446,0.453172,0.0924896,0.164609,0.588814,0.293493,0.115444,0.114167,0.108277,0.229788,0.385705,0.193456,0.56393,3.13322,0.203966,0.320801,0.27607,0.287062,17.397,0.0727694,0.454875,0.365712,0.872733,0.32263,0.653593,0.873727,0.418704,0.384468,0.0360517,0.0355367,0.0417838,0.023594,1.2467,0.0510446,0.0365686,0.0813612,0.0288927,0.15147,0.0574183,0.43976,0.0,1.87789,0.180405,0.366337,0.0,0.0,0.0,0.0006391178022634,0.111908376,1.98266541,-3.823331
0.0,0.0,81.0,656.55651,0.373,4.65965,5.80662,7.17326,1.9184,3.9853,9.05461,1.8261,2.63192,8.90359,5.4475,2.59026,10.2875,7.5199,5.26939,6.36991,5.01095,5.55955,6.40553,4.30499,8.81015,9.72103,7.41512,1.53447,2.67561,7.48491,6.33911,5.99311,3.68508,6.44854,6.74085,8.32369,7.20168,1.72363,1.7688,1.99191,4.71322,7.45028,2.14375,1.71146,2.36257,2.00112,4.38864,2.04046,7.73319,7.35348,12.3475,8.99032,4.95864,0.0,0.0,0.0,0.577650480843115,0.488307536,4.70997211,-0.138644
0.0,0.0,30.0,899.40808,0.3491,118.116,74.9705,201.494,54.2047,73.9984,250.708,56.1859,74.7343,179.453,95.9148,59.5473,261.287,238.885,127.376,90.85,144.321,117.099,37.0049,70.6408,106.701,96.6442,182.63,23.1257,44.0733,73.9433,85.612,300.972,65.3594,417.829,249.203,369.658,193.814,12.3837,10.353,13.0315,6.36021,198.865,13.6322,11.9851,18.3068,13.0828,32.2914,20.1552,146.365,375.177,228.969,152.6,99.4723,0.0,0.0,0.0,0.0272025507564846,0.581228554,8.44786072,0.195082
0.0,0.0,280.0,36.30666,0.5709,4.98101,49.411,25.541,19.4902,15.9243,20.2885,5.78394,7.9695,40.0815,17.2521,11.0944,28.0636,7.97973,24.9136,36.1618,5.31369,24.8286,32.3339,35.1839,67.697,16.853,11.2858,6.5393,16.4157,119.375,20.7719,16.8618,30.3638,7.21742,11.9935,9.68737,26.9673,21.8036,25.1068,26.2935,24.5869,22.121,32.541,21.5622,23.1295,27.9935,39.1094,24.271,26.6557,9.37386,23.6826,22.7275,24.7761,0.0,0.0,0.0,0.787088146901824,0.72829324,0.0,-0.126712
1.0,1.0,18.0,371.5394,0.3012,7.74102,11.6507,26.7854,8.4081,12.951,27.3258,7.28334,10.8362,38.6909,19.8922,10.4996,35.9085,13.8032,35.3001,22.779,9.77182,19.298,18.7503,11.8454,30.4176,32.056,20.1475,3.17555,5.55574,38.8683,22.7614,16.2391,17.9895,18.9416,18.3939,23.031,21.7436,14.2754,22.0853,15.3935,38.3562,23.4717,27.1935,15.6263,25.2155,15.8311,23.6955,17.5445,20.8975,14.7523,18.5344,29.6198,14.7965,0.0,0.0,0.0,0.163974191293187,0.575333595,2.93429059,-0.277437
1.0,1.0,1.0,1257.07472,-0.010553999999999997,0.375859,2.91657,0.610926,0.0989349,293.026,1.28977,0.196471,0.453873,0.38677,0.746826,40.9531,1.9217,0.720382,29.3917,1.49793,0.0801099,0.188004,0.255487,3.79453,44.8618,2.09425,0.521949,0.0148278,2.03455,10.7573,0.571961,0.79352,2.67652,1.41618,0.690532,0.751272,0.38041,0.100634,0.134173,0.149952,7.39193,0.59852,0.249678,0.124579,0.185444,0.105383,0.188016,0.218262,1.12225,0.0365795,0.32817,0.617139,0.517799,0.853179975,0.0,0.0,2.74e-14,0.139342904,2.89489364,-0.296521
