IPA_Activity,IPA_BP_annotation,wgEncodeBroadHmmHuvecHMM.count,GDI_Score,betamax,mousescore_Exomiser,humanscore_Exomiser,fishscore_Exomiser,pLI_ExAC,HIPred,SDI,Testis_GTExFC,SignalValue_H3k4me1_median,Pituitary_GTExFC,Small_Intestine_Terminal_Ileum_GTExFC,RVIS_Score,Prostate_GTExFC,Brain_Frontal_Cortex_BA9_GTExFC,Brain_Cortex_GTExFC,Brain_Hypothalamus_GTExFC,Brain_Nucleus_accumbens_basal_ganglia_GTExFC,Brain_Caudate_basal_ganglia_GTExFC,Skin_Not_Sun_Exposed_Suprapubic_GTExFC,Colon_Transverse_GTExFC,Nerve_Tibial_GTExFC,Brain_Anterior_cingulate_cortex_BA24_GTExFC,Skin_Sun_Exposed_Lower_leg_GTExFC,Brain_Cerebellum_GTExFC,`Brain_Spinal_cord_cervical_c-1`_GTExFC,Breast_Mammary_Tissue_GTExFC,Brain_Hippocampus_GTExFC,Brain_Cerebellar_Hemisphere_GTExFC,Brain_Substantia_nigra_GTExFC,Colon_Sigmoid_GTExFC,Ovary_GTExFC,Brain_Putamen_basal_ganglia_GTExFC,Stomach_GTExFC,Lung_GTExFC,Artery_Coronary_GTExFC,Gene,BPlabel
0,1,61,173.55232,0.4484,0.8553976209999999,0.0,0.0,0.31472413041630604,0.714407027,14.76606971,-0.342273,8.470089999999999,0.252337,1.3282399999999999,0.24,-0.610345,0.260211,0.35824,-0.22394899999999998,0.889074,0.632021,0.744287,0.42359300000000005,0.212885,0.419071,0.828907,0.126363,-0.98261,0.623563,0.575236,0.09762799999999999,0.562481,-0.539674,-6.6438559999999995,0.583759,-2.19703,-1.066315,-0.8327479999999999,KCNJ11,most likely
0,0,39,532.76648,-0.2262,0.0,0.0,0.0,0.10684794161279303,0.36942371700000004,1.74820254,0.45974799999999993,9.64792,0.722264,0.547905,0.64,0.748784,-1.419491,-1.057826,0.9645610000000001,0.54262,-6.6438559999999995,0.7253569999999999,0.46551099999999995,-1.159445,0.8525659999999999,0.526199,1.638641,1.304127,1.25633,1.125308,-1.083291,-6.6438559999999995,2.7949599999999997,0.351031,0.814507,0.408937,0.8635459999999999,-6.6438559999999995,KCNK15,least likely
0,1,1000,11.36951,-0.2937,0.0,0.615881762,0.0,,,2.92856602,0.646117,6.90384,-0.72197,0.8423290000000001,,-6.6438559999999995,0.22939099999999998,-0.17756,-1.047493,-0.545664,0.26718200000000003,1.423125,-0.940018,-2.637709,-0.5403720000000001,0.298591,0.117526,-6.6438559999999995,-0.502602,0.428202,-0.14340799999999998,0.5912729999999999,-0.836749,-4.202464,-0.415314,-0.310814,0.288914,1.239344,KCNK3,probable
1,1,247,357.00957,-0.335,0.0,0.0,0.0,0.8842976752528431,0.72829324,0.0,-0.104032,3.14625,0.727118,-6.6438559999999995,7.609999999999999e-05,-0.6272300000000001,-0.846046,-0.534871,2.855685,,-1.074157,-0.418872,0.239065,-0.39053699999999997,-6.6438559999999995,-0.169801,1.4372129999999999,-6.6438559999999995,2.296986,-0.878762,,-1.43317,-2.057953,0.848354,0.812404,0.366682,0.528594,1.587908,KCNK5,possible
1,1,113,5.61975,0.5171,0.0,0.0,0.0,0.126993745644894,0.565498233,2.92012308,1.6406610000000001,13.2918,0.42267899999999997,-6.6438559999999995,-0.38,,0.765205,-0.223592,-0.488558,-1.896223,-0.750155,,1.8164049999999998,,-0.641932,,0.145128,-6.6438559999999995,,-6.6438559999999995,0.105938,1.9582700000000002,-6.6438559999999995,,-0.19939500000000002,0.575334,,,KCNK9,probable
0,0,53,200.0252,-0.2653,0.0,0.0,0.0,0.99953508656607,0.7169443959999999,4.77313532,-0.313648,5.61218,-0.864359,0.47749899999999995,-0.73,-0.482073,0.23311700000000002,0.153651,0.6723020000000001,-0.164555,-0.2307,-0.360693,-0.36707399999999996,-0.397877,-6.6438559999999995,0.811937,0.29935,1.2472969999999999,1.894309,0.969932,0.9607100000000001,-6.6438559999999995,0.233357,-4.574793,0.21496500000000002,-2.473328,1.123184,0.7307899999999999,KCNQ5,probable
0,0,61,22.584220000000002,0.3521,0.0,0.0,0.0,0.991027964686515,0.745582581,6.70370701,-0.053857,7.66067,-0.203003,0.18623599999999998,-0.43,0.161413,0.356534,0.03563,0.061600999999999996,-0.07828,-0.192386,-0.189271,-0.250264,-0.211127,-0.084531,0.064172,-0.057130999999999994,0.101855,-0.280951,-0.136939,-0.20662199999999997,-0.409041,-0.256538,-0.153318,-0.106378,-0.244456,-0.229834,-0.09729700000000001,KDM1A,probable
0,0,958,5734.22375,-0.4264,0.0,0.0,0.0,0.9999944249211049,0.571837127,3.35283215,-0.25922,6.144419999999999,-6.6438559999999995,1.3339219999999998,-1.32,-0.15978299999999998,0.9231799999999999,-0.30941399999999997,0.913024,0.43666099999999997,0.115847,-0.246248,0.359096,-0.197821,0.42655,-0.21957,-0.319592,1.375472,-0.332839,0.49131099999999994,-0.107394,0.422886,-0.309551,0.879808,-0.42114700000000005,-0.563076,-0.062778,-0.12548900000000002,KDM6B,probable
1,1,30,16.897560000000002,-0.2679,0.494209116,0.0,0.0,0.741705189487728,0.750652254,1.82330724,0.5146390000000001,9.12921,-1.0077559999999999,-0.583274,,0.794535,0.568973,0.809333,-1.921189,-0.8885930000000001,-0.99841,-0.27837,-0.364962,-0.322759,-1.9163459999999999,-0.574263,-3.870279,-6.6438559999999995,-0.686288,-0.563231,-6.6438559999999995,-6.6438559999999995,0.78972,-6.6438559999999995,0.757949,-0.333063,-2.174816,-0.525437,KLF2,possible
0,0,32,2694.09373,-0.19399999999999998,0.0,0.0,0.0,0.0170721058222492,0.11190837599999999,1.98841355,2.18162,,,,0.97,,,,,,,1.359492,,,,2.4836080000000003,,,,,,,,,,,,,KRTAP10-2,least likely
0,0,88,50.28346,0.3964,0.0,0.0,0.0,0.0232742114105319,0.123297259,1.98717466,,,,,0.35,,,,,,,,,,,,,,,,,,,,,,,,KRTAP20-1,least likely
0,0,101,160.69859,-0.2458,0.0,0.0,0.0,0.5328569119916671,0.123297259,1.98717466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KRTAP6-3,least likely
0,0,170,370.17865,0.3065,0.0,0.0,0.0,0.005470829861656271,0.11190837599999999,1.98841355,,,,,,,,,,,,-1.5571409999999999,,,,,,,,,,,,,,,,,KRTAP9-7,least likely
0,1,28,654.0999400000001,-0.4081,0.0,0.957427108,0.0,2.5926607371831204e-16,0.485596061,20.630263,0.288358,9.70862,-0.950694,0.8245030000000001,-1.85,-0.8481780000000001,-1.698627,0.308082,-1.3538709999999998,-1.137975,-0.390994,0.97482,1.078351,0.206261,-0.317056,0.152302,-0.751096,-0.503562,0.9869889999999999,1.164512,0.8275450000000001,-6.6438559999999995,0.957615,-1.290993,-3.638718,-0.325345,-0.304438,-1.270956,LDLR,most likely
0,0,27,1102.81114,-0.2385,0.0,0.0,0.0,0.00292535056682856,0.132359073,4.52859362,,,,,3.56,,,,,,,,,,,,,,,,,,,,,,,,LILRA3,least likely
0,0,46,175.30019,-0.272,0.0,0.76088591,0.0,0.990896287164463,0.824708164,6.91609969,0.307696,8.84859,-0.41146000000000005,-0.39510300000000004,-0.82,-0.42663599999999996,0.153224,0.145536,0.253162,-0.677936,0.223568,0.146297,0.352137,-0.130212,-1.351423,0.187091,-0.155567,-1.876212,0.298609,0.307725,-0.111425,-0.44636000000000003,0.131393,0.643876,-0.24149299999999999,-0.193909,-0.217379,-0.546389,LIMK1,probable
0,1,111,4235.50177,0.62,0.0,0.0,0.0,0.835793558274592,0.75617367,1.98266541,0.090526,5.348380000000001,-0.172037,-1.766303,0.33,-0.594413,0.201699,-0.182782,-1.00064,-0.581665,-0.367601,0.164858,-0.6897340000000001,-0.11961400000000001,-0.621979,0.103672,0.142784,-0.270984,0.325094,0.32206799999999997,0.199679,0.884712,0.185231,0.248858,0.372829,-0.208089,0.309687,0.640084,LRIG1,possible
1,1,27,526.27186,0.4889,0.479453267,0.0,0.0,1.0,0.824708164,14.83915576,0.173612,5.01037,-0.297001,1.148515,-7.28,0.40445,0.10491500000000001,0.14933,0.23958200000000002,0.313315,-0.127074,0.228106,-0.22788899999999998,-0.087085,0.721464,-0.125147,0.11031400000000001,0.582238,-0.789566,0.222521,0.097706,0.823708,-0.12028699999999999,-0.567891,0.534554,-0.273434,-0.078513,-0.18929300000000002,LRP1,possible
0,0,6437,7952.876940000001,0.6727,0.0,0.0,0.0,0.99884872439436,0.273053437,9.68123578,0.087237,8.1777,-0.148924,-0.121075,0.41,0.134197,-0.077601,-0.251947,-0.382101,0.529249,0.110142,0.026057999999999998,-0.19306199999999998,0.040021,0.169926,0.036544,-0.43896,-0.829124,0.062113999999999996,0.263306,0.047149,-0.46172799999999997,-0.1916,-0.150727,-0.647781,-0.061515,0.197664,-0.14974300000000001,MAP4,probable
0,0,51,121.12066999999999,0.5027,0.477882401,0.0,0.0,0.23291356502718102,0.654942453,4.52819492,-0.075774,7.00851,-3.1709009999999997,0.650287,-1.31,0.30830599999999997,-0.9354020000000001,-0.31100900000000004,-0.10699000000000002,-0.37767,-0.278208,-0.08437,-0.301772,-0.069488,-0.263008,0.068588,0.230875,-0.594468,-0.354522,-0.403882,0.536133,0.944049,-0.16907,0.173184,-0.403505,0.056326999999999995,-0.37405700000000003,0.5252720000000001,MAPK7,probable
0,0,862,48.85088,-0.5253,0.46594482299999995,0.0,0.0,0.999736598475665,0.824708164,6.61160851,0.047851,9.08457,0.050338,0.245075,-0.71,0.22493000000000002,0.119648,0.08609800000000001,-0.10591600000000001,-0.058878,0.080072,-0.064087,0.297687,0.036844,0.66597,-0.046027,0.066749,-0.27350399999999997,-0.060947,0.300661,-0.054194000000000006,0.351831,0.359928,-0.17514200000000002,0.296171,0.254823,0.056576,0.24535900000000002,MAPKAP1,probable
0,0,325,4302.22642,0.4471,0.0,0.0,0.0,4.68264962282433e-05,0.565020561,27.47563542,2.629564,5.9453,-0.239556,0.281428,2.18,0.613078,0.011969,0.027703,0.293086,0.141992,-0.092828,0.253197,0.631828,-0.309037,-0.084733,0.502764,-0.093072,0.156923,0.381216,-0.263454,-0.091802,0.245581,1.127313,-0.95183,0.113376,0.444221,1.056674,0.42901300000000003,MAPT,probable
1,1,566,165.21581,-0.3328,0.38768952700000003,0.0,0.0,0.999852333253027,0.519672751,4.90212349,-0.161641,8.19541,0.046666,-0.09401699999999999,-2.12,-0.44528100000000004,-0.23312399999999997,-0.16397899999999999,-0.097346,-0.270586,-0.387525,0.195872,-0.470867,0.044902,-0.493917,-0.125313,-0.113123,-0.228937,0.191435,-0.224144,0.60519,-0.098048,0.21369699999999997,0.37485999999999997,-0.192634,-0.28135,-0.07839,-0.353569,MBD5,possible
0,1,34,40.92143,-0.3182,0.0,0.0,0.0,0.950092967336216,0.700975537,9.69401325,0.124529,10.8637,0.459815,0.18179800000000002,-0.18,0.126681,0.996064,-0.234463,-1.147132,1.0346600000000001,0.856677,-0.322887,-0.10957,0.21355100000000002,0.8590639999999999,-0.251454,0.126064,0.679871,-0.285694,0.7410869999999999,-0.558258,0.33567600000000003,-0.528659,1.2390649999999999,-1.243154,0.41196800000000006,0.45851899999999995,-0.570941,MCL1,probable
0,0,1167,4.23961,0.6824,0.0,0.0,0.0,0.0224327842650619,0.7671471240000001,2.93755893,-0.8722040000000001,5.35738,-0.2756,0.374384,0.06,-0.35590700000000003,2.147106,-0.24126,-0.353537,0.753537,-1.428582,-0.55888,-1.396435,-0.274863,-0.9296559999999999,-0.302613,0.7112729999999999,2.247655,-0.28397,0.259272,0.864383,0.44944300000000004,-0.47361000000000003,-0.361887,0.6120760000000001,-0.390708,-0.43461000000000005,-0.432892,MDK,probable
0,1,517,1129.5972199999999,0.5096,0.494209116,0.0,0.0,0.999085313439389,0.6821154359999999,4.28735771,-0.218952,7.48035,-0.5017729999999999,-0.597958,-0.99,0.23446599999999998,-1.567747,0.7160979999999999,-0.308388,0.39608699999999997,-1.086775,-0.12876500000000002,-0.019516,-0.502616,-0.41595299999999996,0.12978399999999998,-0.571167,-0.888108,-0.11715899999999999,-0.409575,-0.477393,0.912747,0.720837,-2.074609,0.6516850000000001,-0.22458000000000003,-0.352497,-0.35026199999999996,MECOM,possible
0,0,50,3.5306800000000003,-0.6337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MGC10955,least likely
0,0,45,1715.16552,-0.3807,0.0,0.0,0.0,0.7395783113542651,0.6505452389999999,8.26567547,-0.18507200000000001,5.06581,-0.238037,0.213402,0.51,-0.150207,-0.5526,0.10066699999999999,-0.40296,0.12243299999999999,-0.293483,0.097822,0.06425299999999999,0.105931,-0.502728,0.103907,0.465567,-0.326277,0.084428,0.217646,-0.587856,0.181497,-0.42625799999999997,0.13187000000000001,0.08627,-0.220667,0.096729,-0.9827739999999999,MLH1,probable
0,1,567,58.09904,0.47600000000000003,0.0,0.0,0.0,0.9955910495986301,0.824708164,4.66879313,0.164661,7.7212,0.18090799999999999,-0.162774,-0.36,0.375052,-0.36609400000000003,-0.072612,-0.47163900000000003,0.101034,-0.131524,-0.122029,-0.30701999999999996,-0.187395,0.47733400000000004,-0.316581,-0.12524200000000002,0.40929499999999996,0.104274,-0.383411,-0.609911,0.199707,0.113846,-0.552678,0.249344,0.145767,-0.222744,0.166042,MLLT3,possible
0,1,1040,140.44703,-0.3382,0.0,0.0,0.0,2.19309064304115e-08,0.743839204,12.90950108,-0.370766,7.7129,3.049092,-1.262046,-0.69,-0.527435,1.139613,1.501415,-0.96691,-1.58335,-2.521319,-1.001101,-1.577754,0.23983200000000002,0.597821,0.8949090000000001,-1.0219209999999999,2.604638,-0.387869,2.596461,1.763048,-6.6438559999999995,2.400864,3.583589,-1.462193,1.48714,-2.451486,-0.967734,MME,most likely
0,0,712,264.93653,-0.2642,0.39536729299999995,0.8940809679999999,0.0,1.43928006099179e-06,0.597733259,5.8717989,0.34019299999999997,5.14396,0.494813,-2.902393,-0.53,0.693023,0.963799,-6.6438559999999995,-6.6438559999999995,0.588055,-6.6438559999999995,0.927783,-1.8543669999999999,0.400915,2.260224,0.309384,-6.6438559999999995,0.712517,-0.347881,-2.291203,-6.6438559999999995,-6.6438559999999995,-0.48091300000000003,-1.116142,1.019393,-0.5770569999999999,0.489917,0.694749,MPL,probable
0,1,1,4524.99996,,0.0,0.0,0.0,2.45515809266206e-07,0.37917918,1.99733796,-0.17106400000000002,10.5996,-0.148093,0.32762199999999997,0.09,-0.43609,0.13133,0.193752,0.146904,0.258432,0.158351,0.316355,0.235502,0.6769,0.17469200000000001,0.284654,0.370161,0.334546,-0.177092,0.19458,0.290405,-0.246921,0.251071,0.440363,0.19814,0.752401,0.656567,0.26798099999999997,MTHFR,probable
2,1,21,324.5184,-0.1934,0.0,0.0,0.0,0.008702729855994771,0.5017508860000001,1.74820254,1.221937,,,,-0.02,,,,1.325339,-0.741099,-6.6438559999999995,,,,,,,,,,,,,,,,,,MTNR1B,probable
0,0,58,1618.50988,0.505,0.0,0.0,0.0,,,1.99932516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MTRNR2L5,least likely
0,0,57,4.81382,-0.4319,0.0,0.0,0.0,,,1.9940426,-6.6438559999999995,,-1.624757,1.678502,,-2.300753,0.486325,-6.6438559999999995,-0.506397,-0.975824,-2.047434,0.617308,-1.749891,,-0.833125,-0.778058,0.781503,1.285498,,-1.824583,0.71421,-6.6438559999999995,0.734345,,1.311345,-0.764722,-0.5960810000000001,,MTRNR2L6,least likely
1,1,128,2033.8496699999998,-0.446,0.787925159,0.957427108,0.0,0.9989564884967091,0.7471313479999999,4.89364881,0.419062,8.759160000000001,0.557782,0.443705,-3.1,-1.198133,-6.6438559999999995,0.837424,2.5042310000000003,0.785708,0.493015,0.554955,-0.760845,0.397656,-6.6438559999999995,-1.041074,1.8610939999999998,2.1914569999999998,-0.320994,1.578767,0.7999850000000001,-6.6438559999999995,-0.4752,-0.647656,1.001971,-0.20506300000000002,-0.191223,0.434533,MYH11,possible
0,1,1,5098.77916,,0.5585722710000001,0.0,0.0,1.27598576115295e-17,0.495365709,7.02337534,0.569691,,-0.871616,2.857863,-2.78,-1.361328,3.8868980000000004,-6.6438559999999995,-3.514571,-1.187743,3.8992910000000003,2.5306599999999997,-2.0051740000000002,-6.6438559999999995,3.850186,-0.615453,0.916372,2.56338,4.347351000000001,-3.027044,3.631763,1.221026,-3.867948,2.061115,2.646099,-1.449784,0.689385,-6.6438559999999995,MYH6,probable
0,0,1,108.56923,,0.0,0.957427108,0.0,0.000145766291646031,0.631864309,5.87436508,0.68629,,1.9252770000000001,-3.551964,-3.64,-1.679688,-2.1473310000000003,-3.501442,2.030914,-1.0179610000000001,-1.239239,-6.6438559999999995,2.292077,-0.744555,0.922948,-0.784233,1.952086,1.907736,-6.6438559999999995,2.646038,1.560675,-6.6438559999999995,-5.225998000000001,2.306117,1.2978120000000002,3.26633,2.13803,-6.6438559999999995,MYH7,probable
0,0,31,2287.01575,-0.17800000000000002,0.0,0.0,0.0,1.33080887914663e-23,0.7815916540000001,2.98610432,-0.619784,,0.217516,0.554481,-0.89,1.166587,0.13647,0.28233600000000003,-1.4202540000000001,-1.134933,-0.8938139999999999,0.28231100000000003,0.275147,0.329433,-0.720489,0.20762399999999998,0.478733,-1.237183,0.35716,-1.125092,0.459113,-4.154105,0.323693,0.292815,-0.172476,0.272834,0.329498,0.410896,MYH7B,probable
0,0,40,547.26349,-0.3687,0.0,0.0,0.0,0.9999988770967371,0.7920728920000001,7.54165982,0.21307199999999998,8.806280000000001,0.08909700000000001,0.751274,-0.86,-0.12643800000000002,-0.116954,0.132118,-0.136537,1.6552080000000002,0.355622,0.28487199999999996,-0.072421,0.073476,0.104458,-0.063813,0.189583,0.25003800000000004,-0.104933,-0.13036099999999998,-0.551037,0.287391,-0.13330999999999998,0.168299,-0.273729,0.199761,-0.07609099999999999,-0.104707,MYO9B,most likely
0,0,784,3780.70014,0.5874,0.0,0.0,0.0,0.0874538512080049,0.11190837599999999,0.0,-0.45408000000000004,,-1.316768,-0.969612,,,,,,,-0.8494959999999999,,,,,,,,0.474997,,,,,,0.7498020000000001,,,2.475969,NBPF6,least likely
0,0,37,11.36697,-0.4375,0.0,0.0,0.0,0.33953651635587395,0.432313383,2.00140612,-0.070755,12.1361,-0.382038,0.591534,0.19,0.098493,-0.52645,-0.14222200000000002,0.09842100000000001,-0.8270000000000001,-0.156832,-0.280827,-0.072886,-0.05777,-0.11392999999999999,0.041183,-0.407895,-0.349125,0.065333,-0.127647,-1.3977549999999999,-0.601302,-0.061276,-0.149274,-0.140434,0.277776,-0.059196000000000006,0.100095,NDUFA2,probable
0,0,256,27.098679999999998,-0.4045,0.0,0.0,0.0,0.0471370341289045,0.32070040699999997,5.62602042,0.20869899999999997,7.384939999999999,-0.083492,-0.149265,-0.16,-0.283594,-0.15353599999999998,-0.200274,-0.25543699999999997,0.091973,0.101539,-0.170293,-0.19814400000000001,-0.156065,0.19201400000000002,-0.11203900000000001,0.095068,-0.21363200000000002,0.264992,0.27403299999999997,0.134641,0.35803,0.040527,-0.242775,0.367209,-0.324372,-0.167397,-0.218433,NDUFS3,probable
1,1,102,42.022220000000004,0.3845,0.899703515,0.0,0.0,0.9999666462566871,0.824708164,7.68047773,-0.236368,8.55226,0.6033229999999999,0.094777,-1.2,0.29907100000000003,-0.140762,0.32375,-0.231159,-0.653373,0.23417600000000002,-0.395808,0.193909,0.100678,-0.476871,-0.326687,-0.187398,0.299155,0.319353,0.35120100000000004,-0.226981,0.6566069999999999,0.305296,1.982056,0.10928399999999999,-0.267358,0.33521799999999996,-1.146556,NEDD4L,most likely
0,0,656,133.06333,-0.5093,0.0,0.0,0.0,0.140552618676384,0.444330692,0.0,0.46243900000000004,,-4.649904,,0.88,,,,,,,,,,,,,,,,,,,,,,,,NEUROD4,least likely
0,1,26,27.872190000000003,-0.3825,0.0,0.0,0.0,0.9793520264169701,0.7829608920000001,5.42051031,-0.11914100000000001,13.7026,-0.658384,1.267778,-0.27,-0.844284,-0.567547,0.20921700000000001,-2.291346,-0.195145,1.692871,-0.48582600000000004,0.22489099999999998,0.409568,1.450146,0.287396,-1.903845,-0.673243,-0.9369040000000001,0.83524,0.238173,0.47899899999999995,0.437909,0.8093600000000001,1.049288,0.9761690000000001,0.21329499999999998,0.82565,NFKBIA,possible
0,1,32,363.12652,0.2836,0.882196062,0.957427108,0.0,2.21161070571318e-05,0.636561334,9.79939448,0.46935,11.9665,-1.260198,0.359484,-1.1,-2.169007,-0.508269,-6.6438559999999995,1.577293,0.308106,1.244803,0.18329700000000002,-0.971972,0.537158,0.389723,0.160076,-0.392432,-0.6599229999999999,-1.1531879999999999,-2.232726,0.36797399999999997,0.733001,0.321889,-1.889731,1.456891,-0.587228,-0.5823229999999999,1.495106,NOS3,probable
1,1,30,1985.01297,-0.1343,0.570354007,0.957427108,0.0,0.20771238498518102,0.715312243,8.93466965,0.158828,7.39595,-0.512734,-1.015267,-1.29,0.8703040000000001,0.667423,1.537555,-1.7816759999999998,0.194994,-3.3981239999999997,0.066464,-0.265719,-0.15498399999999998,-3.079616,-0.08587,0.40828600000000004,0.824046,0.40510999999999997,-1.711213,0.9261360000000001,-1.857505,-0.714673,-6.6438559999999995,0.302118,-0.505161,-0.439169,0.440877,NOTCH3,possible
1,1,426,4975.85094,-0.2953,0.0,0.0,0.0,1.19532150508521e-10,0.594703972,8.84950791,-0.23811,8.81007,-1.6536349999999997,-0.353274,0.15,-0.458301,-0.339944,-0.39056199999999996,-0.362467,-0.323457,-0.311111,-0.526896,-0.366766,-0.398339,-0.359242,-0.45814399999999994,-0.348675,-0.379233,-0.504179,-0.40773200000000004,-0.330088,-0.802031,-0.327847,-0.351285,-0.41033000000000003,-0.384388,-0.41023000000000004,-0.527642,NOTCH4,possible
0,1,17,5273.56078,-0.4671,0.543648904,0.0,0.0,8.157480903757829e-07,0.593016148,10.79073801,0.406413,8.34296,1.041173,-2.842772,0.11,0.435483,-0.515386,0.427018,-0.556554,0.655277,-1.927721,-0.760359,-0.32956799999999997,0.836103,1.018405,-6.6438559999999995,,0.763853,-0.5618350000000001,0.9723620000000001,,0.758282,1.317968,1.2460440000000002,-0.784144,-1.215415,0.5693819999999999,1.44078,NOX4,possible
0,0,52,203.86765,0.3503,0.0,0.0,0.0,,,1.99992573,-0.41726,,-0.434672,-0.66208,,-1.21955,-0.833684,-1.551028,-2.906775,-2.203914,1.8624049999999999,0.35045,1.1685159999999999,-0.33825700000000003,2.166558,1.022775,-1.143965,1.276043,0.84224,-6.6438559999999995,-0.7488520000000001,-6.6438559999999995,-0.588515,1.0371059999999999,-2.390968,-1.8675509999999997,1.6024040000000002,-1.589057,NPIPB11,least likely
1,1,49,3116.98407,0.6017,0.0,0.0,0.0,7.284777427259919e-06,0.267443687,5.89036917,0.245385,11.7637,-0.18673900000000002,0.89907,1.8,-2.357599,0.39097,0.501038,2.874723,0.9496379999999999,-1.181898,-0.189028,-0.251768,-0.31195500000000004,-0.311825,-0.283047,1.000918,1.250039,0.638513,-6.6438559999999995,0.594974,-0.960397,1.39967,-1.009247,-6.6438559999999995,0.709526,-0.466963,0.49350200000000005,NPNT,possible
0,1,1,1308.42229,,0.89609491,0.0,0.0,0.0169316348826086,0.244530007,6.90823393,-0.63349,5.91911,0.942052,-1.084478,0.86,0.863291,-1.269725,-6.6438559999999995,-6.6438559999999995,1.835287,1.839546,-3.054647,1.3677620000000001,-0.370679,2.088431,-0.500112,-6.6438559999999995,2.5005759999999997,-3.829076,-5.62795,1.854744,-6.6438559999999995,1.533799,1.076835,3.999174,-6.496637000000001,-0.49217299999999997,-6.6438559999999995,NPPA,most likely
2,1,1,41.12591,,0.0,0.0,0.0,0.00038006045771278,0.181705475,2.83811816,0.862352,,1.589317,4.119858,0.53,-1.071107,4.444428,2.362735,3.605036,-6.6438559999999995,-0.9105850000000001,-2.739802,2.419007,-6.6438559999999995,-6.6438559999999995,1.778627,-6.6438559999999995,-1.1147340000000001,-6.6438559999999995,1.6526880000000002,-1.243633,1.7808599999999999,0.605697,2.224872,-1.162695,1.205525,0.72146,1.052476,NPPB,most likely
0,1,45,1510.90255,0.2257,0.9328006059999999,0.0,0.0,0.000172508543840191,0.711480618,3.98295932,-0.965333,9.21449,-0.8311729999999999,-1.143909,-0.24,1.289856,-3.2976360000000002,0.414498,0.356448,-3.1365950000000002,0.6204390000000001,0.364147,0.198776,-0.207844,0.626286,0.115526,0.664435,0.750951,0.488045,0.585607,0.8897799999999999,-6.098299,0.30494499999999997,-1.446152,1.1920549999999999,0.219077,-1.081741,-4.146116,NPR1,most likely
0,1,39,1772.5294399999998,0.5137,0.853179975,0.0,0.0,0.0030992626683759602,0.622939706,3.99033126,0.625101,5.1493199999999995,-0.9690040000000001,1.34619,0.0,1.336717,0.752273,-0.808762,-3.188409,-2.1994849999999997,0.580967,-1.173395,1.766588,0.9635319999999999,0.731934,-0.39989,,-6.6438559999999995,0.539048,-6.6438559999999995,,,0.905917,1.046218,-2.309278,-0.437907,0.677293,-3.0433209999999997,NPR3,most likely
0,0,305,3330.1141399999997,-0.3613,0.0,0.0,0.0,4.52404699215664e-11,0.575230479,3.8377306000000004,0.9231809999999999,9.18741,0.48390200000000005,-1.8852950000000002,0.55,1.279495,-0.330841,-0.277353,0.456441,-0.459971,-0.354878,-1.728548,1.469183,-0.8946870000000001,0.307503,0.913842,-0.755289,0.685037,-1.8469259999999998,2.087151,-0.594033,0.544708,-2.2627200000000003,-1.9903819999999999,-0.307838,-0.651242,-1.12814,1.318722,NQO1,probable
0,0,257,7029.68062,-0.4635,0.5457224070000001,0.0,0.0,0.947798761974756,0.653915465,10.93726445,0.263466,2.34247,1.079734,1.8000169999999998,1.07,0.385956,-0.260417,0.8631469999999999,0.362507,-6.6438559999999995,0.9408479999999999,0.22628600000000001,-2.148263,0.789501,-0.317685,0.277393,0.333993,0.616954,-0.678582,-1.251782,-0.293837,-1.399173,0.662445,0.91665,1.079551,2.293634,0.4261,-2.849754,NRG1,probable
0,0,74,1330.90849,-0.1726,0.0,0.0,0.0,0.991172158226933,0.762403488,4.62651381,-0.08575,8.992510000000001,-6.6438559999999995,0.5290100000000001,1.39,-0.357275,0.186033,-0.608247,0.421318,0.8445440000000001,0.376891,-0.146787,0.10959,-0.061723,0.184816,0.282021,-0.16504000000000002,0.24405500000000002,-0.374156,-0.8555780000000001,-0.140319,-0.763526,0.46709300000000004,0.545297,-0.317365,0.391721,-0.308622,0.547257,NRIP1,probable
0,0,80,602.6159299999999,-0.3719,0.0,0.0,0.0,0.0521978626707803,0.638582647,0.0,0.236134,6.06612,-0.138003,-0.12258699999999999,-0.2,0.13584100000000002,0.35286100000000004,-0.21898499999999999,0.237405,0.134928,-0.122325,0.090736,0.067781,-0.104149,-0.481314,-0.24216500000000002,-0.154496,0.362767,0.21504099999999998,0.220585,-0.170435,-0.332291,-0.089669,0.08302799999999999,-0.15176900000000002,0.12705,0.061222000000000006,-0.102677,NT5C2,probable
0,1,650,4347.97507,-0.2948,0.431381082,0.0,0.0,8.58987882667095e-08,0.22998991600000002,7.6323214,0.261585,9.745339999999999,-0.149455,-0.294448,-0.29,-2.929159,-0.141128,-0.182653,-0.567546,-0.13313599999999998,-0.11115599999999999,-0.386835,-0.225933,-0.126892,0.679538,-0.22160500000000002,-0.15348699999999998,-0.186566,0.328431,0.23034000000000002,-0.13736500000000001,-0.6293300000000001,-0.908542,0.32911399999999996,0.346204,0.180952,-0.178976,-0.221173,NUCB2,probable
