IPA_Activity,IPA_BP_annotation,wgEncodeBroadHmmHuvecHMM.count,GDI_Score,betamax,mousescore_Exomiser,humanscore_Exomiser,fishscore_Exomiser,pLI_ExAC,HIPred,SDI,Testis_GTExFC,SignalValue_H3k4me1_median,Pituitary_GTExFC,Small_Intestine_Terminal_Ileum_GTExFC,RVIS_Score,Prostate_GTExFC,Brain_Frontal_Cortex_BA9_GTExFC,Brain_Cortex_GTExFC,Brain_Hypothalamus_GTExFC,Brain_Nucleus_accumbens_basal_ganglia_GTExFC,Brain_Caudate_basal_ganglia_GTExFC,Skin_Not_Sun_Exposed_Suprapubic_GTExFC,Colon_Transverse_GTExFC,Nerve_Tibial_GTExFC,Brain_Anterior_cingulate_cortex_BA24_GTExFC,Skin_Sun_Exposed_Lower_leg_GTExFC,Brain_Cerebellum_GTExFC,`Brain_Spinal_cord_cervical_c-1`_GTExFC,Breast_Mammary_Tissue_GTExFC,Brain_Hippocampus_GTExFC,Brain_Cerebellar_Hemisphere_GTExFC,Brain_Substantia_nigra_GTExFC,Colon_Sigmoid_GTExFC,Ovary_GTExFC,Brain_Putamen_basal_ganglia_GTExFC,Stomach_GTExFC,Lung_GTExFC,Artery_Coronary_GTExFC
0.0,0.0,14.0,13.905829999999998,-0.2705,0.0,0.0,0.0,0.0289831629951808,0.179693475,2.055183463,0.033271320000000014,10.6066,-0.18206698,0.08909539000000014,0.2601,-0.2032255199999999,0.007643389999999993,0.0476638,-0.04945602000000002,0.0009218199999999889,-0.031131900000000035,-0.06965171000000003,-0.029577980000000004,-0.01596624,-0.10196122999999993,-0.10336868999999997,0.016268220000000017,0.07660716000000001,-0.04848599999999999,0.0753622,0.09419618,-0.023456349999999997,-0.13340256999999991,-0.05780066000000002,-0.13981967,-0.08606632999999997,-0.04374910000000003,-0.013338590000000015
0.0,0.0,147.0,250.1952138999999,0.4225,0.005783840879999999,0.00957427108,0.0,0.38291778098497287,0.6340948877900001,5.0414797028,0.053215249999999985,7.766939999999999,-0.01848182999999999,0.017459079999999988,-0.3034999999999998,0.06869109000000001,0.07599563,0.013112000000000002,-0.04546013,0.04564763000000002,0.013700539999999992,-0.08908282000000003,-0.03664834000000003,-0.011130080000000002,-0.09418243000000004,-0.03605181,0.08156472000000002,0.018759639999999994,0.02916507999999999,0.07287737,0.03837774000000003,-0.06610096,0.018171589999999994,0.050515960000000006,-0.050825720000000005,0.017015119999999998,-0.03950182999999999,0.057832649999999985
1.0,1.0,26.0,1533.8745199999996,0.3577,0.578384088,0.0,0.0,0.0345335830833016,0.460647643,25.5898132,0.949548,8.56601,0.5407109999999999,-0.391193,-0.1839999999999999,0.984697,0.26157800000000003,-1.2750629999999998,-0.132356,0.26410500000000003,0.152302,-0.384262,0.608191,0.868928,0.818733,-0.385999,-0.136219,0.295924,0.363099,0.236451,2.259792,0.770278,-0.374548,1.222383,0.5017659999999999,0.371872,0.83435,-0.4900600000000001
0.0,1.0,49.0,3332.8913,0.5474,0.557884944,0.0,0.0,0.0499256381399427,0.13934290400000002,14.6291652,-0.997984,9.4829,1.502018,-1.3808120000000002,0.04,-5.36362,-3.149766,1.449647,-1.495088,-0.5747770000000001,-0.471866,-0.210133,0.405443,-0.365122,-0.854902,-0.213319,2.598586,2.908472,-0.447159,-0.584149,-6.643856,1.345416,-0.290808,-0.793196,-0.650053,-1.432239,0.341233,-1.353083
1.0,1.0,47.0,191.33923,-0.4783,0.0,0.0,0.0,5.176067077044381e-06,0.537733793,3.71537399,0.282597,8.01291,0.218957,-0.218154,-0.02,0.291977,0.146726,0.259344,0.116296,-0.247548,-0.142192,0.167732,0.243541,0.340043,0.190617,0.186468,-0.333624,-0.352194,0.237398,0.30535500000000004,-0.13806500000000002,1.7913869999999998,0.216107,0.257774,-0.189839,-0.220554,-0.551181,-0.190794
0.0,0.0,17.0,2588.6288,0.3004,0.0,0.0,0.0,0.0391826461982656,0.146139458,1.99024055,-1.564454,4.1391800000000005,1.933297,1.1849354999999995,0.72,1.2276049999999998,1.037917,2.097186,1.532616,1.335035,0.953828,1.430746,0.840067,1.271964,2.397692,1.423253,0.13434415000000008,1.45441,0.95,1.196564,0.52849249,0.927747,1.758202,1.915851,2.739385,1.12341,0.12206013000000002,-1.34281
1.0,1.0,1.0,28.864590000000003,-0.1538,0.768817187,0.0,0.0,0.9876429666762492,0.718624055,5.35980957,-0.087614,5.87758,-1.6986,0.74216,-0.34,-4.9463,-0.205581,-0.16631600000000002,-0.302167,-2.690242,-0.818938,0.368791,0.705136,-0.1511,-0.133125,-0.125596,0.519407,0.198718,-1.150809,-0.209595,-0.613794,0.280159,-0.498133,-3.735955,0.64423,-0.306364,0.686451,2.017593
0.0,0.0,516.0,2305.0631,-0.5586,0.0,0.919866211,0.0,8.21839210300339e-07,0.713784814,5.85157295,-0.116739,10.6463,0.165161,0.368739,-0.05,0.300824,-0.462422,-0.340381,-0.77928,-0.12467,-0.13005799999999998,0.232317,0.294703,-0.309342,-0.150206,0.167311,-0.189982,0.32852,-0.063113,-0.187101,-0.13836099999999998,-0.295011,-0.472106,-0.258615,-0.224768,-0.302637,0.375904,-0.443192
0.0,0.0,229.0,162.29015,0.327,0.0,0.0,0.0,5.09137965873753e-07,0.30087763100000003,0.0,-0.247947,3.53689,-0.727564,-0.786234,0.55,-0.742188,-0.498221,-0.707624,-0.6268090000000001,-0.334215,-0.304573,-0.848908,-0.903789,-2.006993,-0.658817,-0.968869,-0.8894860000000001,-0.822623,-1.474394,-0.616942,-0.874367,-0.684801,-1.1598959999999998,-0.75466,-0.40618,-2.40645,-0.8458559999999999,-1.520809
1.0,1.0,97.0,1068.9112300000004,0.3647,0.0,0.0,0.0,0.72851478269818,0.748623252,0.0,1.227835,11.9219,-0.22035,0.858509,0.4,-0.8261860000000001,0.741769,0.603996,1.182574,-2.215742,0.5739770000000001,1.384574,0.431375,-0.534611,-6.643856,-1.077444,0.5284,-1.069709,-0.543357,-0.213662,-1.854598,0.56088,-1.1667379999999998,1.481008,-0.696574,-0.29855,0.918156,-6.643856
1.0,1.0,19.0,52.00083,0.2371,0.0,0.0,0.0,0.0233215368712169,0.443419188,1.00352946,-0.33775700000000003,11.9668,0.860247,-0.8213799999999999,-0.5414984780000003,-6.643856,-6.643856,0.836792,-6.643856,-2.766297,0.846865,-0.651352,-2.343962,0.573317,-6.643856,1.065434,1.366186,-6.643856,0.992851,0.714032,-6.643856,1.985635,1.356373,-1.599123,0.736897,-1.692763,0.43372,0.990246
0.0,1.0,53.0,35.43011,-0.4331,0.0,0.0,0.0,0.9999975421880648,0.767620981,11.67800063,-0.222924,4.39689,0.365422,0.518759,-1.02,-0.884281,0.182662,-0.097032,1.509722,0.754313,0.10753,-0.32707600000000003,-0.220279,-0.064089,0.979215,0.264728,0.092006,0.288526,0.430169,-0.664127,-0.177482,0.360808,-0.110817,0.794762,0.14371099999999998,0.192296,-0.546928,0.227811
0.0,0.0,256.0,7.942539999999998,-0.3397,0.01584995304,0.03488163086,0.0,0.166948561167818,0.111908376,1.9688374628000005,-0.09906110000000011,9.26248,-0.7254010000000006,0.1913831,0.32,-0.7848791999999999,-0.48616043999999997,-0.08363169000000001,-0.43835499000000006,-0.05070834,-0.18113958999999993,-1.065688,-0.021938379999999993,-0.2389912400000001,-0.11527695000000003,0.39150347000000013,-0.03918694,-0.3667724799999999,-0.4736569500000002,-0.312446,0.0034927700000000027,-0.32350788999999996,-0.8746644200000004,-0.3100148500000001,-0.13620457999999994,-0.08126284999999996,-0.3875314799999999,0.08324910999999999
0.0,0.0,34.0,463.55581,0.3715,0.35893075700000004,0.0,0.0,0.337855763889345,0.79961127,12.578549699999998,0.395413,8.033660000000001,-0.47858,-1.141365,-0.19,0.722441,-0.417547,-0.286526,0.563952,-0.477416,0.262633,-0.119617,0.479139,0.165076,0.101861,0.15192,0.243885,-0.190091,-0.275693,0.204538,0.290083,0.502155,-0.16634000000000002,-1.513681,-0.350696,0.367698,0.114044,0.624264
0.0,1.0,14.0,2261.17843,0.2663,0.0,0.0,0.0,0.946719308479018,0.7969835999999999,9.78859286,0.740153,8.18608,-0.331336,-0.8560989999999999,0.44,-1.504783,1.324891,-1.693179,-6.643856,-1.414418,-0.6395390000000001,0.224878,-2.467515,-0.25669000000000003,-0.464901,0.263623,0.249271,1.368685,0.701987,-2.809596,0.88569,-6.643856,1.852603,2.302165,0.16898108999999994,-2.231965,-0.340264,1.946759
0.0,1.0,109.0,95.45994,0.2821,0.0,0.0,0.0,0.9917043713918908,0.852899194,5.90929868,-0.202963,7.487419999999998,0.5067189999999999,-3.74238,-0.76,-0.349609,0.192904,0.12086600000000003,1.542701,0.177796,0.20378,0.459038,-6.643856,-0.101565,0.287248,0.433674,0.109265,-0.520185,-1.139811,-0.232602,-0.34970300000000004,1.040278,-0.44812,0.864037,-0.139993,-0.264899,0.453971,-6.643856
2.0,1.0,309.0,105.00582,0.2941,0.494209116,0.0,0.0,0.6793799721403089,0.451622128,1.99950007,0.678423,7.97042,0.38313,0.678715,0.08,0.446365,0.30929,0.370038,0.327695,0.625174,0.391125,0.327342,0.62613,0.713915,0.5951029999999999,0.42858,0.391519,0.497171,0.652726,0.385128,0.320254,0.401457,0.589765,0.780775,0.408895,0.789604,0.534168,0.412224
0.0,0.0,49.0,691.9482449999999,-0.1845,0.0,0.0,0.0,4.997676877085231e-06,0.17792584,2.2285526031000016,0.03085366,9.46396,-0.11941279999999996,0.12995443,0.41,-0.12697274999999997,-0.03531703999999999,-0.028271780000000014,0.04173916000000001,0.011813469999999998,-0.048772849999999986,-0.07166931000000001,-0.019047369999999994,-0.008137560000000007,-0.12300931,-0.052873719999999985,0.007613680000000005,0.12849781,-0.034257839999999984,0.08493138,0.08851192000000001,-0.052205990000000015,-0.03540469000000001,0.005729580000000011,-0.14003876,-0.06032089000000001,-0.027510699999999996,0.09337685000000004
0.0,0.0,202.0,412.6608353000001,0.5132,0.0,0.00957427108,0.0,0.40904391394470996,0.6167956177699999,4.700639197199999,0.05133110999999997,7.811243049999997,0.005024829999999996,0.017263829999999994,-0.2672999999999998,0.04475070000000001,0.07539059000000001,-0.00450178,-0.04091770999999997,0.06346966000000004,0.009223200000000004,-0.08997374000000002,-0.04425648000000002,-0.0009061900000000031,-0.08875500000000006,-0.03863609999999999,0.07999059000000006,-0.015070419999999982,0.019199029999999992,0.06224502000000004,0.03213261000000003,-0.060490520000000006,0.02553756,-0.040840629999999996,-0.07428101000000002,-0.001108969999999999,-0.037152969999999994,0.0330599
0.0,0.0,241.0,425.18938170000035,-0.3624,0.0,0.0,0.0,0.23511300499219345,0.55634760852,4.551942993599999,0.03259991,9.03825,-0.014404340000000005,0.02410745999999996,-0.18629999999999997,0.051401070000000014,0.06007962000000001,-0.008078159999999994,0.06958895,0.034565480000000016,-0.044427270000000026,-0.08798106000000003,-0.044941800000000004,0.020561450000000002,-0.1501356899999999,-0.041173859999999986,0.057321700000000024,0.07177324999999998,0.017867369999999994,0.06946296,0.061413849999999964,-0.01756589999999999,0.011777399999999993,0.10848960999999999,-0.08560410999999998,0.006939399999999996,-0.025886020000000003,0.05048459000000001
1.0,1.0,528.0,5.07717,0.3445,0.0,0.0,0.0,0.7753759738882099,0.8366215229999999,0.0,0.4188810000000001,9.43683,2.115381,1.107295,-0.05,1.974441,0.415186,0.192509,-3.4916400000000003,0.39092,0.513081,0.04259910999999998,-0.678064,-0.926989,1.327652,0.037636369999999995,-0.341544,-1.626539,-0.39461654999999984,0.232296,0.43698,2.3958310000000003,-1.348771,1.407597,0.278406,0.07459826999999997,-0.08026774000000005,-0.496151
0.0,1.0,22.0,257.23512,1.2559,0.499434067,0.0,0.0,0.99999843310185,0.693781972,6.87689431,0.271914,8.68547,0.30704000000000004,1.151255,-2.09,-2.771541,-0.07785399999999999,-0.055056,0.217387,0.352641,-0.115269,0.387246,-0.246612,-0.125676,-1.860728,0.351831,-0.522759,0.501587,0.17585499999999998,0.250806,-0.62274,1.831244,0.058396,-1.001574,-0.199018,-1.230235,0.077882,0.35482600000000003
1.0,1.0,662.0,728.73949,0.5555,0.49080455,0.9005028829999999,0.0,0.99999999998943,0.6933863159999999,3.74177141,-0.277248,4.48029,0.726884,-1.133659,-3.51,0.89241,0.05974400000000001,-0.216786,-0.767472,0.138808,0.409773,-0.6334310000000001,0.51022,0.258776,0.159761,0.166799,0.139793,-0.600486,-0.276997,0.469274,-0.208296,0.624582,-0.418726,0.929769,0.302131,0.8655299999999999,-0.308429,-3.391161
1.0,1.0,64.0,590.52071,-0.4331,0.512173321,0.0,0.0,0.999693296855458,0.622939706,1.90066426,-0.13580799999999998,4.41109,-0.6985520000000001,-0.373346,-0.55,-0.366244,-0.513075,0.236308,0.531235,0.381504,0.296775,-0.228812,0.789084,-0.31749,-1.301027,-0.36603,0.437445,-0.19513,-0.32183,1.176956,0.402269,0.5878800000000001,-0.343907,-0.301065,0.07637999999999999,-0.170104,0.259243,0.382197
1.0,1.0,1.0,766.55161,0.208301,0.5706635320000001,0.0,0.0,0.00182033784193924,0.602114379,3.49140794,-0.812072,8.0648329,0.17788199999999998,-0.17251,-0.71,0.4106800000000001,-0.095045,0.116971,0.214448,0.339584,0.268382,0.5288609999999999,0.177308,-0.319864,-0.220455,0.695892,0.127917,-0.570755,0.525699,0.488454,0.07298500000000001,1.17985,0.7973279999999999,-6.643856,-0.287597,0.743007,0.163579,-1.123398
1.0,1.0,65.0,22.57919,0.2241,0.0,0.0,0.0,0.0113635817076805,0.638582647,3.8518009,-0.165659,9.43416,0.17054,0.594635,0.08,0.878742,-0.177688,0.349774,0.6456029999999999,-0.487325,-0.112858,0.612237,-0.250359,-0.444365,0.186647,0.5434180000000001,-0.345882,0.426189,0.340093,0.8827440000000001,0.083467,-0.271073,0.171086,-1.017026,-0.261527,0.8756450000000001,-0.249607,0.768493
1.0,1.0,1.0,1989.47131,0.16338999999999998,0.0,0.0,0.0,0.17189188075381398,0.519577324,3.55585587,-0.192008,7.94672,-0.24672,-0.113267,0.96,-0.403337,0.466783,0.136588,0.070288,-0.216832,0.535308,0.160777,-0.172432,0.089155,-0.107466,0.094104,0.135346,0.148087,-0.092177,0.08488,0.210442,-0.20144,0.2526,-0.33126700000000003,0.142097,-0.54879,-0.078058,-1.091373
1.0,1.0,460.0,105.54792,-0.2536,0.0,0.0,0.0,0.0102090578324751,0.170952082,1.86907763,0.176259,9.07861,-0.543246,-0.131497,0.24,-0.329464,-1.347163,0.6831729999999999,-1.163682,-0.191229,0.741258,0.487428,0.258877,-0.16604000000000002,0.622263,0.485709,0.911863,-0.7400979999999999,0.346528,-0.835933,1.047026,-0.301029,0.486901,0.277216,0.525451,-0.230174,0.519059,0.13633299999999998
0.0,0.0,21.0,1301.92267,0.3745,0.431381082,0.0,0.0,0.468620194092365,0.736296356,9.88779187,0.7700140000000001,7.60617,0.407151,-0.509245,-0.62,-6.643856,0.18349,0.147283,0.22413400000000006,0.16295,0.150116,-0.402096,0.347742,-0.088524,0.189685,-0.58255,0.087438,-0.790441,2.690621,0.084455,0.123237,0.386336,-0.214231,0.7164149999999999,0.244587,0.745999,1.458821,-1.937011
2.0,1.0,25.0,65.69716,-0.4737,0.0,0.0,0.0,0.999927001146307,0.661956608,11.6844728,0.061226,5.93494,0.126647,0.089517,-1.04,0.133427,0.275168,0.07826799999999999,-0.075449,0.223566,-0.081333,0.14790699999999998,0.091608,0.133366,-0.291509,0.10414,0.05206,-0.395807,0.102271,0.149766,-0.177636,0.202643,0.11519,0.109029,-0.100896,0.086221,0.113726,0.095466
0.0,0.0,149.0,1917.48114,-0.3541,0.396248826,0.0,0.0,0.0031939556719064693,0.669261694,5.52376604,-0.127439,9.29424,0.222165,0.467961,0.82,0.488988,-0.380205,0.153392,0.17178,0.129589,0.490959,-0.840511,0.373378,0.327354,0.386135,-0.145565,0.173524,0.265985,0.421366,0.137382,0.16785899999999998,0.222874,0.410219,0.597375,0.110679,0.454703,0.35905,0.272856
0.0,0.0,109.0,804.1747799999998,0.4873,0.0,0.0,0.0,1.55575755785131e-06,0.429466158,2.93496915,0.151473,7.65635,0.13012200000000002,0.233418,0.71,0.22501,0.265138,0.328344,0.300314,0.318309,0.31606100000000004,-0.192908,0.30177800000000005,0.40409,0.262695,-0.169337,0.24128400000000005,0.4395020000000001,0.301174,0.414017,-0.225705,0.337455,0.363326,0.425274,0.39955,0.260669,0.335622,0.328002
0.0,1.0,155.0,11.5877,0.1871,0.788155246,0.869202136,0.0,0.0187079719750825,0.7691657540000001,23.41984427,-1.035948,7.96358,-1.7330150000000002,-0.55095,-0.32,-0.992186,-0.4399,-0.752038,1.6695939999999998,-0.614919,1.398368,0.083727,-0.246638,-0.141298,-0.764119,-0.127221,-0.6341939999999999,-0.429898,-0.435721,0.505429,-0.452989,1.036476,0.18107,1.329662,-0.5275350000000001,0.493461,0.404311,0.90484
1.0,1.0,41.0,1294.94009,-0.4295,0.0,0.0,0.0,1.16806309975737e-05,0.186891869,5.315761943800001,-0.228072,8.3492365,-0.454267,1.060272,1.84,-2.266105,-0.306911,-0.275445,-0.921677,-1.823533,-0.236853,-1.5247190000000002,-0.350403,-0.26826500000000003,-0.231954,-1.076002,-0.335386,-0.576076,-0.346884,-0.240322,0.291402,-0.443667,-0.297588,0.834181,-0.348661,-0.302786,-0.258018,-0.356427
0.0,0.0,211.0,435.3805200000001,-0.4933,0.5283317679999999,0.0,0.0,9.67009048154741e-05,0.4210123120000001,1.98266541,0.687974,8.054677499999999,0.6960350000000001,-3.510598840000004,-0.27,-6.643856,0.190975,-0.302339,-1.287642,-1.6101450000000002,-1.182166,-1.225213,-0.7311489999999999,2.361098,1.054111,-1.477255,-0.275741,-0.733626,0.8699610000000001,0.438286,-0.345427,-1.021415,-6.643856,1.031933,2.222629,-0.225421,-0.652983,-1.404853
0.0,0.0,1166.0,11.550999999999998,0.467,0.0,0.957427108,0.0,0.238186361767522,0.830946863,8.79295894,0.155825,7.95173,0.7165560000000001,0.313139,-0.32,-1.1210790000000002,0.514159,0.610646,-0.510897,0.6889350000000001,-0.404567,0.233483,0.374767,-0.227202,-0.481138,0.151279,-0.502458,1.74151,-0.4522640000000001,1.036552,-0.249033,0.664619,0.976133,1.74955,0.626871,0.839783,-0.808286,-1.268833
2.0,1.0,310.0,38.51875,-0.3526,0.0,0.0,0.0,0.268926805475888,0.684597015,6.62521728,-0.070162,3.63897,-3.058003,0.908164,-0.36,-0.33007800000000004,0.16294,0.130718,-0.199028,-0.5770569999999999,0.258444,0.768883,-0.245257,-1.483858,-0.25881,0.775848,-0.198161,-1.443589,-0.230223,-0.898243,0.598741,0.342568,-0.246805,-0.52272,-0.209152,-0.31635,-0.300618,-0.524667
0.0,0.0,15.0,19.37612,-0.2075,0.0,0.0,0.0,0.000639117802263442,0.111908376,1.98266541,-3.823331,8.723148900000002,0.423567,0.928,0.13,0.527618,-2.570536,-2.1767950000000003,1.192532,-0.6180645699999999,-2.6870325500000014,0.5814630000000001,0.715396,1.2345540000000002,-0.6127470399999999,0.5041,-0.9048039000000001,-6.643856,-6.643856,0.830174,-0.5294101900000002,2.891828,-6.643856,-6.643856,-0.48335008,-0.559764,-0.280808,-0.5196029999999999
0.0,1.0,99.0,147.30048,-0.2618,0.363622861,0.0,0.0,0.217594377239137,0.5535286660000001,14.88905883,0.316181,9.30916,1.020385,1.177951,0.31,-0.5755560000000001,0.225813,-0.16356099999999998,1.2041389999999998,-1.051291,-0.281042,-0.246241,0.419937,0.19249,-1.320466,0.196475,0.404302,0.490627,0.937646,-0.263463,0.7146399999999999,-6.643856,-0.375096,-1.799284,-0.281765,-0.6131770000000001,-0.214545,1.275936
0.0,0.0,81.0,656.55651,0.373,0.0,0.0,0.0,0.577650480843115,0.488307536,4.70997211,-0.13864400000000002,8.29593,-0.102351,-0.178921,-0.58,-0.115517,0.254913,-0.218051,-0.093559,-0.153044,0.131855,-0.135071,0.14033099999999998,-0.105631,-0.166527,-0.127412,-0.15667899999999998,-0.185743,0.275503,-0.5242020000000001,-0.12762,-0.168318,0.27559,0.581276,0.198248,-0.618631,-0.092991,0.233398
0.0,0.0,30.0,899.40808,0.3491,0.0,0.0,0.0,0.0272025507564846,0.581228554,8.44786072,0.195082,9.63636,-0.184652,1.782823,0.46,1.224832,0.402766,1.46018,-1.160669,-0.421202,0.578075,-0.131867,0.923207,0.10656,-0.997811,-0.422648,0.608183,1.849184,0.2474,0.508463,-0.562339,-0.924319,0.356761,-0.32449,-1.398883,-0.254728,0.144101,0.872475
1.0,1.0,124.0,3228.09595,0.2944,0.0,0.957427108,0.0,9.668792253044667e-18,0.396241546,8.67033304,-0.15296400000000002,10.4058,0.14139200000000002,0.136366,0.09,0.12504500000000002,0.132439,0.135482,0.094393,0.095514,0.091746,-0.060034,0.14235799999999998,0.043169,0.17023,0.076774,0.28161,0.316864,0.076075,-0.149822,0.277378,-0.216461,0.108926,0.151193,0.144183,0.129157,0.103372,0.138953
1.0,1.0,230.0,579.86625,-0.3159,0.0,0.957427108,0.0,0.000978859412496618,0.33202049100000003,4.7073544,0.328403,8.538210000000001,-0.5619,-1.140637,1.64,-1.63884,1.488432,1.324236,0.815696,-0.262989,-0.446055,-0.626681,-0.747575,0.257709,0.6448550000000001,-0.5412939999999999,-0.5665140000000001,-0.263997,0.961434,-0.514328,0.76015,-0.740007,-0.564124,-1.279628,0.670643,-1.460046,-1.370981,-1.215169
0.0,0.0,280.0,36.30666,0.5709,0.0,0.0,0.0,0.787088146901824,0.72829324,0.0,-0.126712,9.313,-0.212567,0.411125,-0.43,0.44763,0.168206,-0.139424,-0.154322,0.5225350000000001,-0.193879,-0.087012,0.129746,-0.125702,-0.431777,-0.26825,-1.2938379999999998,-4.273598000000002,0.5452319999999999,0.482108,-0.284553,-1.919549,0.431449,-0.684876,1.033322,0.165678,0.178393,0.253042
0.0,1.0,494.0,63.5868,0.4323,0.5283317679999999,0.0,0.0,0.00587059361264825,0.5640559789999999,11.91440126,0.534988,7.83634,0.2014568899999998,-6.643856,0.19,2.125907,2.032652,0.853902,0.539474,-6.643856,-2.519718,-0.25262423,-4.427492,0.35115328999999995,-1.214994,-0.7665918600000002,-0.8777290000000001,-6.643856,-0.03523317999999996,-6.643856,2.465627,-4.369303,-0.262816,2.172883,-0.6141810000000001,-0.587965,2.040713,-6.643856
2.0,1.0,86.0,25.11031,0.2926,0.0,0.0,0.0,0.85084546139957,0.875350475,6.95230661,0.0943,10.831,0.471294,1.374962,-0.41,0.515523,0.096277,0.219899,0.115939,0.5030939999999999,0.096624,0.714536,0.251278,-0.215609,0.111331,0.620869,0.055744000000000016,-0.142102,-0.901291,1.007919,0.126413,-0.224814,0.5693779999999999,0.45211,0.087885,0.18549,0.207325,1.536892
1.0,1.0,18.0,371.5394,0.3012,0.0,0.0,0.0,0.16397419129318694,0.575333595,2.93429059,-0.277437,9.22485,-0.103133,0.244886,-1.57,-0.194903,0.497229,0.095092,0.276293,0.186687,0.217495,0.15112799999999998,0.155842,0.183839,0.107227,0.172554,-0.221944,0.261903,0.1786,-0.30613,0.16476400000000002,-0.136826,0.125877,-0.796888,0.14663900000000002,0.123703,0.18643,0.148308
1.0,1.0,1.0,1257.0747199999996,-0.103929,0.853179975,0.0,0.0,2.7492765910306195e-14,0.13934290400000002,2.89489364,-0.296521,8.363493199999999,-0.929617,-6.643856,1.54,0.851226,-1.073713,-1.257155,-1.117992,-1.396128,-1.015007,-1.651891,1.975835,-1.0431290000000002,-1.3509520000000002,-1.068792,-2.21767,-1.969337,1.229697,-1.058188,-2.828286,-1.434408,2.039688,-0.8240709999999999,-1.326753,-0.596719,-6.643856,-0.714916
0.0,0.0,61.0,702.63417,-0.5387,0.5040940970000001,0.0,0.0,0.998479650515238,0.757599056,6.46145605,0.096578,7.826,0.483828,0.291511,-0.53,0.343965,0.07575,-0.094362,-0.276434,0.16677899999999998,-0.169004,0.17444500000000002,0.13476300000000002,0.141239,0.175602,0.155995,-0.239184,-0.140097,0.117682,-0.118717,-0.172176,0.256024,0.055289,0.155595,0.288781,0.112996,0.157092,0.13845
0.0,0.0,8.0,13.65731,0.1981,0.0,0.0,0.0,0.347229317263347,0.28995356,1.96195718,-0.297516,4.14163,1.219704,2.9668490000000003,-0.08,0.378668,0.999572,0.589845,-6.643856,-0.20675900000000005,-0.227783,-0.18895,-0.318889,0.223636,1.148323,0.476765,-0.7963210000000001,0.585191,1.473649,0.8700190000000001,0.543089,-6.643856,0.496775,2.1804360000000003,1.029876,1.169357,-0.7716310000000001,2.239681
0.0,0.0,66.0,215.89598,-0.2298,0.0,0.0,0.0,0.000349252208597215,0.26269474600000003,3.94830677,0.59969,9.8233,0.678289,1.485537,0.42,0.816854,-0.476032,0.361334,0.791484,1.255387,-1.005708,1.078483,0.4875600000000001,0.547243,0.33478800000000003,0.451949,0.456984,-0.339093,0.7503920000000001,-1.482964,0.36504,-2.198544,0.5801270000000001,0.8332709999999999,0.65884,0.669974,0.712241,1.700856
1.0,1.0,251.0,2197.61027,0.3962,0.0,0.0,0.0,0.0121973641922403,0.233205885,0.0,-0.160421,7.12955,-0.677871,1.296812,0.41,-0.777238,-3.298035,0.318325,0.25200300000000003,0.2769,0.244766,-0.683513,-0.114095,-0.118386,0.395553,-0.293471,0.367891,-1.216862,0.18352,0.223476,-0.40272,0.37924,-0.2235,-0.371515,0.185695,0.08844500000000001,-0.464258,0.547457
1.0,1.0,10.0,50.21273,-0.3655,0.0,0.0,0.0,0.0381673646294114,0.418466419,4.89372234,-0.193429,5.93072,-2.399747,0.213433,-1.46,-1.177443,-1.137722,-6.643856,-6.643856,-6.643856,1.738303,0.391674,0.541637,0.242116,-0.8428680000000001,-0.223468,-6.643856,-2.227206,-0.521846,1.441152,-2.0905150000000003,-6.643856,0.28770500000000004,1.020086,-5.426312,2.185429,-0.95822,0.625779
0.0,1.0,72.0,6992.13025,0.8927,0.0,0.0,0.0,0.0833573677195577,0.698162794,5.64448814,-0.087549,4.18145,0.458873,-0.483245,-0.63,-2.144978,0.297866,0.331335,0.907868,-0.482132,0.495184,0.254231,0.327414,0.252735,-0.4289850000000001,0.393318,0.469869,3.4284,0.474404,0.318804,-0.536046,0.902013,0.368142,-2.554696,0.533852,0.35453,0.293962,0.34172600000000003
0.0,1.0,275.0,30.64753,0.515,0.0,0.0,0.0,0.989844564730837,0.746013939,1.99049944,0.696484,7.79306,-3.435095,0.377115,-0.67,-2.272435,0.19724,-0.18414,0.98775,0.263691,-0.27401,-0.16583,0.31789,-0.190293,0.214107,-0.5539069999999999,0.230369,1.704816,-1.372894,0.207675,0.273719,-0.23537,-6.16792,-2.553513,0.534347,-0.7358439999999999,0.842881,1.0438379999999998
0.0,0.0,84.0,1311.19681,-0.175,0.049742723919999995,0.01877293319,0.0,0.18366043014138994,0.5669501066800003,4.7642849025,0.676946,8.687359200000001,0.17352845000000006,-0.17167351999999994,-0.3184999999999999,-0.30365403999999996,0.12492365000000001,-0.18004402,-6.643856,-0.04036424999999998,0.24042673999999983,0.01829467,0.16577728999999994,0.38111,0.47198107000000006,-0.06206749999999998,0.5497310000000001,-0.10568405999999998,0.33861488,-0.8435891800000002,0.515884,0.10692480999999994,0.06902444000000002,1.100968,0.25171155,0.16916288000000002,0.27764205000000003,0.16022582999999999
