wgEncodeBroadHmmHuvecHMM.count,GDI_Score,betamax,Muscle - Skeletal_GTExTPM,Minor Salivary Gland_GTExTPM,Liver_GTExTPM,Kidney - Medulla_GTExTPM,Pituitary_GTExTPM,Testis_GTExTPM,Pancreas_GTExTPM,Adrenal Gland_GTExTPM,Brain - Amygdala_GTExTPM,Cells - Cultured fibroblasts_GTExTPM,Cells - EBV-transformed lymphocytes_GTExTPM,mousescore_Exomiser,fishscore_Exomiser,humanscore_Exomiser,HIPred,pLI_ExAC,SDI,Testis_GTExFC,SignalValue_H3k4me1_median,Pituitary_GTExFC,Small_Intestine_Terminal_Ileum_GTExFC,RVIS_Score,Prostate_GTExFC,Brain_Frontal_Cortex_BA9_GTExFC,Brain_Cortex_GTExFC,Brain_Hypothalamus_GTExFC,Brain_Nucleus_accumbens_basal_ganglia_GTExFC,Colon_Transverse_GTExFC,Skin_Not_Sun_Exposed_Suprapubic_GTExFC,Brain_Caudate_basal_ganglia_GTExFC,`Brain_Spinal_cord_cervical_c-1`_GTExFC,Brain_Anterior_cingulate_cortex_BA24_GTExFC,Skin_Sun_Exposed_Lower_leg_GTExFC,Brain_Cerebellum_GTExFC,Nerve_Tibial_GTExFC,Breast_Mammary_Tissue_GTExFC,Brain_Hippocampus_GTExFC,Brain_Cerebellar_Hemisphere_GTExFC,Brain_Substantia_nigra_GTExFC,Colon_Sigmoid_GTExFC,Ovary_GTExFC,Stomach_GTExFC,Lung_GTExFC,Artery_Coronary_GTExFC,Brain_Putamen_basal_ganglia_GTExFC
109.0,804.17478,0.4873,85.3963,66.4994,21.3231,44.5983,39.0108,59.966,13.2045,40.0837,8.58696,93.9037,39.3169,0.0,0.0,0.0,0.429466158,1.55575755785131e-06,2.93496915,0.151473,7.65635,0.130122,0.233418,0.71,0.22501,0.265138,0.328344,0.300314,0.318309,0.301778,-0.192908,0.316061,0.439502,0.262695,-0.169337,0.241284,0.40409,0.301174,0.414017,-0.225705,0.337455,0.363326,0.425274,0.260669,0.335622,0.328002,0.39955
155.0,11.5877,0.1871,34.4387,56.4558,4.90887,11.8758,6.35668,21.4049,6.48671,6.28175,4.26531,889.862,3.89939,0.788155246,0.0,0.869202136,0.769165754,0.0187079719750825,23.41984427,-1.035948,7.96358,-1.733015,-0.55095,-0.32,-0.992186,-0.4399,-0.752038,1.669594,-0.614919,-0.246638,0.083727,1.398368,-0.429898,-0.764119,-0.127221,-0.634194,-0.141298,-0.435721,0.505429,-0.452989,1.036476,0.18107,1.329662,0.493461,0.404311,0.90484,-0.527535
41.0,1294.94009,-0.4295,0.215039,2.71505,0.413393,6.26007,42.1044,96.3852,1.02029,26.6844,7.35814,7.81521,16.0634,0.0,0.0,0.0,0.186891869,1.16806309975737e-05,5.0862045977,-0.228072,8.03481685,-0.454267,1.060272,1.84,-2.266105,-0.306911,-0.275445,-0.921677,-1.823533,-0.350403,-1.524719,-0.236853,-0.576076,-0.231954,-1.076002,-0.335386,-0.268265,-0.346884,-0.240322,0.291402,-0.443667,-0.297588,0.834181,-0.302786,-0.258018,-0.356427,-0.348661
211.0,435.38052,-0.4933,0.0,0.0473853,0.0103568,0.0485366,1.0724,1.01452,3.65296,0.0973834,6.25615,0.0,0.0,0.528331768,0.0,0.0,0.421012312,9.67009048154741e-05,1.98266541,0.687974,6.978249099999998,0.696035,-3.081698120000003,-0.27,-6.643856,0.190975,-0.302339,-1.287642,-1.610145,-0.731149,-1.225213,-1.182166,-0.733626,1.054111,-1.477255,-0.275741,2.361098,0.869961,0.438286,-0.345427,-1.021415,-6.643856,1.031933,-0.225421,-0.652983,-1.404853,2.222629
1166.0,11.551,0.467,1.39123,44.5032,25.7132,30.299,40.9923,5.17559,18.3763,27.445,13.8482,202.003,5.42097,0.0,0.0,0.957427108,0.830946863,0.238186361767522,8.79295894,0.155825,7.95173,0.716556,0.313139,-0.32,-1.121079,0.514159,0.610646,-0.510897,0.688935,0.374767,0.233483,-0.404567,1.74151,-0.481138,0.151279,-0.502458,-0.227202,-0.452264,1.036552,-0.249033,0.664619,0.976133,1.74955,0.839783,-0.808286,-1.268833,0.626871
310.0,38.51875,-0.3526,1.31133,2.20333,0.38538,1.87401,1.99122,28.5434,0.82362,7.95735,1.8285,6.49349,25.6696,0.0,0.0,0.0,0.684597015,0.268926805475888,6.62521728,-0.070162,3.63897,-3.058003,0.908164,-0.36,-0.330078,0.16294,0.130718,-0.199028,-0.577057,-0.245257,0.768883,0.258444,-1.443589,-0.25881,0.775848,-0.198161,-1.483858,-0.230223,-0.898243,0.598741,0.342568,-0.246805,-0.52272,-0.31635,-0.300618,-0.524667,-0.209152
15.0,19.37612,-0.2075,0.0400276,0.311958,0.122681,0.265446,0.229788,0.454875,0.0727694,0.32263,0.0360517,0.0,1.87789,0.0,0.0,0.0,0.111908376,0.0006391178022634,1.98266541,-3.823331,8.127897599999999,0.423567,0.928,0.13,0.527618,-2.570536,-2.176795,1.192532,-0.8764331199999998,0.715396,0.581463,-2.50800624,-6.643856,-0.7420596099999999,0.5041,-1.21468239,1.234554,-6.643856,0.830174,-0.36918620999999985,2.891828,-6.643856,-6.643856,-0.559764,-0.280808,-0.519603,-0.3384241900000001
99.0,147.30048,-0.2618,6.78559,3.07379,0.125581,3.13412,0.420408,1.77645,0.0622211,0.588215,4.14881,25.6479,0.059422,0.363622861,0.0,0.0,0.553528666,0.217594377239137,14.88905883,0.316181,9.30916,1.020385,1.177951,0.31,-0.575556,0.225813,-0.163561,1.204139,-1.051291,0.419937,-0.246241,-0.281042,0.490627,-1.320466,0.196475,0.404302,0.19249,0.937646,-0.263463,0.71464,-6.643856,-0.375096,-1.799284,-0.613177,-0.214545,1.275936,-0.281765
81.0,656.55651,0.373,4.65965,5.80662,1.9184,3.9853,5.26939,7.48491,2.67561,3.68508,1.72363,7.35348,12.3475,0.0,0.0,0.0,0.488307536,0.577650480843115,4.70997211,-0.138644,8.29593,-0.102351,-0.178921,-0.58,-0.115517,0.254913,-0.218051,-0.093559,-0.153044,0.140331,-0.135071,0.131855,-0.185743,-0.166527,-0.127412,-0.156679,-0.105631,0.275503,-0.524202,-0.12762,-0.168318,0.27559,0.581276,-0.618631,-0.092991,0.233398,0.198248
30.0,899.40808,0.3491,118.116,74.9705,54.2047,73.9984,127.376,73.9433,44.0733,65.3594,12.3837,375.177,228.969,0.0,0.0,0.0,0.581228554,0.0272025507564846,8.44786072,0.195082,9.63636,-0.184652,1.782823,0.46,1.224832,0.402766,1.46018,-1.160669,-0.421202,0.923207,-0.131867,0.578075,1.849184,-0.997811,-0.422648,0.608183,0.10656,0.2474,0.508463,-0.562339,-0.924319,0.356761,-0.32449,-0.254728,0.144101,0.872475,-1.398883
124.0,3228.09595,0.2944,2.15122,9.42215,5.99015,9.67145,29.6499,59.4449,10.1224,9.81351,6.15748,17.2808,11.1122,0.0,0.0,0.957427108,0.396241546,9.668792253044669e-18,8.67033304,-0.152964,10.4058,0.141392,0.136366,0.09,0.125045,0.132439,0.135482,0.094393,0.095514,0.142358,-0.060034,0.091746,0.316864,0.17023,0.076774,0.28161,0.043169,0.076075,-0.149822,0.277378,-0.216461,0.108926,0.151193,0.129157,0.103372,0.138953,0.144183
230.0,579.86625,-0.3159,1.59049,41.8648,1114.93,20.9592,18.9582,3.1872,16.1382,12.1605,2.85035,10.2186,0.339651,0.0,0.0,0.957427108,0.332020491,0.0009788594124966,4.7073544,0.328403,8.53821,-0.5619,-1.140637,1.64,-1.63884,1.488432,1.324236,0.815696,-0.262989,-0.747575,-0.626681,-0.446055,-0.263997,0.644855,-0.541294,-0.566514,0.257709,0.961434,-0.514328,0.76015,-0.740007,-0.564124,-1.279628,-1.460046,-1.370981,-1.215169,0.670643
280.0,36.30666,0.5709,4.98101,49.411,19.4902,15.9243,24.9136,119.375,16.4157,30.3638,21.8036,9.37386,23.6826,0.0,0.0,0.0,0.72829324,0.787088146901824,0.0,-0.126712,9.313,-0.212567,0.411125,-0.43,0.44763,0.168206,-0.139424,-0.154322,0.522535,0.129746,-0.087012,-0.193879,-4.273598,-0.431777,-0.26825,-1.293838,-0.125702,0.545232,0.482108,-0.284553,-1.919549,0.431449,-0.684876,0.165678,0.178393,0.253042,1.033322
494.0,63.5868,0.4323,0.00516141,0.00797711,0.165656,0.00174857,0.0377295,0.65622,0.00895239,0.0161469,0.156805,0.205302,0.00593692,0.528331768,0.0,0.0,0.564055979,0.0058705936126482,11.91440126,0.534988,7.83634,0.1469950199999999,-6.643856,0.19,2.125907,2.032652,0.853902,0.539474,-6.643856,-4.427492,0.19842185000000004,-2.519718,-6.643856,-1.214994,0.20158964999999998,-0.877729,-0.6679749599999998,0.04591901999999999,-6.643856,2.465627,-4.369303,-0.262816,2.172883,-0.587965,2.040713,-6.643856,-0.614181
86.0,25.11031,0.2926,46.7842,42.8068,7.89596,263.018,169.034,418.739,28.9984,101.29,740.124,13.4365,14.2611,0.0,0.0,0.0,0.875350475,0.85084546139957,6.95230661,0.0943,10.831,0.471294,1.374962,-0.41,0.515523,0.096277,0.219899,0.115939,0.503094,0.251278,0.714536,0.096624,-0.142102,0.111331,0.620869,0.055744,-0.215609,-0.901291,1.007919,0.126413,-0.224814,0.569378,0.45211,0.18549,0.207325,1.536892,0.087885
18.0,371.5394,0.3012,7.74102,11.6507,8.4081,12.951,35.3001,38.8683,5.55574,17.9895,14.2754,14.7523,18.5344,0.0,0.0,0.0,0.575333595,0.163974191293187,2.93429059,-0.277437,9.22485,-0.103133,0.244886,-1.57,-0.194903,0.497229,0.095092,0.276293,0.186687,0.155842,0.151128,0.217495,0.261903,0.107227,0.172554,-0.221944,0.183839,0.1786,-0.30613,0.164764,-0.136826,0.125877,-0.796888,0.123703,0.18643,0.148308,0.146639
1.0,1257.07472,-0.06860900000000002,0.375859,2.91657,0.0989349,293.026,29.3917,10.7573,2.03455,2.67652,0.100634,0.0365795,0.32817,0.853179975,0.0,0.0,0.139342904,2.74927659103062e-14,2.89489364,-0.296521,8.4625241,-0.929617,-6.643856,1.54,0.851226,-1.073713,-1.257155,-1.117992,-1.396128,1.975835,-1.651891,-1.015007,-1.969337,-1.350952,-1.068792,-2.21767,-1.043129,1.229697,-1.058188,-2.828286,-1.434408,2.039688,-0.824071,-0.596719,-6.643856,-0.714916,-1.326753
61.0,702.63417,-0.5387,7.42245,6.96277,2.66429,4.45366,10.7832,14.5914,2.91941,6.68595,3.66137,11.6954,6.25185,0.504094097,0.0,0.0,0.757599056,0.998479650515238,6.46145605,0.096578,7.826,0.483828,0.291511,-0.53,0.343965,0.07575,-0.094362,-0.276434,0.166779,0.134763,0.174445,-0.169004,-0.140097,0.175602,0.155995,-0.239184,0.141239,0.117682,-0.118717,-0.172176,0.256024,0.055289,0.155595,0.112996,0.157092,0.13845,0.288781
8.0,13.65731,0.1981,0.430193,7.11475,0.493971,1.93427,1.23707,3.61168,0.884456,4.66267,1.64451,1.48958,0.537801,0.0,0.0,0.0,0.28995356,0.347229317263347,1.96195718,-0.297516,4.14163,1.219704,2.966849,-0.08,0.378668,0.999572,0.589845,-6.643856,-0.206759,-0.318889,-0.18895,-0.227783,0.585191,1.148323,0.476765,-0.796321,0.223636,1.473649,0.870019,0.543089,-6.643856,0.496775,2.180436,1.169357,-0.771631,2.239681,1.029876
66.0,215.89598,-0.2298,2.10346,0.96737,0.56644,0.473494,0.839805,4.20784,0.352548,0.86415,0.820726,1.93959,1.44676,0.0,0.0,0.0,0.262694746,0.0003492522085972,3.94830677,0.59969,9.8233,0.678289,1.485537,0.42,0.816854,-0.476032,0.361334,0.791484,1.255387,0.48756,1.078483,-1.005708,-0.339093,0.334788,0.451949,0.456984,0.547243,0.750392,-1.482964,0.36504,-2.198544,0.580127,0.833271,0.669974,0.712241,1.700856,0.65884
251.0,2197.61027,0.3962,1.3657,10.0662,13.4326,27.6496,5.85349,1.48106,11.0766,40.6298,2.3837,2.82842,0.025345,0.0,0.0,0.0,0.233205885,0.0121973641922403,0.0,-0.160421,7.12955,-0.677871,1.296812,0.41,-0.777238,-3.298035,0.318325,0.252003,0.2769,-0.114095,-0.683513,0.244766,-1.216862,0.395553,-0.293471,0.367891,-0.118386,0.18352,0.223476,-0.40272,0.37924,-0.2235,-0.371515,0.088445,-0.464258,0.547457,0.185695
10.0,50.21273,-0.3655,0.853078,6.22742,0.206924,1.18812,7.90861,0.520784,0.313638,4.83161,0.285588,170.483,0.105954,0.0,0.0,0.0,0.418466419,0.0381673646294114,4.89372234,-0.193429,5.93072,-2.399747,0.213433,-1.46,-1.177443,-1.137722,-6.643856,-6.643856,-6.643856,0.541637,0.391674,1.738303,-2.227206,-0.842868,-0.223468,-6.643856,0.242116,-0.521846,1.441152,-2.090515,-6.643856,0.287705,1.020086,2.185429,-0.95822,0.625779,-5.426312
72.0,6992.13025,0.8927,0.341075,0.728949,347.112,0.829562,1.20878,12.4928,0.46675,0.487505,1.28648,14.3421,1.28275,0.0,0.0,0.0,0.698162794,0.0833573677195577,5.64448814,-0.087549,4.18145,0.458873,-0.483245,-0.63,-2.144978,0.297866,0.331335,0.907868,-0.482132,0.327414,0.254231,0.495184,3.4284,-0.428985,0.393318,0.469869,0.252735,0.474404,0.318804,-0.536046,0.902013,0.368142,-2.554696,0.35453,0.293962,0.341726,0.533852
275.0,30.64753,0.515,1.28041,4.42862,0.351006,2.48122,1.14527,0.613246,1.01401,0.444489,4.0561,1.79029,1.32549,0.0,0.0,0.0,0.746013939,0.989844564730837,1.99049944,0.696484,7.79306,-3.435095,0.377115,-0.67,-2.272435,0.19724,-0.18414,0.98775,0.263691,0.31789,-0.16583,-0.27401,1.704816,0.214107,-0.553907,0.230369,-0.190293,-1.372894,0.207675,0.273719,-0.23537,-6.16792,-2.553513,-0.735844,0.842881,1.043838,0.534347
84.0,1311.19681,-0.175,0.0,0.0309397,0.0,0.010335,0.0270056,7.00215,0.0375305,0.0,0.0191211,0.0,0.0,0.021939157380000004,0.0,0.04091201017999999,0.23494173142000002,0.027805151752847816,2.8794972684999993,0.676946,7.889747599999995,0.8374426299999995,-1.4518087900000003,1.1263999999999994,-0.031092730000000054,0.3593277299999999,0.14419157999999993,-6.643856,-0.19080800000000003,-0.8516060999999999,-0.2610938900000003,-2.2024309499999997,-1.2336618,-1.6580309999999998,-0.21106982000000002,0.549731,0.38111,0.4836769500000002,-1.860012949999999,0.515884,-1.50651425,-3.132014300000001,1.100968,-0.2842936700000001,-0.3772679700000003,-2.42033084,0.3618986500000001
1.0,840.47456,0.16780199999999998,25.499892799999994,32.4998509,15.436105149999998,31.736442699999994,30.148128999999987,46.763362000000015,13.960652500000005,32.10836400000001,15.437786999999998,61.614937999999974,41.62572766000003,0.039127158579999995,0.0,0.0,0.6062874366900003,0.39828776829499013,4.5288665029,-0.00531563,8.368702299999997,-0.06519265999999999,-0.005486789999999998,-0.3346000000000002,0.07875692,-0.00437487,0.06326724999999997,0.01879602999999999,0.05924863000000001,-0.0033426800000000002,-0.06071098,0.039759429999999985,0.06984733999999998,-0.07614524000000002,-0.009742259999999992,0.06082442,0.02904676999999999,-0.006066009999999999,0.11976891000000002,0.03714467000000001,0.023046289999999983,-0.01599461,-0.00955127,-0.005805509999999998,-0.0037998400000000074,-0.1721964899999999,-0.05553642000000001
62.0,179.81605,-0.1597,21.993530699999994,28.965984000000017,14.674848449999999,28.521278699999986,28.81648449999999,44.2493295,13.601985700000009,31.07819400000001,15.022468299999998,45.40583990000001,41.92086800000001,0.01853434899,0.0,0.0,0.6426846959899999,0.46818275224559036,4.8851158328,-0.02899698,8.263429999999996,-0.03272314999999999,0.019030519999999967,-0.3056999999999999,0.04861862999999999,0.04739683999999999,0.02537552000000002,-0.019415919999999993,0.03877891999999998,-0.03959813999999999,-0.08316772,-0.0018352299999999883,-0.0061613999999999905,-0.10769152999999994,-0.037946820000000006,0.04188408000000001,-3.228999999999996e-05,0.0022896,0.08311322999999997,0.03077393000000002,-0.03040202,-0.03563613999999998,0.02694264,0.012074739999999999,-0.017023189999999994,0.07670717999999999,-0.07961871000000001
1.0,5.42256,-0.04400400000000003,9.61935,9.06451,0.744032,11.2632,8.88177,7.89733,2.28993,11.8108,4.35124,11.4628,0.465871,0.0,0.0,0.0,0.396258533,0.138254693826932,1.70705006,-0.111426,10.53455,0.786301,-1.303305,-0.10710000000000001,-1.591081,-2.985417,0.233962,0.710261,-0.548357,-1.77715,0.722664,0.487262,0.345526,0.528463,0.161375,-0.615888,0.264201,-0.471305,-0.688346,0.358921,0.278459,-0.704756,0.716758,-0.437119,-0.196161,0.462219,-0.360514
65.0,10.25364,-0.5576,35.0415,119.41,33.9225,76.8584,82.0465,62.6791,36.3235,105.393,44.9305,166.899,72.8449,0.389625962,0.0,0.0,0.782960892,0.999812749503708,37.57141285,-0.035311,3.18948,0.17372,0.366693,-0.58,0.359185,0.148224,0.065452,0.167468,0.09304,0.080909,-0.059406,0.142686,0.207141,0.114459,0.059978,-0.277899,0.100863,-0.318022,0.162139,-0.477658,0.451874,0.121006,0.526144,0.15888,-0.115805,-0.277855,0.16307
55.0,350.77826,-0.5502,0.0200648,0.179242,0.19893,0.158683,0.265705,6.4103,0.198334,4787.34,0.0386169,0.0330097,0.0788225,0.930627006,0.0,0.957427108,0.132359073,0.0014339318816204,1.6697435,0.253541,6.945758899999998,-2.301667,1.721874,-1.19,4.073819,2.247876,-6.643856,-6.643856,-1.821252,-2.517421,2.242977,-2.39529,1.651026,-6.643856,-6.643856,3.337152,-1.619486,4.054573,-3.708659,-6.643856,3.974244,-6.643856,-6.643856,4.097321,0.9914,-1.539999,-1.395521
17.0,295.69785,-0.3979,0.0,0.0,0.00948479,0.0,0.0,0.191225,0.0,89.3696,0.0,0.0,0.0,0.826392613,0.0,0.957427108,0.111908376,3.92718052728051e-13,1.6697435,0.592445,8.36267985,-0.63449708,-1.1260393199999996,0.56,-1.68579867,-0.39887406000000003,-0.02123827000000003,-2.2437373800000002,-0.33435738999999975,-0.7147312100000001,-0.4857257600000004,-3.404591610000003,-2.1212244599999996,-2.2213004400000007,-0.7536068700000003,-0.03603988999999999,-0.68421726,-0.16963527000000006,-2.533956969999999,0.48701730000000004,-2.4645517700000004,-3.626968930000002,-3.7038256200000057,-1.1369971299999995,-1.1531170099999997,-1.2822446499999993,-0.30608539000000023
606.0,8.73654,0.4083,1.30152,0.572294,1.95006,4.72876,0.924255,14.5682,0.517213,6921.5,0.45048,0.106101,0.120849,0.0,0.0,0.957427108,0.309100866,0.0350306078051602,3.92083295,1.386835,8.46485,-5.16217,1.165507,-0.69,2.631677,0.60359,-0.539329,-0.65978,0.410855,1.463754,-0.333732,0.363287,-0.427672,1.497806,-0.859211,-0.664823,-0.303501,0.954902,0.795142,0.531662,-1.041522,1.297834,2.686582,0.380054,1.059282,-0.591849,-6.643856
2317.0,141.56503,-0.7345,0.0,0.0102511,71.5396,0.0669868,0.0143068,0.105563,0.0,0.0128524,0.0,0.0,0.0593256,0.0,0.0,0.0,0.111908376,3.28540807222054e-10,2.89366853,-1.177008,6.34038,0.10334966000000004,-0.9211752899999999,-0.6,-2.6373663200000004,-0.26755098999999993,-0.51099298,-1.8836933899999997,-0.6232484100000001,0.09106403000000002,2.844444,-3.9425174300000076,-2.3027606200000004,-0.02736108999999998,1.51176,-0.5432478899999996,0.07855180999999993,0.8643482900000008,-3.213957370000003,-0.23259786000000013,-2.4111923100000006,-3.1882269300000012,-4.134681710000007,-0.019681960000000012,1.79801,-2.4504056599999995,-0.6133992500000002
224.0,2760.21963,-0.324,0.0902374,2.52129,17.4681,2.66735,2.44539,0.987103,0.273204,1673.18,0.73397,0.106131,0.0880692,0.0,0.0,0.957427108,0.506795704,0.672306731067129,1.96359409,1.397437,7.1103,2.948177,2.367092,-0.8394000000000007,1.14058,1.016834,1.493583,1.253588,1.199714,0.991508,1.975555,1.331192,0.77321,1.852474,1.848616,1.84469,1.304439,1.058942,1.042125,1.974036,0.817614,1.643843,0.944593,0.823171,1.092386,2.036873,4.313851
96.0,269.5604,-0.3323,23.7911,69.4841,332.028,20.1257,64.2761,33.6985,5.34629,74.6985,23.0163,20.39,1.68263,0.451842443,0.0,0.0,0.146139458,3.8968187506163296e-11,2.32162457,0.397184,5.96149,0.182789,-0.424189,-0.31,-1.023923,-0.10983,-0.379826,-0.163558,0.55206,0.311363,-0.302509,0.839336,0.768511,0.274249,0.077239,-0.082523,0.091203,0.325818,-1.208284,1.415915,-0.144926,-1.650541,-0.68478,0.174949,-0.375365,-0.42945,-0.161967
212.0,378.83872,0.3776,0.0,0.0651891,13.2527,0.00383093,0.0,0.0750059,0.0206248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111908376,2.53768601148421e-10,3.866916,-6.643856,8.0100145,-0.4696007999999998,1.0572,0.71,-2.5207204899999995,-0.5650256799999998,-2.312935299999999,-1.1656842800000002,-0.6161612399999998,1.453106,0.989182,-4.351180910000007,-3.293333920000003,-2.000968760000001,1.08234,-1.555000420000001,-0.8990338099999999,-3.0056659300000006,-3.3164182700000033,-0.42406378000000006,-2.6774819300000012,-3.591130630000003,-3.7708522200000063,0.800651,-3.172733,-2.1759954099999987,-1.9570938700000005
282.0,21.66294,-0.283,8.01837,22.3868,7.43044,29.8695,43.4933,125.666,27.2983,29.6193,10.9072,36.8842,26.3634,0.0,0.0,0.0,0.17792584,1.84813920683629e-05,4.405116275,0.247843,6.92781,0.107895,-0.350877,-0.29,0.140747,0.097662,0.143353,0.136343,0.276349,0.093473,-0.159856,0.399353,0.182909,0.168244,-0.141425,0.23171,0.109867,0.136839,0.296262,0.140543,0.171431,-0.206993,0.36411,0.073484,0.103171,0.258128,0.119006
109.0,637.88987,0.3188,0.0658249,0.163501,23.5694,1.99861,2.61192,0.659191,1.50839,2.85355,0.364796,0.181602,0.0687099,0.0,0.0,0.651169479,0.390099078,2.54160922305115e-06,12.63081829,-0.28444,7.5006,-6.643856,-2.175079,-0.01,1.274287,0.850832,0.814529,-0.526529,-2.676838,0.657492,0.533192,1.226203,-2.216272,0.920978,0.82322,-1.134928,1.075032,-0.876634,-3.934101,1.144,-1.030234,0.8918,-0.681184,-1.123052,-0.354482,0.848719,-0.446022
1.0,77.4528,0.05322900000000001,12.4543,15.3997,37.0926,60.5404,18.5242,28.5401,13.8853,33.4202,88.1268,126.027,0.2433,0.887688063,0.0,0.0,0.591572225,0.168276873038356,1.99992492,-0.10818,8.80361,-1.27913,0.136376,-0.1,0.297675,-0.089613,0.125859,2.419946,0.122532,-0.134251,0.550032,0.025362,-0.789694,0.115473,0.235521,-0.439646,0.076775,-0.385079,1.254515,0.656977,0.66383,-0.148652,0.540423,1.181465,0.493513,0.608991,-0.117696
48.0,8.97171,0.7071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00826392613,0.0,0.00615881762,0.123297259,0.15739801203891,1.2391478621999998,-0.9182308000000002,8.362741799999998,-0.18090232999999986,0.692121,0.59,-2.0169038699999997,-0.09637386999999992,0.006406640000000026,-1.0735008200000002,-0.7206812599999998,-0.6712856300000002,-0.5919992800000007,-3.3251266000000026,-2.417939599999999,-2.2294487800000002,-0.3615342499999999,-0.14052709000000008,-0.7457077599999998,0.14909225999999987,-2.76410895,0.64809951,-2.12164282,-3.4904624200000036,-3.8277704800000065,-1.0818101000000004,-1.0410607899999993,-1.2678576299999993,-1.1903590799999992
74.0,139.19509,-0.459,25.62814569999999,31.522564,16.31179335,31.713416699999986,31.43141,46.583602199999994,13.22751740000001,31.47951600000001,15.3491846,49.5095846,44.302696000000026,0.02242695292,0.0,0.0,0.6572400796299996,0.5990310357508996,5.1690794395,-0.01880671000000001,8.458655349999995,-0.0013482000000000027,0.025281649999999968,-0.2860999999999999,0.07875639999999998,0.035427979999999984,0.013462450000000006,0.009381650000000002,0.049947290000000005,-0.04194734999999999,-0.07414251000000001,-0.047831890000000016,-0.010822220000000004,-0.1337767199999999,-0.03528052,0.0026034600000000054,0.012032709999999997,-0.00476633,0.07151403999999997,-0.012022229999999991,0.001038560000000006,-0.02529915999999999,0.04204631999999999,0.020059700000000003,-0.019758659999999997,0.06689579,-0.09076056000000002
1396.0,796.35554,-0.5314,38.745779700000014,35.59537190000001,15.45479415,36.76267099999998,44.37829100000001,50.3728934,15.045901200000012,36.0080085,18.5427305,75.76499159999997,48.897317060000006,0.07643067894,0.0,0.01877293319,0.6562593634299998,0.6309040883121328,6.326663032499999,-0.034436150000000006,8.887142500000001,0.003307499999999997,0.016650710000000006,-0.23649999999999988,0.08965154999999997,0.04566243000000001,-0.018175729999999998,-0.05976946999999997,0.001414060000000003,-0.046089340000000006,-0.07760136000000004,-0.03511366000000001,-0.03359711,-0.10909163,-0.03579519000000001,0.00783877999999999,0.007621460000000002,-0.013552719999999997,0.031781140000000006,-0.033894109999999984,-0.10694142999999995,-0.05140266999999997,0.014899140000000007,0.04657774000000003,-0.06718603,-0.017890579999999993,-0.10365250000000001
30.0,0.63842,0.3811,1.01731,0.990711,0.0872401,0.259165,1.29128,0.794476,0.371268,0.369551,0.0999979,0.744964,1.03867,0.0,0.0,0.0,0.63378787025,0.3538909042012701,4.4861790671,0.412115,8.170154150000005,-0.305947,-1.925131,-0.47549695600000014,1.0248,-1.955792,-0.512271,-0.73924,-1.720674,0.493944,0.399804,0.619854,-6.643856,-2.0353,-0.342151,-0.244723,-0.254595,0.547539,-1.000303,-0.462364,1.739522,0.514906,-0.227874,-0.417664,0.398914,0.919909,0.790329
30.0,1608.73768,-0.4341,7.79902,12.9306,7.68865,17.369,21.8219,111.665,8.42344,12.7667,3.87243,14.6633,51.021,0.0,0.0,0.0,0.824708164,0.999988961757209,4.62746682,-0.223103,8.69533,0.466295,0.29802,-3.18,0.197056,0.432819,-0.571829,1.502838,0.584397,0.334907,0.078556,0.398362,-0.210985,0.404068,0.08427,0.398923,0.06508,0.230603,0.30583,0.375364,0.259494,0.649324,0.554364,0.172933,0.233975,0.158725,0.415628
672.0,499.50349,-0.7297,0.0265513,0.853388,0.191411,33.4813,0.582014,110.288,169.807,1.91296,0.0592308,0.722234,0.0657459,0.0,0.0,0.0,0.146139458,0.0001364929585991,8.91291128,-0.512799,1.77023,2.504432,0.796623,-0.77,-1.096725,-1.821846,0.943332,-1.483414,1.44946,1.060052,-6.643856,1.074157,-1.860065,3.226119,2.454666,-0.75615,-0.841774,0.689471,-6.643856,-6.643856,1.008785,1.204071,1.025626,0.846546,-0.668819,-1.328624,-1.236494
2.0,4755.60752,-0.1857,0.464807,87.6854,21.3464,17.8792,14.7673,3.21316,44.8897,16.141,1.2795,9.61245,0.295742,0.528793336,0.0,0.0,0.747131348,0.999901542789998,12.88289324,0.334087,10.1219,1.016221,-2.796909,-2.23,0.352163,-6.643856,0.478139,1.948072,-0.530704,-0.75659,-0.053586,-0.42103,3.37708,-0.559994,-0.060666,0.440294,0.606835,-0.313727,1.480053,1.539978,-6.643856,-0.206697,0.475594,-0.283573,-1.197059,0.809587,-1.335074
192.0,218.27707,-0.3435,168.692,429.555,422.046,334.694,564.847,135.061,89.0208,246.629,56.2714,276.693,8.24415,0.913254607,0.0,0.0,0.848568261,0.0205002018825111,1.86907763,-1.397957,13.7423,-0.402815,-3.582136,-0.5874992390000005,0.552188,0.18861,-3.749093,-0.378423,-0.651049,0.858855,0.433327,-0.79043,0.750934,-6.643856,0.456631,1.105798,0.148518,0.875719,-1.407445,3.129894,-1.558254,0.671661,-0.739352,0.908838,-0.78269,0.529133,-4.879331
