,wgEncodeBroadHmmHuvecHMM.count,GDI_Score,Minor Salivary Gland_GTExTPM,Liver_GTExTPM,Kidney - Medulla_GTExTPM,Pituitary_GTExTPM,Testis_GTExTPM,Pancreas_GTExTPM,Brain - Amygdala_GTExTPM,Cells - Cultured fibroblasts_GTExTPM,Cells - EBV-transformed lymphocytes_GTExTPM,mousescore_Exomiser,fishscore_Exomiser,humanscore_Exomiser,HIPred,SDI,Testis_GTExFC,SignalValue_H3k4me1_median,Pituitary_GTExFC,RVIS_Score,Brain_Frontal_Cortex_BA9_GTExFC,Brain_Nucleus_accumbens_basal_ganglia_GTExFC,Colon_Transverse_GTExFC,`Brain_Spinal_cord_cervical_c-1`_GTExFC,Brain_Anterior_cingulate_cortex_BA24_GTExFC,Skin_Sun_Exposed_Lower_leg_GTExFC,Brain_Cerebellum_GTExFC,Nerve_Tibial_GTExFC,Breast_Mammary_Tissue_GTExFC,Brain_Cerebellar_Hemisphere_GTExFC,Brain_Substantia_nigra_GTExFC,Ovary_GTExFC,Artery_Coronary_GTExFC
52,19.0,52.00083,4.17847,8.46457,5.42959,3.57324,0.903982,2.50256,0.369003,1.1507100000000001,0.0743396,0.0,0.0,0.0,0.44341918799999996,1.00352946,-0.33775700000000003,11.9668,0.860247,-0.4119992389999999,-6.6438559999999995,-2.7662970000000002,-2.343962,-6.6438559999999995,-6.6438559999999995,1.065434,1.3661860000000001,0.573317,0.992851,-6.6438559999999995,1.9856349999999998,-1.5991229999999999,0.990246
53,53.0,35.43011,8.43137,4.65923,7.1283,16.7378,17.3962,4.97518,17.9042,99.37899999999999,38.9581,0.0,0.0,0.0,0.767620981,11.67800063,-0.22292399999999998,4.39689,0.36542199999999997,-1.02,0.182662,0.754313,-0.220279,0.288526,0.979215,0.264728,0.09200599999999999,-0.064089,0.43016899999999997,-0.177482,0.360808,0.794762,0.227811
54,256.0,7.942539999999999,0.0435507,0.0123188,0.0,0.07147289999999999,0.10465799999999999,0.0,0.0,0.06701549999999999,0.0855784,0.04093111549,0.0,0.00615881762,0.11190837599999999,2.9145394405,-0.2732697100000001,9.26248,-1.0086329900000002,0.32,-0.09314637,-0.7508405899999997,-0.4995333900000003,-2.09190591,-2.58209966,-0.5744622300000001,-0.13046066000000006,-0.9299062,-0.38164704000000016,0.37246328,-2.510414650000001,-4.521134700000009,-1.7223965899999998
55,34.0,463.55580999999995,3.5270099999999998,0.45430200000000004,3.91002,5.81123,2.21285,0.742908,4.23468,1.01728,49.6889,0.35893075700000004,0.0,0.0,0.79961127,12.578549699999998,0.395413,8.033660000000001,-0.47858,-0.19,-0.417547,-0.477416,0.47913900000000004,-0.190091,0.10186100000000001,0.15192,0.243885,0.165076,-0.27569299999999997,0.290083,0.502155,-1.513681,0.624264
56,14.0,2261.17843,0.16485999999999998,0.0434151,0.386775,1.20793,0.793846,0.0558073,0.9318209999999999,2.01478,0.056441899999999996,0.0,0.0,0.0,0.7969835999999999,9.78859286,0.740153,8.18608,-0.331336,0.44,1.324891,-1.414418,-2.467515,1.368685,-0.464901,0.263623,0.249271,-0.25669000000000003,0.701987,0.88569,-6.6438559999999995,2.302165,1.946759
57,109.0,95.45994,1.16585,0.24766300000000002,3.79955,2.19466,3.50066,0.48886599999999997,7.32468,1.01722,0.00961728,0.0,0.0,0.0,0.852899194,5.90929868,-0.202963,7.487419999999999,0.5067189999999999,-0.76,0.192904,0.177796,-6.6438559999999995,-0.520185,0.287248,0.433674,0.10926500000000001,-0.101565,-1.1398110000000001,-0.34970300000000004,1.040278,0.864037,-6.6438559999999995
58,309.0,105.00582,13.7827,4.50011,6.60553,8.320839999999999,4.750430000000001,2.25972,3.7878300000000005,21.1075,15.8767,0.494209116,0.0,0.0,0.45162212799999996,1.99950007,0.678423,7.97042,0.38313,0.08,0.30929,0.625174,0.62613,0.49717100000000003,0.5951029999999999,0.42858,0.391519,0.713915,0.652726,0.320254,0.401457,0.780775,0.412224
59,49.0,840.9322774999997,42.97732090000003,23.999729500000008,41.15333499999999,45.48620699999999,55.51891050000004,17.169252999999998,19.141669800000006,55.82855779999997,45.19785310000003,0.0051424038200000004,0.0,0.03762499502,0.17792584,4.272458928999998,0.013619419999999998,9.46396,-0.06479773999999995,0.41,-0.029759460000000012,0.02888438,-0.05077287000000002,0.12777448999999996,-0.12992965999999995,-0.04274683999999999,0.03745001999999999,0.028156459999999987,0.02242984,0.08274399,-0.08605581999999998,0.04274755,0.07963379000000001
60,202.0,387.99614790000015,30.852274899999994,19.407337129999995,31.50473049999999,30.392407999999985,47.43734840000001,13.740328000000005,16.566572499999996,54.14738789999999,42.43289310000001,0.022488021920000004,0.0,0.0,0.6156470656600002,4.3552795559,0.0030526199999999968,8.062589249999991,-0.02084624,-0.29219923899999994,0.005827290000000002,0.05191517000000004,-0.03933887,-0.02843232,-0.10354563,-0.04230818,0.046772530000000014,0.010017419999999994,0.002416,0.033332880000000016,-0.02121654999999999,-0.015508100000000009,0.06649343
61,241.0,623.4432035,31.1486479,14.35357755,32.97610969999998,29.516289499999992,46.86210420000001,13.285645400000009,14.613318599999996,48.8905456,41.341470000000015,0.01853434899,0.0,0.0,0.6148555002000001,4.6899393731000005,-0.017917150000000003,9.03825,-0.054582799999999966,-0.20989999999999984,0.02826395,0.058835970000000015,-0.03879278999999998,0.02461264,-0.11617401999999992,-0.04852689999999999,0.04097723,0.00352337,0.011170760000000007,0.040055150000000025,-0.0028130399999999967,0.04436508999999999,0.05088283
62,528.0,5.07717,0.0508212,0.0,0.0415247,0.14941500000000002,1.35608,0.027951499999999997,3.1571700000000003,0.0248146,0.0,0.0,0.0,0.0,0.8366215229999999,0.0,0.41888100000000006,9.43683,2.115381,-0.05,0.41518599999999994,0.39092,-0.678064,-1.626539,1.327652,-1.0217519600000002,-0.341544,-0.926989,-0.39554357999999984,0.43698000000000004,2.3958310000000003,1.407597,-0.496151
63,22.0,257.23512,1.20866,0.202653,2.70827,8.294139999999999,4.61596,0.447694,2.27168,5.71098,0.031055400000000004,0.49943406700000004,0.0,0.0,0.693781972,6.87689431,0.271914,8.68547,0.30704000000000004,-2.09,-0.07785399999999999,0.352641,-0.246612,0.501587,-1.860728,0.351831,-0.522759,-0.125676,0.17585499999999998,-0.62274,1.8312439999999999,-1.001574,0.35482600000000003
64,662.0,728.73949,0.736759,0.917359,0.988662,11.1441,3.00258,0.9605959999999999,0.9144899999999999,0.0175695,0.730862,0.49080455,0.0,0.9005028829999999,0.6933863159999999,3.74177141,-0.277248,4.48029,0.726884,-3.51,0.059744000000000005,0.138808,0.51022,-0.600486,0.159761,0.166799,0.139793,0.258776,-0.276997,-0.208296,0.624582,0.9297690000000001,-3.391161
65,64.0,590.52071,2.5991299999999997,0.339362,3.0218700000000003,16.2288,14.7574,1.32694,2.54225,0.189158,0.12676800000000002,0.512173321,0.0,0.0,0.622939706,1.90066426,-0.13580799999999998,4.41109,-0.6985520000000001,-0.55,-0.513075,0.381504,0.789084,-0.19513,-1.301027,-0.36603,0.437445,-0.31749,-0.32183,0.402269,0.5878800000000001,-0.301065,0.38219699999999995
66,1.0,766.55161,1.70976,2.14918,2.67937,23.9603,1.93115,3.17266,4.13319,2.61572,1.7634900000000002,0.5706635320000001,0.0,0.0,0.602114379,3.49140794,-0.812072,7.983444950000003,0.17788199999999998,-0.71,-0.095045,0.339584,0.177308,-0.570755,-0.220455,0.695892,0.127917,-0.319864,0.525699,0.07298500000000001,1.17985,-6.6438559999999995,-1.123398
67,65.0,22.57919,1.86247,0.036189599999999995,0.25261100000000003,2.22282,3.7413300000000005,0.143204,2.41066,0.06364700000000001,3.22076,0.0,0.0,0.0,0.638582647,3.8518008999999997,-0.165659,9.43416,0.17054,0.08,-0.177688,-0.487325,-0.250359,0.42618900000000004,0.186647,0.5434180000000001,-0.345882,-0.44436499999999995,0.340093,0.083467,-0.271073,-1.017026,0.768493
68,1.0,1989.4713100000001,84.124,15.3251,21.5652,68.3041,46.0483,29.7655,17.4183,45.9828,16.9767,0.0,0.0,0.0,0.519577324,3.55585587,-0.19200799999999998,7.94672,-0.24672,0.96,0.466783,-0.21683200000000002,-0.172432,0.148087,-0.107466,0.094104,0.135346,0.089155,-0.092177,0.21044200000000002,-0.20144,-0.33126700000000003,-1.091373
69,460.0,105.54791999999999,5.73781,4.98674,7.1364600000000005,8.30294,6.77435,3.7584800000000005,2.4556400000000003,4.62784,8.675419999999999,0.0,0.0,0.0,0.170952082,1.86907763,0.176259,9.078610000000001,-0.543246,0.24,-1.3471629999999999,-0.191229,0.258877,-0.7400979999999999,0.622263,0.485709,0.9118629999999999,-0.16604000000000002,0.346528,1.047026,-0.301029,0.27721599999999996,0.13633299999999998
70,21.0,1301.92267,0.32771500000000003,2.36737,0.709074,54.1038,2.557,0.83115,38.9539,0.18279,0.183398,0.431381082,0.0,0.0,0.736296356,9.88779187,0.7700140000000001,7.60617,0.40715100000000004,-0.62,0.18349000000000001,0.16295,0.347742,-0.790441,0.189685,-0.58255,0.087438,-0.088524,2.6906209999999997,0.12323699999999999,0.386336,0.7164149999999999,-1.937011
71,25.0,65.69716,15.2294,6.3771,10.5212,19.525,23.9533,7.17265,8.40506,35.8596,41.6541,0.0,0.0,0.0,0.661956608,11.6844728,0.061225999999999996,5.93494,0.126647,-1.04,0.27516799999999997,0.223566,0.09160800000000001,-0.395807,-0.291509,0.10414000000000001,0.05206,0.133366,0.102271,-0.177636,0.20264300000000002,0.109029,0.095466
72,149.0,1917.4811399999999,6.46368,4.27798,11.2859,28.27,27.4466,7.55325,5.38834,5.06358,5.59133,0.396248826,0.0,0.0,0.669261694,5.52376604,-0.127439,9.29424,0.222165,0.82,-0.380205,0.129589,0.37337800000000004,0.26598499999999997,0.386135,-0.145565,0.173524,0.327354,0.42136599999999996,0.16785899999999998,0.222874,0.597375,0.272856
73,109.0,804.1747799999999,66.4994,21.3231,44.5983,39.0108,59.966,13.2045,8.586960000000001,93.9037,39.3169,0.0,0.0,0.0,0.429466158,2.93496915,0.151473,7.65635,0.13012200000000002,0.71,0.265138,0.318309,0.30177800000000005,0.43950200000000006,0.26269499999999996,-0.169337,0.24128400000000003,0.40409,0.301174,-0.22570500000000002,0.337455,0.425274,0.328002
74,155.0,11.5877,56.4558,4.908869999999999,11.8758,6.35668,21.4049,6.4867099999999995,4.2653099999999995,889.862,3.8993900000000004,0.788155246,0.0,0.869202136,0.7691657540000001,23.41984427,-1.0359479999999999,7.96358,-1.7330150000000002,-0.32,-0.4399,-0.614919,-0.24663800000000002,-0.42989799999999995,-0.764119,-0.127221,-0.6341939999999999,-0.141298,-0.435721,-0.45298900000000003,1.036476,1.3296620000000001,0.90484
75,41.0,1294.94009,2.71505,0.413393,6.26007,42.1044,96.3852,1.02029,7.35814,7.81521,16.0634,0.0,0.0,0.0,0.186891869,5.0862045977,-0.22807199999999997,8.03481685,-0.45426700000000003,1.84,-0.306911,-1.823533,-0.350403,-0.576076,-0.231954,-1.0760020000000001,-0.335386,-0.26826500000000003,-0.346884,0.291402,-0.44366700000000003,0.834181,-0.356427
76,211.0,435.38052000000005,0.0473853,0.0103568,0.0485366,1.0724,1.01452,3.6529599999999998,6.25615,0.0,0.0,0.5283317679999999,0.0,0.0,0.42101231200000006,1.98266541,0.687974,6.9782490999999975,0.6960350000000001,-0.27,0.190975,-1.6101450000000002,-0.7311489999999999,-0.733626,1.054111,-1.477255,-0.27574099999999996,2.361098,0.8699610000000001,-0.345427,-1.021415,1.031933,-1.4048530000000001
77,1166.0,11.550999999999998,44.5032,25.7132,30.299,40.9923,5.175590000000001,18.3763,13.8482,202.003,5.42097,0.0,0.0,0.957427108,0.830946863,8.79295894,0.155825,7.95173,0.7165560000000001,-0.32,0.514159,0.6889350000000001,0.374767,1.74151,-0.481138,0.151279,-0.502458,-0.227202,-0.45226400000000005,-0.249033,0.664619,1.74955,-1.268833
78,310.0,38.51875,2.20333,0.38538,1.87401,1.99122,28.5434,0.82362,1.8285,6.49349,25.6696,0.0,0.0,0.0,0.684597015,6.62521728,-0.070162,3.6389699999999996,-3.058003,-0.36,0.16294,-0.5770569999999999,-0.245257,-1.443589,-0.25881,0.775848,-0.198161,-1.483858,-0.230223,0.598741,0.342568,-0.52272,-0.524667
79,15.0,19.37612,0.311958,0.122681,0.265446,0.22978800000000002,0.454875,0.0727694,0.0360517,0.0,1.87789,0.0,0.0,0.0,0.11190837599999999,1.98266541,-3.8233309999999996,8.127897599999999,0.423567,0.13,-2.570536,-0.8764331199999998,0.715396,-6.6438559999999995,-0.7420596099999999,0.5041,-1.21468239,1.2345540000000002,-6.6438559999999995,-0.3691862099999999,2.891828,-6.6438559999999995,-0.5196029999999999
80,99.0,147.30048,3.0737900000000002,0.125581,3.1341200000000002,0.420408,1.77645,0.0622211,4.14881,25.6479,0.059422,0.363622861,0.0,0.0,0.5535286660000001,14.88905883,0.316181,9.30916,1.020385,0.31,0.225813,-1.051291,0.419937,0.49062700000000004,-1.320466,0.196475,0.404302,0.19249000000000002,0.9376459999999999,0.7146399999999999,-6.6438559999999995,-1.799284,1.275936
81,81.0,656.55651,5.80662,1.9184,3.9853,5.2693900000000005,7.48491,2.67561,1.72363,7.35348,12.3475,0.0,0.0,0.0,0.48830753600000004,4.70997211,-0.13864400000000002,8.29593,-0.102351,-0.58,0.254913,-0.153044,0.14033099999999998,-0.18574300000000002,-0.166527,-0.127412,-0.15667899999999998,-0.10563099999999999,0.275503,-0.12762,-0.168318,0.581276,0.233398
82,30.0,899.40808,74.9705,54.2047,73.9984,127.376,73.9433,44.0733,12.3837,375.17699999999996,228.96900000000002,0.0,0.0,0.0,0.581228554,8.44786072,0.195082,9.63636,-0.184652,0.46,0.402766,-0.421202,0.923207,1.849184,-0.997811,-0.42264799999999997,0.608183,0.10655999999999999,0.2474,-0.562339,-0.924319,-0.32449,0.872475
83,124.0,3228.09595,9.42215,5.99015,9.67145,29.6499,59.4449,10.1224,6.1574800000000005,17.2808,11.1122,0.0,0.0,0.957427108,0.396241546,8.67033304,-0.15296400000000002,10.4058,0.14139200000000002,0.09,0.132439,0.095514,0.14235799999999998,0.316864,0.17023,0.076774,0.28160999999999997,0.043169,0.076075,0.277378,-0.21646100000000001,0.151193,0.138953
84,230.0,579.86625,41.8648,1114.93,20.9592,18.9582,3.1872,16.1382,2.85035,10.2186,0.33965100000000004,0.0,0.0,0.957427108,0.33202049100000003,4.7073544,0.328403,8.538210000000001,-0.5619,1.64,1.488432,-0.262989,-0.747575,-0.263997,0.6448550000000001,-0.5412939999999999,-0.5665140000000001,0.257709,0.961434,0.76015,-0.740007,-1.279628,-1.215169
85,280.0,36.30666,49.411,19.4902,15.9243,24.9136,119.375,16.4157,21.8036,9.37386,23.6826,0.0,0.0,0.0,0.72829324,0.0,-0.126712,9.312999999999999,-0.212567,-0.43,0.168206,0.5225350000000001,0.129746,-4.273598000000001,-0.431777,-0.26825,-1.2938379999999998,-0.125702,0.5452319999999999,-0.284553,-1.9195490000000002,-0.684876,0.253042
86,494.0,63.5868,0.00797711,0.165656,0.00174857,0.0377295,0.65622,0.00895239,0.156805,0.20530199999999998,0.00593692,0.5283317679999999,0.0,0.0,0.5640559789999999,11.91440126,0.534988,7.83634,0.1469950199999999,0.19,2.032652,-6.6438559999999995,-4.427492,-6.6438559999999995,-1.2149940000000001,0.20158965,-0.8777290000000001,-0.6679749599999998,0.04591901999999999,2.465627,-4.3693029999999995,2.172883,-6.6438559999999995
87,86.0,25.110310000000002,42.8068,7.8959600000000005,263.018,169.03400000000002,418.73900000000003,28.9984,740.1239999999999,13.4365,14.2611,0.0,0.0,0.0,0.875350475,6.95230661,0.0943,10.831,0.47129399999999994,-0.41,0.096277,0.5030939999999999,0.251278,-0.142102,0.111331,0.620869,0.05574400000000001,-0.21560900000000002,-0.901291,0.126413,-0.22481399999999999,0.45211,1.536892
88,18.0,371.5394,11.6507,8.4081,12.950999999999999,35.3001,38.8683,5.55574,14.2754,14.7523,18.5344,0.0,0.0,0.0,0.575333595,2.93429059,-0.277437,9.22485,-0.10313299999999999,-1.57,0.497229,0.186687,0.155842,0.261903,0.107227,0.17255399999999999,-0.221944,0.183839,0.1786,0.16476400000000002,-0.136826,-0.796888,0.148308
89,1.0,1257.0747199999998,2.91657,0.09893489999999999,293.026,29.3917,10.7573,2.03455,0.100634,0.0365795,0.32816999999999996,0.853179975,0.0,0.0,0.13934290400000002,2.89489364,-0.296521,8.4625241,-0.929617,1.54,-1.073713,-1.396128,1.9758349999999998,-1.969337,-1.3509520000000002,-1.068792,-2.21767,-1.0431290000000002,1.229697,-2.828286,-1.434408,-0.8240709999999999,-0.714916
90,61.0,702.63417,6.96277,2.6642900000000003,4.45366,10.7832,14.5914,2.91941,3.66137,11.6954,6.25185,0.5040940970000001,0.0,0.0,0.757599056,6.46145605,0.096578,7.8260000000000005,0.483828,-0.53,0.07575,0.16677899999999998,0.13476300000000002,-0.140097,0.175602,0.155995,-0.239184,0.141239,0.117682,-0.172176,0.256024,0.155595,0.13845
91,8.0,13.65731,7.11475,0.493971,1.9342700000000002,1.2370700000000001,3.6116800000000002,0.8844559999999999,1.64451,1.48958,0.537801,0.0,0.0,0.0,0.28995356,1.96195718,-0.297516,4.14163,1.2197040000000001,-0.08,0.9995719999999999,-0.20675900000000003,-0.318889,0.585191,1.148323,0.47676499999999994,-0.7963210000000001,0.223636,1.473649,0.543089,-6.6438559999999995,2.1804360000000003,2.239681
92,66.0,215.89597999999998,0.9673700000000001,0.5664399999999999,0.47349399999999997,0.8398049999999999,4.20784,0.35254800000000003,0.8207260000000001,1.9395900000000001,1.44676,0.0,0.0,0.0,0.26269474600000003,3.94830677,0.59969,9.8233,0.678289,0.42,-0.47603199999999996,1.255387,0.48756000000000005,-0.339093,0.33478800000000003,0.451949,0.456984,0.547243,0.7503920000000001,0.36504000000000003,-2.198544,0.8332709999999999,1.7008560000000001
93,251.0,2197.61027,10.0662,13.4326,27.6496,5.85349,1.48106,11.0766,2.3837,2.82842,0.025345,0.0,0.0,0.0,0.233205885,0.0,-0.160421,7.12955,-0.677871,0.41,-3.298035,0.2769,-0.114095,-1.216862,0.39555300000000004,-0.293471,0.36789099999999997,-0.11838599999999999,0.18352000000000002,-0.40271999999999997,0.37924,-0.371515,0.547457
94,10.0,50.21273,6.2274199999999995,0.20692399999999997,1.18812,7.90861,0.520784,0.31363800000000003,0.285588,170.483,0.10595399999999999,0.0,0.0,0.0,0.418466419,4.89372234,-0.193429,5.93072,-2.399747,-1.46,-1.137722,-6.6438559999999995,0.541637,-2.2272060000000002,-0.8428680000000001,-0.22346799999999997,-6.6438559999999995,0.242116,-0.521846,-2.0905150000000003,-6.6438559999999995,1.020086,0.625779
95,72.0,6992.13025,0.728949,347.11199999999997,0.8295620000000001,1.20878,12.4928,0.46675,1.2864799999999998,14.3421,1.28275,0.0,0.0,0.0,0.698162794,5.64448814,-0.087549,4.18145,0.458873,-0.63,0.29786599999999996,-0.48213199999999995,0.327414,3.4284,-0.42898500000000006,0.393318,0.469869,0.252735,0.474404,-0.536046,0.902013,-2.554696,0.34172600000000003
96,275.0,30.64753,4.42862,0.351006,2.48122,1.14527,0.613246,1.01401,4.0561,1.7902900000000002,1.32549,0.0,0.0,0.0,0.746013939,1.99049944,0.696484,7.7930600000000005,-3.4350949999999996,-0.67,0.19724,0.263691,0.31789,1.7048159999999999,0.21410700000000002,-0.5539069999999999,0.23036900000000002,-0.19029300000000002,-1.372894,0.273719,-0.23536999999999997,-2.553513,1.0438379999999998
97,84.0,1311.19681,0.0309397,0.0,0.010334999999999999,0.027005599999999998,7.00215,0.0375305,0.0191211,0.0,0.0,0.021939157380000004,0.0,0.040912010179999986,0.23494173142,2.8794972684999998,0.676946,7.889747599999995,0.8374426299999995,1.1263999999999994,0.3593277299999999,-0.19080800000000006,-0.8516060999999999,-1.2336618000000001,-1.6580309999999998,-0.21106982,0.5497310000000001,0.38111,0.4836769500000002,0.515884,-1.50651425,1.100968,-2.42033084
98,1.0,840.47456,32.4998509,15.436105149999998,31.736442699999994,30.14812899999999,46.76336200000002,13.960652500000005,15.437786999999998,61.614937999999974,41.62572766000003,0.03912715858,0.0,0.0,0.6062874366900003,4.528866502900001,-0.00531563,8.368702299999997,-0.06519265999999999,-0.3346000000000002,-0.00437487,0.05924863000000001,-0.00334268,0.06984733999999998,-0.07614524000000003,-0.009742259999999992,0.06082442,0.02904676999999999,-0.006066009999999999,0.03714467000000001,0.023046289999999983,-0.00955127,-0.1721964899999999
99,62.0,179.81605,28.965984000000013,14.67484845,28.521278699999986,28.81648449999999,44.2493295,13.601985700000007,15.022468299999998,45.40583990000001,41.92086800000001,0.01853434899,0.0,0.0,0.6426846959899999,4.8851158327999995,-0.02899698,8.263429999999996,-0.032723149999999986,-0.3056999999999999,0.04739683999999999,0.03877891999999998,-0.03959813999999999,-0.0061613999999999905,-0.10769152999999994,-0.037946820000000006,0.04188408000000001,-3.228999999999996e-05,0.0022896,0.03077393000000002,-0.03040202,0.02694264,0.07670717999999999
100,1.0,5.42256,9.06451,0.7440319999999999,11.2632,8.88177,7.89733,2.28993,4.35124,11.4628,0.465871,0.0,0.0,0.0,0.39625853299999997,1.70705006,-0.111426,10.53455,0.786301,-0.1071,-2.985417,-0.548357,-1.77715,0.345526,0.528463,0.161375,-0.615888,0.264201,-0.47130500000000003,0.358921,0.278459,0.716758,0.46221899999999994
101,65.0,10.253639999999999,119.41,33.9225,76.8584,82.0465,62.6791,36.3235,44.9305,166.899,72.8449,0.38962596200000005,0.0,0.0,0.7829608920000001,37.57141285,-0.035311,3.18948,0.17372,-0.58,0.148224,0.09304,0.08090900000000001,0.207141,0.11445899999999999,0.059978,-0.27789899999999995,0.100863,-0.31802199999999997,-0.47765799999999997,0.451874,0.526144,-0.277855
102,55.0,350.77826,0.179242,0.19893,0.158683,0.265705,6.4103,0.19833399999999998,0.0386169,0.033009699999999996,0.0788225,0.9306270059999999,0.0,0.957427108,0.132359073,1.6697435,0.25354099999999996,6.945758899999998,-2.3016669999999997,-1.19,2.2478759999999998,-1.821252,-2.517421,1.6510259999999999,-6.6438559999999995,-6.6438559999999995,3.3371519999999997,-1.619486,4.054573,-6.6438559999999995,3.974244,-6.6438559999999995,-1.539999
103,17.0,295.69785,0.0,0.00948479,0.0,0.0,0.191225,0.0,0.0,0.0,0.0,0.826392613,0.0,0.957427108,0.11190837599999999,1.6697435,0.592445,8.36267985,-0.63449708,0.56,-0.39887406,-0.3343573899999997,-0.7147312100000001,-2.12122446,-2.2213004400000007,-0.7536068700000003,-0.036039889999999984,-0.68421726,-0.16963527000000006,0.4870173,-2.4645517700000004,-3.7038256200000057,-1.282244649999999
104,606.0,8.73654,0.572294,1.95006,4.72876,0.9242549999999999,14.5682,0.517213,0.45048,0.106101,0.120849,0.0,0.0,0.957427108,0.30910086600000003,3.92083295,1.386835,8.46485,-5.16217,-0.69,0.60359,0.410855,1.463754,-0.42767200000000005,1.497806,-0.8592110000000001,-0.6648229999999999,-0.303501,0.954902,0.531662,-1.0415219999999998,2.686582,-0.591849
105,2317.0,141.56503,0.0102511,71.5396,0.0669868,0.014306799999999998,0.105563,0.0,0.0,0.0,0.0593256,0.0,0.0,0.0,0.11190837599999999,2.89366853,-1.177008,6.340380000000001,0.10334966000000004,-0.6,-0.26755098999999993,-0.6232484100000001,0.09106403000000003,-2.3027606200000004,-0.02736108999999998,1.51176,-0.5432478899999996,0.07855180999999993,0.8643482900000008,-0.2325978600000001,-2.411192310000001,-4.134681710000007,-2.4504056599999995
106,224.0,2760.21963,2.52129,17.4681,2.66735,2.44539,0.9871030000000001,0.273204,0.73397,0.10613099999999999,0.0880692,0.0,0.0,0.957427108,0.506795704,1.96359409,1.397437,7.1103,2.948177,-0.8394000000000007,1.016834,1.199714,0.991508,0.7732100000000001,1.8524740000000002,1.848616,1.8446900000000002,1.304439,1.058942,1.9740360000000001,0.8176140000000001,0.944593,2.036873
107,96.0,269.5604,69.4841,332.028,20.1257,64.2761,33.6985,5.34629,23.0163,20.39,1.6826299999999998,0.451842443,0.0,0.0,0.146139458,2.32162457,0.39718400000000004,5.96149,0.182789,-0.31,-0.10983,0.55206,0.311363,0.7685109999999999,0.27424899999999997,0.077239,-0.082523,0.09120299999999999,0.325818,1.415915,-0.144926,-0.68478,-0.42945
108,212.0,378.83872,0.0651891,13.2527,0.00383093,0.0,0.0750059,0.0206248,0.0,0.0,0.0,0.0,0.0,0.0,0.11190837599999999,3.8669160000000002,-6.6438559999999995,8.0100145,-0.4696007999999998,0.71,-0.5650256799999998,-0.6161612399999998,1.453106,-3.293333920000003,-2.000968760000001,1.0823399999999999,-1.555000420000001,-0.8990338099999999,-3.0056659300000006,-0.4240637800000001,-2.677481930000001,-3.7708522200000063,-2.1759954099999987
109,282.0,21.66294,22.3868,7.430439999999999,29.8695,43.4933,125.666,27.2983,10.9072,36.8842,26.3634,0.0,0.0,0.0,0.17792584,4.405116275,0.24784299999999998,6.927810000000001,0.107895,-0.29,0.097662,0.27634899999999996,0.093473,0.182909,0.168244,-0.141425,0.23171,0.109867,0.13683900000000002,0.140543,0.171431,0.36411,0.258128
110,109.0,637.88987,0.163501,23.5694,1.9986099999999998,2.61192,0.659191,1.50839,0.364796,0.18160199999999999,0.06870989999999999,0.0,0.0,0.651169479,0.390099078,12.63081829,-0.28444,7.5006,-6.6438559999999995,-0.01,0.8508319999999999,-2.676838,0.657492,-2.216272,0.9209780000000001,0.8232200000000001,-1.1349280000000002,1.075032,-0.876634,1.1440000000000001,-1.030234,-0.681184,0.848719
111,1.0,77.4528,15.3997,37.0926,60.5404,18.5242,28.5401,13.8853,88.1268,126.027,0.2433,0.8876880629999999,0.0,0.0,0.591572225,1.99992492,-0.10818,8.80361,-1.2791299999999999,-0.1,-0.089613,0.12253199999999999,-0.134251,-0.789694,0.115473,0.235521,-0.439646,0.076775,-0.385079,0.656977,0.66383,0.540423,0.608991
112,48.0,8.97171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00826392613,0.0,0.00615881762,0.123297259,1.2391478621999998,-0.9182308000000002,8.362741799999998,-0.18090232999999986,0.59,-0.09637386999999993,-0.7206812599999998,-0.6712856300000002,-2.417939599999999,-2.22944878,-0.3615342499999999,-0.14052709000000008,-0.7457077599999998,0.14909225999999987,0.64809951,-2.12164282,-3.8277704800000074,-1.2678576299999993
113,74.0,139.19509,31.522564000000003,16.31179335,31.713416699999986,31.431409999999996,46.5836022,13.227517400000009,15.3491846,49.509584600000004,44.30269600000002,0.02242695292,0.0,0.0,0.6572400796299996,5.1690794395,-0.018806710000000008,8.458655349999995,-0.0013482000000000027,-0.2860999999999999,0.035427979999999984,0.049947290000000005,-0.04194734999999999,-0.010822220000000004,-0.1337767199999999,-0.03528052,0.002603460000000005,0.012032709999999995,-0.00476633,-0.012022229999999991,0.001038560000000006,0.042046319999999984,0.06689579
114,1396.0,796.35554,35.59537190000001,15.45479415,36.762670999999976,44.37829100000001,50.3728934,15.045901200000012,18.542730499999998,75.76499159999997,48.897317060000006,0.07643067894,0.0,0.01877293319,0.6562593634299998,6.326663032499999,-0.034436150000000006,8.887142500000003,0.003307499999999997,-0.2364999999999999,0.04566243000000001,0.001414060000000003,-0.046089340000000006,-0.03359711,-0.10909163,-0.03579519000000001,0.007838779999999991,0.007621460000000002,-0.013552719999999996,-0.033894109999999984,-0.10694142999999996,0.014899140000000009,-0.01789057999999999
