,wgEncodeBroadHmmHuvecHMM.count,GDI_Score,Minor Salivary Gland_GTExTPM,Liver_GTExTPM,Testis_GTExTPM,mousescore_Exomiser,fishscore_Exomiser,humanscore_Exomiser,HIPred,SDI,Testis_GTExFC,SignalValue_H3k4me1_median,Pituitary_GTExFC,RVIS_Score,Brain_Frontal_Cortex_BA9_GTExFC,Brain_Cortex_GTExFC,Brain_Nucleus_accumbens_basal_ganglia_GTExFC,Colon_Transverse_GTExFC,Skin_Not_Sun_Exposed_Suprapubic_GTExFC,`Brain_Spinal_cord_cervical_c-1`_GTExFC,Brain_Anterior_cingulate_cortex_BA24_GTExFC,Brain_Cerebellum_GTExFC,Nerve_Tibial_GTExFC,Breast_Mammary_Tissue_GTExFC,Ovary_GTExFC,Artery_Coronary_GTExFC
70,21.0,1301.92267,0.32771500000000003,2.36737,2.557,0.431381082,0.0,0.0,0.736296356,9.88779187,0.7700140000000001,7.60617,0.40715100000000004,-0.62,0.18349000000000001,0.147283,0.16295,0.347742,-0.402096,-0.790441,0.189685,0.087438,-0.088524,2.6906209999999997,0.7164149999999999,-1.937011
71,25.0,65.69716,15.2294,6.3771,23.9533,0.0,0.0,0.0,0.661956608,11.6844728,0.061225999999999996,5.93494,0.126647,-1.04,0.27516799999999997,0.07826799999999999,0.223566,0.09160800000000001,0.14790699999999998,-0.395807,-0.291509,0.05206,0.133366,0.102271,0.109029,0.095466
72,149.0,1917.4811399999999,6.46368,4.27798,27.4466,0.396248826,0.0,0.0,0.669261694,5.52376604,-0.127439,9.29424,0.222165,0.82,-0.380205,0.153392,0.129589,0.37337800000000004,-0.840511,0.26598499999999997,0.386135,0.173524,0.327354,0.42136599999999996,0.597375,0.272856
73,109.0,804.1747799999999,66.4994,21.3231,59.966,0.0,0.0,0.0,0.429466158,2.93496915,0.151473,7.65635,0.13012200000000002,0.71,0.265138,0.328344,0.318309,0.30177800000000005,-0.192908,0.43950200000000006,0.26269499999999996,0.24128400000000003,0.40409,0.301174,0.425274,0.328002
74,155.0,11.5877,56.4558,4.908869999999999,21.4049,0.788155246,0.0,0.869202136,0.7691657540000001,23.41984427,-1.0359479999999999,7.96358,-1.7330150000000002,-0.32,-0.4399,-0.752038,-0.614919,-0.24663800000000002,0.083727,-0.42989799999999995,-0.764119,-0.6341939999999999,-0.141298,-0.435721,1.3296620000000001,0.90484
75,41.0,1294.94009,2.71505,0.413393,96.3852,0.0,0.0,0.0,0.186891869,4.618520973399999,-0.22807199999999997,8.160062699999996,-0.45426700000000003,1.84,-0.306911,-0.275445,-1.823533,-0.350403,-1.5247190000000002,-0.576076,-0.231954,-0.335386,-0.26826500000000003,-0.346884,0.834181,-0.356427
76,211.0,435.38052000000005,0.0473853,0.0103568,1.01452,0.5283317679999999,0.0,0.0,0.42101231200000006,1.98266541,0.687974,7.678633149999999,0.6960350000000001,-0.27,0.190975,-0.30233899999999997,-1.6101450000000002,-0.7311489999999999,-1.2252129999999999,-0.733626,1.054111,-0.27574099999999996,2.361098,0.8699610000000001,1.031933,-1.4048530000000001
77,1166.0,11.550999999999998,44.5032,25.7132,5.175590000000001,0.0,0.0,0.957427108,0.830946863,8.79295894,0.155825,7.95173,0.7165560000000001,-0.32,0.514159,0.610646,0.6889350000000001,0.374767,0.233483,1.74151,-0.481138,-0.502458,-0.227202,-0.45226400000000005,1.74955,-1.268833
78,310.0,38.51875,2.20333,0.38538,28.5434,0.0,0.0,0.0,0.684597015,6.62521728,-0.070162,3.6389699999999996,-3.058003,-0.36,0.16294,0.130718,-0.5770569999999999,-0.245257,0.768883,-1.443589,-0.25881,-0.198161,-1.483858,-0.230223,-0.52272,-0.524667
79,15.0,19.37612,0.311958,0.122681,0.454875,0.0,0.0,0.0,0.11190837599999999,1.98266541,-3.8233309999999996,8.097522649999998,0.423567,0.13,-2.570536,-2.1767950000000003,-0.6299935099999999,0.715396,0.5814630000000001,-6.6438559999999995,-0.5361147499999999,-1.00198201,1.2345540000000002,-6.6438559999999995,-6.6438559999999995,-0.5196029999999999
80,99.0,147.30048,3.0737900000000002,0.125581,1.77645,0.363622861,0.0,0.0,0.5535286660000001,14.88905883,0.316181,9.30916,1.020385,0.31,0.225813,-0.16356099999999998,-1.051291,0.419937,-0.246241,0.49062700000000004,-1.320466,0.404302,0.19249000000000002,0.9376459999999999,-1.799284,1.275936
81,81.0,656.55651,5.80662,1.9184,7.48491,0.0,0.0,0.0,0.48830753600000004,4.70997211,-0.13864400000000002,8.29593,-0.102351,-0.58,0.254913,-0.21805100000000002,-0.153044,0.14033099999999998,-0.135071,-0.18574300000000002,-0.166527,-0.15667899999999998,-0.10563099999999999,0.275503,0.581276,0.233398
82,30.0,899.40808,74.9705,54.2047,73.9433,0.0,0.0,0.0,0.581228554,8.44786072,0.195082,9.63636,-0.184652,0.46,0.402766,1.46018,-0.421202,0.923207,-0.131867,1.849184,-0.997811,0.608183,0.10655999999999999,0.2474,-0.32449,0.872475
83,124.0,3228.09595,9.42215,5.99015,59.4449,0.0,0.0,0.957427108,0.396241546,8.67033304,-0.15296400000000002,10.4058,0.14139200000000002,0.09,0.132439,0.135482,0.095514,0.14235799999999998,-0.060034000000000004,0.316864,0.17023,0.28160999999999997,0.043169,0.076075,0.151193,0.138953
84,230.0,579.86625,41.8648,1114.93,3.1872,0.0,0.0,0.957427108,0.33202049100000003,4.7073544,0.328403,8.538210000000001,-0.5619,1.64,1.488432,1.324236,-0.262989,-0.747575,-0.626681,-0.263997,0.6448550000000001,-0.5665140000000001,0.257709,0.961434,-1.279628,-1.215169
85,280.0,36.30666,49.411,19.4902,119.375,0.0,0.0,0.0,0.72829324,0.0,-0.126712,9.312999999999999,-0.212567,-0.43,0.168206,-0.139424,0.5225350000000001,0.129746,-0.087012,-4.273598000000001,-0.431777,-1.2938379999999998,-0.125702,0.5452319999999999,-0.684876,0.253042
86,494.0,63.5868,0.00797711,0.165656,0.65622,0.5283317679999999,0.0,0.0,0.5640559789999999,11.91440126,0.534988,7.83634,0.031411550000000045,0.19,2.032652,0.853902,-6.6438559999999995,-4.427492,0.4316603900000001,-6.6438559999999995,-1.2149940000000001,-0.8777290000000001,0.4759996699999998,0.02872038000000007,2.172883,-6.6438559999999995
87,86.0,25.110310000000002,42.8068,7.8959600000000005,418.73900000000003,0.0,0.0,0.0,0.875350475,6.95230661,0.0943,10.831,0.47129399999999994,-0.41,0.096277,0.21989899999999998,0.5030939999999999,0.251278,0.714536,-0.142102,0.111331,0.05574400000000001,-0.21560900000000002,-0.901291,0.45211,1.536892
88,18.0,371.5394,11.6507,8.4081,38.8683,0.0,0.0,0.0,0.575333595,2.93429059,-0.277437,9.22485,-0.10313299999999999,-1.57,0.497229,0.095092,0.186687,0.155842,0.15112799999999998,0.261903,0.107227,-0.221944,0.183839,0.1786,-0.796888,0.148308
89,1.0,1257.0747199999998,2.91657,0.09893489999999999,10.7573,0.853179975,0.0,0.0,0.13934290400000002,2.89489364,-0.296521,7.968096949999998,-0.929617,1.54,-1.073713,-1.257155,-1.396128,1.9758349999999998,-1.651891,-1.969337,-1.3509520000000002,-2.21767,-1.0431290000000002,1.229697,-0.8240709999999999,-0.714916
90,61.0,702.63417,6.96277,2.6642900000000003,14.5914,0.5040940970000001,0.0,0.0,0.757599056,6.46145605,0.096578,7.8260000000000005,0.483828,-0.53,0.07575,-0.094362,0.16677899999999998,0.13476300000000002,0.17444500000000002,-0.140097,0.175602,-0.239184,0.141239,0.117682,0.155595,0.13845
91,8.0,13.65731,7.11475,0.493971,3.6116800000000002,0.0,0.0,0.0,0.28995356,1.96195718,-0.297516,4.14163,1.2197040000000001,-0.08,0.9995719999999999,0.589845,-0.20675900000000003,-0.318889,-0.18895,0.585191,1.148323,-0.7963210000000001,0.223636,1.473649,2.1804360000000003,2.239681
92,66.0,215.89597999999998,0.9673700000000001,0.5664399999999999,4.20784,0.0,0.0,0.0,0.26269474600000003,3.94830677,0.59969,9.8233,0.678289,0.42,-0.47603199999999996,0.361334,1.255387,0.48756000000000005,1.078483,-0.339093,0.33478800000000003,0.456984,0.547243,0.7503920000000001,0.8332709999999999,1.7008560000000001
93,251.0,2197.61027,10.0662,13.4326,1.48106,0.0,0.0,0.0,0.233205885,0.0,-0.160421,7.12955,-0.677871,0.41,-3.298035,0.318325,0.2769,-0.114095,-0.683513,-1.216862,0.39555300000000004,0.36789099999999997,-0.11838599999999999,0.18352000000000002,-0.371515,0.547457
94,10.0,50.21273,6.2274199999999995,0.20692399999999997,0.520784,0.0,0.0,0.0,0.418466419,4.89372234,-0.193429,5.93072,-2.399747,-1.46,-1.137722,-6.6438559999999995,-6.6438559999999995,0.541637,0.39167399999999997,-2.2272060000000002,-0.8428680000000001,-6.6438559999999995,0.242116,-0.521846,1.020086,0.625779
95,72.0,6992.13025,0.728949,347.11199999999997,12.4928,0.0,0.0,0.0,0.698162794,5.64448814,-0.087549,4.18145,0.458873,-0.63,0.29786599999999996,0.331335,-0.48213199999999995,0.327414,0.254231,3.4284,-0.42898500000000006,0.469869,0.252735,0.474404,-2.554696,0.34172600000000003
96,275.0,30.64753,4.42862,0.351006,0.613246,0.0,0.0,0.0,0.746013939,1.99049944,0.696484,7.7930600000000005,-3.4350949999999996,-0.67,0.19724,-0.18414,0.263691,0.31789,-0.16583,1.7048159999999999,0.21410700000000002,0.23036900000000002,-0.19029300000000002,-1.372894,-2.553513,1.0438379999999998
97,84.0,1311.19681,0.0309397,0.0,7.00215,0.043275487630000005,0.0,0.00615881762,0.21200299788000007,3.064864774000001,0.676946,7.680533599999998,-0.011522869999999956,1.0573999999999997,0.3496853100000001,-0.052328490000000026,-0.10318965999999996,-0.5694148099999999,-0.10899229,-0.6849937999999999,0.12784773999999993,0.5497310000000001,0.38111,0.5226513300000002,1.100968,-0.4400495200000001
98,1.0,840.47456,19.733503999999996,9.848673620000008,22.3163212,0.09669073695000002,0.0,0.015733088699999998,0.61851128876,4.780693245700001,-0.03692284999999999,8.153447300000002,-0.06566517999999998,-0.3777999999999999,0.03649661000000002,0.08572333,0.034703,-0.0003635000000000049,-0.04570903000000002,0.13064530999999996,-0.16512998999999998,0.05141641000000001,0.012549060000000004,0.004288129999999994,-0.004212439999999987,-0.28765589
99,62.0,179.81605,20.529997599999987,14.027282500000005,24.9816939,0.0,0.0,0.00894080968,0.22936825003000014,3.703149374399999,0.0001598300000000005,7.95346295,-0.06251427999999996,0.4300999999999999,-0.049060390000000016,0.040510880000000006,0.06550764000000002,-0.02982878,-0.07796289000000002,0.10221836999999998,-0.13702527999999994,0.07742179000000002,0.032457079999999985,0.02650569,0.019130650000000016,0.10594069999999996
100,1.0,5.42256,9.06451,0.7440319999999999,7.89733,0.0,0.0,0.0,0.39625853299999997,1.70705006,-0.111426,10.53455,0.786301,0.006899999999999997,-2.985417,0.23396199999999998,-0.548357,-1.77715,0.7226640000000001,0.345526,0.528463,-0.615888,0.264201,-0.47130500000000003,0.716758,0.46221899999999994
101,65.0,10.253639999999999,119.41,33.9225,62.6791,0.38962596200000005,0.0,0.0,0.7829608920000001,37.57141285,-0.035311,3.18948,0.17372,-0.58,0.148224,0.065452,0.09304,0.08090900000000001,-0.059405999999999994,0.207141,0.11445899999999999,-0.27789899999999995,0.100863,-0.31802199999999997,0.526144,-0.277855
102,55.0,350.77826,0.179242,0.19893,6.4103,0.9306270059999999,0.0,0.957427108,0.132359073,1.6697435,0.25354099999999996,6.5818248000000015,-2.3016669999999997,-1.19,2.2478759999999998,-6.6438559999999995,-1.821252,-2.517421,2.242977,1.6510259999999999,-6.6438559999999995,3.3371519999999997,-1.619486,4.054573,-6.6438559999999995,-1.539999
103,17.0,295.69785,0.0,0.00948479,0.191225,0.826392613,0.0,0.957427108,0.11190837599999999,1.6697435,0.592445,8.831987199999997,-1.2929050599999998,0.56,-0.3822485399999999,-0.18035444,-0.4490427699999999,-0.7465955599999998,-0.1771671200000001,-0.8652569199999999,-0.3176353700000001,0.07161944999999997,0.21172644,0.04058772999999997,-1.8904528400000005,0.8053668100000002
104,606.0,8.73654,0.572294,1.95006,14.5682,0.0,0.0,0.957427108,0.30910086600000003,3.92083295,1.386835,8.46485,-5.16217,-0.69,0.60359,-0.539329,0.410855,1.463754,-0.33373200000000003,-0.42767200000000005,1.497806,-0.6648229999999999,-0.303501,0.954902,2.686582,-0.591849
105,2317.0,141.56503,0.0102511,71.5396,0.105563,0.0,0.0,0.0,0.11190837599999999,2.89366853,-1.177008,6.340380000000001,0.12489576000000005,-0.6,-0.21861714,-0.5615084500000002,-0.31062661,-0.02412148000000001,2.8444439999999998,-1.4369218999999995,0.018815620000000085,-0.16045021000000007,-0.2513282600000001,0.8181069600000005,-3.2113964600000027,-0.8295946199999997
106,224.0,2760.21963,2.52129,17.4681,0.9871030000000001,0.0,0.0,0.957427108,0.506795704,1.96359409,1.397437,7.1103,2.948177,-1.0477000000000007,1.016834,1.4935829999999999,1.199714,0.991508,1.975555,0.7732100000000001,1.8524740000000002,1.8446900000000002,1.304439,1.058942,0.944593,2.036873
107,96.0,269.5604,69.4841,332.028,33.6985,0.451842443,0.0,0.0,0.146139458,2.32162457,0.39718400000000004,5.96149,0.182789,-0.31,-0.10983,-0.379826,0.55206,0.311363,-0.30250900000000003,0.7685109999999999,0.27424899999999997,-0.082523,0.09120299999999999,0.325818,-0.68478,-0.42945
108,212.0,378.83872,0.0651891,13.2527,0.0750059,0.0,0.0,0.0,0.11190837599999999,3.8669160000000002,-6.6438559999999995,8.175007699999998,-0.3378852299999998,0.71,-0.7522085399999999,-1.94011192,-0.6234395499999998,1.453106,0.989182,-2.9367948600000013,-0.77880424,-1.4493522599999995,-0.10592252999999996,-3.2529084200000025,-3.048354790000003,-0.9341574
109,282.0,21.66294,22.3868,7.430439999999999,125.666,0.0,0.0,0.0,0.17792584,4.240679925699999,0.24784299999999998,6.927810000000001,0.107895,-0.29,0.097662,0.143353,0.27634899999999996,0.093473,-0.159856,0.182909,0.168244,0.23171,0.109867,0.13683900000000002,0.36411,0.258128
110,109.0,637.88987,0.163501,23.5694,0.659191,0.0,0.0,0.651169479,0.390099078,12.63081829,-0.28444,7.5006,-6.6438559999999995,-0.01,0.8508319999999999,0.814529,-2.676838,0.657492,0.533192,-2.216272,0.9209780000000001,-1.1349280000000002,1.075032,-0.876634,-0.681184,0.848719
111,1.0,77.4528,15.3997,37.0926,28.5401,0.8876880629999999,0.0,0.0,0.591572225,1.99992492,-0.10818,8.80361,-1.2791299999999999,-0.1,-0.089613,0.125859,0.12253199999999999,-0.134251,0.550032,-0.789694,0.115473,-0.439646,0.076775,-0.385079,0.540423,0.608991
112,48.0,8.97171,0.0,0.0,0.0,0.011809334570000002,0.0,0.04040698708,0.123297259,2.0353454786000005,-1.3252305000000006,8.593090749999991,-0.9091726700000008,0.59,0.2792384599999999,-0.8121276700000002,-0.17515841,-0.4745352600000002,-0.4307454600000004,-1.3123021600000009,-0.3409956099999998,-0.3756354699999999,-0.2210188700000002,0.24203286,-2.8108680900000014,0.13645582999999992
113,74.0,139.19509,18.313914299999983,9.898060820000003,23.939424200000005,0.04471424304,0.0,0.00894080968,0.6608577847699999,5.1433242437,-0.01051584,8.335387199999998,0.02271786000000002,-0.2717999999999999,0.045697030000000034,0.024631800000000013,0.0432256,-0.01936050000000001,-0.06322081000000003,-0.019609599999999998,-0.14598975999999994,0.031492790000000014,0.042669500000000006,0.028877769999999987,0.01440881,0.06386878
114,1396.0,796.35554,22.123105099999997,11.031508700000005,34.152503100000004,0.10985063114999996,0.0,0.02467389838,0.63097031592,5.6242137228999995,0.0003241299999999992,8.883016699999999,-0.19264714000000005,-0.1935,0.039688770000000026,0.017265769999999996,0.019669260000000015,-0.021823510000000015,-0.07813070999999999,-0.03252656,-0.12535362,-0.013860050000000002,0.0019455100000000027,0.011698700000000008,-0.08610266999999999,0.048212670000000006
115,30.0,0.63842,0.990711,0.0872401,0.7944760000000001,0.0,0.0,0.0,0.6716512526599999,4.6482781847000005,0.41211499999999995,8.499868799999996,-0.30594699999999997,-0.4944000000000001,-1.9557919999999998,-0.512271,-1.7206740000000003,0.49394399999999994,0.399804,-6.6438559999999995,-2.0353,-0.244723,-0.25459499999999996,0.547539,-0.22787399999999997,0.919909
116,30.0,1608.7376800000002,12.9306,7.68865,111.665,0.0,0.0,0.0,0.824708164,4.62746682,-0.22310300000000002,8.69533,0.46629499999999996,-3.18,0.43281899999999995,-0.571829,0.584397,0.334907,0.078556,-0.21098499999999998,0.404068,0.398923,0.06508,0.23060300000000003,0.5543640000000001,0.158725
117,672.0,499.50349000000006,0.8533879999999999,0.191411,110.288,0.0,0.0,0.0,0.146139458,8.91291128,-0.512799,1.77023,2.504432,-0.77,-1.8218459999999999,0.943332,1.44946,1.060052,-6.6438559999999995,-1.860065,3.2261189999999997,-0.75615,-0.841774,0.6894710000000001,1.025626,-1.328624
118,2.0,4755.6075200000005,87.6854,21.3464,3.21316,0.528793336,0.0,0.0,0.7471313479999999,12.88289324,0.33408699999999997,10.1219,1.0162209999999998,-2.23,-6.6438559999999995,0.47813900000000004,-0.530704,-0.75659,-0.053586,3.3770800000000003,-0.559994,0.44029399999999996,0.606835,-0.313727,0.47559399999999996,0.809587
119,192.0,218.27707,429.555,422.046,135.061,0.913254607,0.0,0.0,0.8485682609999999,1.86907763,-1.397957,13.7423,-0.40281500000000003,-0.4548000000000001,0.18861,-3.7490930000000002,-0.651049,0.8588549999999999,0.433327,0.750934,-6.6438559999999995,1.105798,0.148518,0.875719,-0.739352,0.529133
120,765.0,747.20557,16.8669,1.5290700000000002,7.74557,0.8876880629999999,0.0,0.0,0.44980269700000003,6.87802251,0.54222,10.4073,0.505017,-0.21,0.76774,-6.6438559999999995,-6.6438559999999995,1.677239,-0.298273,0.503704,0.8323200000000001,-0.9538530000000001,1.236038,0.364163,1.6839970000000002,-2.067062
121,94.0,6.5613600000000005,9.72749,1.03118,6.46399,0.0,0.0,0.0,0.8000363109999999,1.74820254,0.32501599999999997,8.14156,-0.265829,-0.38,-1.8633819999999999,-0.391565,-1.071216,0.250259,0.38564899999999996,-2.259522,-0.748222,-0.306446,-0.10155800000000001,0.23827199999999998,-0.572743,0.344918
122,19.0,2847.71785,10.9969,5.06819,7.058660000000001,0.0,0.0,0.615881762,0.708682775,1.98608503,0.099582,6.46206,0.200568,-0.72,-0.351583,0.16030899999999998,0.19721,0.206156,0.165714,0.214979,0.180802,0.099726,0.140994,0.185824,0.16051700000000002,-0.258667
123,14.0,250.99535,10.61,9.397839999999999,10.3093,0.0,0.0,0.0,0.743839204,10.79296239,-0.11985799999999999,9.63588,-0.113515,-0.6,-2.4893330000000002,-0.226652,0.183307,0.307767,-0.039086,0.312253,1.033123,0.260381,-0.10450599999999999,-0.23100199999999999,0.34529299999999996,0.611386
124,4.0,6533.998610000001,12.7549,6.21866,7.54731,0.0,0.0,0.0,0.167412758,9.82593735,-0.322275,10.0347,-0.281181,1.08,-0.336621,-0.5435270000000001,-0.46242,-0.49104200000000003,-0.571538,-0.81882,-0.474731,-0.314025,-0.327417,-0.442863,-0.24998099999999998,-0.40422600000000003
125,234.0,741.13732,0.0340596,0.0,0.10066699999999999,0.0,0.0,0.0,0.22384527147000008,0.0,1.036993,8.912143599999991,0.42830082,0.5919000000000001,0.20037514,0.26969748999999993,-0.2023980799999999,0.037472380000000034,-0.13703302999999994,-1.4950339499999998,-0.8954767299999999,1.012,-0.021921650000000063,0.3805428899999999,-1.2987211500000009,0.2316862500000001
126,257.0,148.46268999999998,0.563924,3.52714,2.73794,0.514240382,0.0,0.0,0.762403488,11.79347495,0.188398,7.2382,-1.1963270000000001,0.24,-0.334975,-0.6242479999999999,-6.6438559999999995,-0.7342069999999999,0.291585,0.5019,4.652547,0.20316700000000001,-0.140537,-0.398971,1.8508689999999999,-0.253602
127,108.0,15.970479999999998,0.438569,0.06452909999999999,0.45351899999999995,0.513919247,0.0,0.0,0.824708164,0.0,-0.381363,3.15805,1.041336,-0.56,0.7529399999999999,0.407776,-1.6571669999999998,0.824736,-0.351935,1.257377,-0.19660999999999998,-0.399385,0.300158,-2.9650939999999997,0.815399,0.8588889999999999
128,108.0,1350.01732,0.037074,599.629,1.3894799999999998,0.494209116,0.0,0.0,0.6347865460000001,7.86340488,-0.412163,9.86123,0.58033,-0.71,-0.843304,1.7091619999999998,-0.674461,-0.69071,-0.05436001000000002,-6.6438559999999995,-5.042806,-0.644199,1.1392440000000001,0.523809,1.410892,-0.952449
129,786.0,915.46367,9.51779,1.01714,11.0507,0.47559924200000003,0.0,0.957427108,0.836875796,6.45844108,0.136208,9.56744,-0.217904,-2.81,-1.113092,0.370824,-0.121982,0.312818,0.24517399999999998,0.192436,0.179344,-0.665776,-0.10761,-0.24725,0.136216,-0.177215
130,71.0,107.00426999999999,15.9373,14.0175,8.67099,0.46519266200000003,0.0,0.0,0.705665529,6.70564693,-0.77344,10.8685,0.140754,-0.92,-0.47303199999999995,-0.22075300000000003,-0.934953,-0.255355,-0.272061,-2.807584,-0.76579,-1.9613369999999999,-0.196642,-0.177697,-0.8972180000000001,-0.294705
131,20.0,265.4958,0.0,0.0,0.0450065,0.0,0.0,0.0,0.69255507,2.89203741,-0.78601685,7.40216,4.463436,-0.03,0.301579,-0.553199,-0.9080178499999998,-0.787168,0.28888578,4.533915,1.336073,-0.454175,-0.955926,-0.06714380000000003,-1.4112859299999996,2.053355
132,24.0,7073.32393,2.65783,0.160288,130.662,0.0,0.0,0.0,0.394304127,1.95677062,0.08459900000000001,8.344757200000004,0.732955,0.55,0.459246,-0.545916,-0.802898,-0.9413940000000001,1.160963,1.215331,0.8788309999999999,-0.508097,0.387073,-1.0099690000000001,1.070654,0.361575
133,10.0,70.2485,27.0762,9.67615,78.0878,0.0,0.0,0.0,0.715512335,1.12427871,-0.334271,10.2981,-0.21356999999999998,-0.58,-0.160461,0.086588,-0.159401,0.256367,-0.093877,0.169122,-0.684797,-0.095348,-0.076325,-0.17389000000000002,-0.151854,0.168846
134,358.0,1.92553,49.85422990000001,26.91580510000001,81.28597659999998,0.04166871456,0.0,0.028722813239999995,0.7063861236399999,8.427503127799998,-0.09508548999999998,8.626277850000001,0.09814870000000003,-0.25629923899999985,-0.3722424899999999,-0.09604888,-0.15666193,-0.052768429999999984,-0.05335534000000003,-0.47074785,-0.7574652199999996,-0.08771361999999998,0.20588149000000008,-0.035389680000000014,-0.013540889999999988,0.03227744000000001
135,14.0,6512.7976100000005,0.71503,0.138761,1.04572,0.0,0.0,0.0,0.27013588,1.99960351,0.345285,7.06585,-6.6438559999999995,2.67,0.5449649999999999,-0.9966809999999999,0.824365,0.5894520000000001,-0.42942700000000006,2.4283240000000004,-0.633839,-0.8797299999999999,0.7224689999999999,-0.523963,-0.957195,-0.9636600000000001
136,208.0,163.76466000000002,24.7888,13.1615,7.7500800000000005,0.0,0.0,0.0,0.5914551020000001,0.0,-0.125252,6.06617,-0.10541700000000001,-0.63,-0.655388,-0.24816,0.601969,-0.28480700000000003,0.05143,-0.239101,-0.854991,-0.287671,0.127528,-0.075549,0.380077,0.12445999999999999
137,43.0,25.82937,57.8828,10.5596,11.333,0.0,0.0,0.0,0.824708164,1.61745951,0.204281,15.4676,0.8340139999999999,-0.69,-0.48618100000000003,-0.528125,-0.314477,-0.7091149999999999,0.080176,-2.214994,0.7033149999999999,0.554286,0.31857800000000003,0.313994,-0.394841,1.3354
138,17.0,1711.71278,63.8635,0.269963,4.87823,0.416240159,0.0,0.0,0.5276383931499999,3.74225736,0.312136,7.485010000000001,-0.200163,-0.015999239000000026,-6.6438559999999995,-0.639352,4.404618,-0.7076939999999999,0.46062600000000004,2.02153,0.545531,-0.44663800000000003,0.237675,0.24728000000000003,1.743327,0.365479
139,81.0,98.07425,4.19656,1.44702,2.5213900000000002,0.0,0.0,0.0,0.38356629,2.19615612,-0.167837,7.282039999999999,-0.184829,-0.29,-0.37780199999999997,-0.32055300000000003,-0.636153,0.19832,-0.217996,-0.293109,-0.344762,-0.338256,-0.145816,-0.486422,0.089651,0.10343499999999999
140,61.0,1567.59549,37.8225,4.16766,23.8362,0.0,0.0,0.0,0.630912066,8.84810219,-0.062428,9.189169999999999,0.186814,-0.43,0.22788000000000003,0.30669,0.299118,-0.356677,-0.076002,0.44263,0.356684,0.264337,0.09419,0.424624,-0.9665239999999999,0.238848
141,184.0,2249.29606,5.63725,0.621733,6.18994,0.5646668979999999,0.0,0.0,0.836875796,2.75424746,0.155358,5.0423,-0.233329,-0.42,1.539152,-1.802988,0.24567600000000003,0.371095,-0.730106,-6.6438559999999995,1.28885,0.937575,0.26765700000000003,0.23702199999999998,-0.414192,0.8915
142,52.0,11.31874,9.75615,49.0302,6.791860000000001,0.431381082,0.0,0.957427108,0.824708164,7.74847463,0.485505,8.38376,-0.376757,-0.1,-0.672953,-0.852766,0.329962,0.22181399999999998,-0.365951,1.132954,-0.744941,-0.9286120000000001,0.282381,-0.387166,0.44478,-0.59118
143,147.0,9.29304,0.190075,0.9820200000000001,0.9028579999999999,0.0,0.0,0.0,0.7484053970000001,2.80882657,-0.258067,10.6059,0.146002,-0.36,0.656927,0.479047,-0.495754,0.41905,-0.493569,-0.310872,0.582548,-0.51946,-0.488229,0.622362,-0.766152,-0.748268
144,40.0,12.40367,3.45549,0.7817350000000001,2.17794,0.0,0.0,0.0,0.7285507920000001,3.95455952,-0.589646,8.93779,-0.45557700000000007,-0.05,-0.206704,0.5031800000000001,0.602139,-0.11359000000000001,0.142373,0.453387,0.544096,0.168229,0.152067,-0.249565,0.509942,-0.179833
145,26.0,58.06389,0.0,8.26487,0.129494,0.0,0.0,0.609459847,0.295108467,3.85244898,-6.6438559999999995,7.740402849999998,-0.8789843799999999,-0.38,0.004381040000000014,-1.833437139999999,0.922319,-1.01550911,-0.10219076,-1.6190174000000002,-0.7098686899999999,-0.75909298,0.06426557999999996,-2.850858930000001,-3.0991199300000023,-0.73090254
146,247.0,415.38531,0.0,0.0,0.84196,0.0,0.0,0.0,0.123297259,4.95013216,-0.5642199999999999,9.11632,-1.1314978400000002,0.53,0.25290033,0.0386412,-0.2469819100000001,-0.6278978800000002,0.16126510999999988,-0.6169835300000002,-0.18965192000000006,0.3628765100000001,0.18057789,0.2583563499999999,-0.7198254900000002,1.3597634700000003
147,17.0,1766.0938600000002,8.752239999999999,0.321825,0.5040479999999999,0.0,0.0,0.0,0.238498077,1.98266541,-0.813887,9.574580000000001,-0.6973060000000001,0.69,0.792694,-0.488083,0.493767,-0.428249,0.755662,0.685126,-0.9002969999999999,-0.6272810000000001,0.7660239999999999,-1.4097309999999998,0.518235,-2.822717
148,187.0,29.873240000000003,41.3305,2.1737,35.6586,0.5706635320000001,0.0,0.9005028829999999,0.833060265,24.59899632,-0.681596,7.762860000000001,-0.726105,-0.27,-0.248415,-0.166936,0.44979300000000005,-0.172461,0.252811,2.292855,1.042705,0.24878000000000003,0.537042,-0.172619,1.296973,-1.0526309999999999
149,29.0,290.01884,423.827,56.1306,118.22200000000001,0.0,0.0,0.957427108,0.7039938570000001,5.98324176,0.11195899999999999,8.04791,0.31703000000000003,-0.02,0.175401,0.26569899999999996,0.18158,0.30604699999999996,0.101216,-0.370214,-0.07739299999999999,0.452603,0.071537,0.257702,-0.296858,0.13096
150,44.0,417.97863,3.4674400000000003,13.1988,2.91121,0.8553976209999999,0.0,0.0,0.527827442,26.460427000000003,-0.426806,8.5566,1.523811,-0.28489999999999993,-0.49701599999999996,0.775066,0.510917,-0.46312600000000004,-0.629333,-6.6438559999999995,-0.638903,-0.458977,-0.5133840000000001,-0.47288500000000006,1.187834,-0.407974
