,wgEncodeBroadHmmHuvecHMM.count,GDI_Score,Minor Salivary Gland_GTExTPM,Lung_GTExTPM,Liver_GTExTPM,Kidney - Medulla_GTExTPM,Fallopian Tube_GTExTPM,Heart - Left Ventricle_GTExTPM,Heart - Atrial Appendage_GTExTPM,Nerve - Tibial_GTExTPM,Esophagus - Muscularis_GTExTPM,Kidney - Cortex_GTExTPM,Ovary_GTExTPM,Skin - Not Sun Exposed (Suprapubic)_GTExTPM,Pituitary_GTExTPM,Prostate_GTExTPM,Esophagus - Mucosa_GTExTPM,Small Intestine - Terminal Ileum_GTExTPM,Spleen_GTExTPM,Testis_GTExTPM,Thyroid_GTExTPM,Uterus_GTExTPM,Vagina_GTExTPM,Whole Blood_GTExTPM,Pancreas_GTExTPM,Stomach_GTExTPM,Colon - Sigmoid_GTExTPM,Adipose - Visceral (Omentum)_GTExTPM,Artery - Aorta_GTExTPM,Artery - Coronary_GTExTPM,Artery - Tibial_GTExTPM,Bladder_GTExTPM,Brain - Amygdala_GTExTPM,Brain - Anterior cingulate cortex (BA24)_GTExTPM,Brain - Caudate (basal ganglia)_GTExTPM,Colon - Transverse_GTExTPM,Brain - Cortex_GTExTPM,Brain - Hypothalamus_GTExTPM,Brain - Spinal cord (cervical c-1)_GTExTPM,Brain - Substantia nigra_GTExTPM,Breast - Mammary Tissue_GTExTPM,Cells - Cultured fibroblasts_GTExTPM,Cells - EBV-transformed lymphocytes_GTExTPM,Cervix - Ectocervix_GTExTPM,Adipose - Subcutaneous_GTExTPM,mousescore_Exomiser,fishscore_Exomiser,humanscore_Exomiser,HIPred,SDI,Testis_GTExFC,SignalValue_H3k4me1_median,Pituitary_GTExFC,RVIS_Score,Brain_Frontal_Cortex_BA9_GTExFC,Brain_Nucleus_accumbens_basal_ganglia_GTExFC,Colon_Transverse_GTExFC,`Brain_Spinal_cord_cervical_c-1`_GTExFC,Brain_Anterior_cingulate_cortex_BA24_GTExFC,Skin_Sun_Exposed_Lower_leg_GTExFC,Brain_Cerebellum_GTExFC,Nerve_Tibial_GTExFC,Breast_Mammary_Tissue_GTExFC,Brain_Cerebellar_Hemisphere_GTExFC,Brain_Substantia_nigra_GTExFC,Ovary_GTExFC,Stomach_GTExFC,Artery_Coronary_GTExFC,Brain_Putamen_basal_ganglia_GTExFC
181,521.0,913.1814400000001,0.593576,1.43408,0.24486799999999997,2.77964,3.74621,0.29596500000000003,0.792808,0.57053,0.838692,3.09145,0.782788,0.568178,53.5812,1.58364,0.21896100000000002,0.643928,1.9605400000000002,8.005560000000001,2.50751,1.8761700000000001,0.715765,3.7969,0.880114,0.483259,0.498187,0.561339,0.581495,0.344567,0.23486700000000002,0.385998,60.7794,75.6405,48.6825,0.33968200000000004,121.145,7.995489999999999,1.73826,2.0516900000000002,0.730023,0.107993,0.871866,0.712799,0.20584499999999997,0.44203407100000003,0.0,0.0,0.714798927,3.81588039,0.29217,5.34301,0.8302360000000001,-0.88,0.180777,0.202542,-0.35938000000000003,2.89082,0.096344,0.59588,-0.4621,-1.267536,-0.8812629999999999,-0.29736799999999997,1.468013,-6.6438559999999995,0.457929,-1.632976,0.239175
182,32.0,71.76069,0.116347,0.210114,0.0322178,0.162161,0.48408100000000004,0.161172,0.125635,0.41498199999999996,0.203768,0.0737803,0.148296,0.134775,0.543503,0.28329099999999996,0.172807,0.46291899999999997,0.41386000000000006,0.8568969999999999,0.124723,0.513649,0.31440799999999997,0.0455897,0.06745830000000001,0.139244,0.18995399999999998,0.531034,0.122781,0.261387,0.106102,0.639849,0.44271099999999997,0.740917,8.34729,0.161167,3.20594,0.772569,0.1649,0.13576300000000002,0.5985020000000001,0.0445805,0.585553,0.23399099999999998,0.619979,0.0,0.0,0.0,0.7743014690000001,3.75626441,-0.9432219999999999,7.30439,-0.78462,-1.68,-6.6438559999999995,0.337483,0.514466,-1.105127,3.290522,0.46701000000000004,1.539361,0.47407200000000005,0.564996,0.97755,-0.695682,1.529932,0.385914,1.056948,-0.071811
183,61.0,173.55232,1.2856100000000001,2.69084,0.604791,3.5234199999999998,0.790484,7.41361,7.86672,3.27597,0.8351430000000001,1.7699,0.444601,1.5347,10.7255,2.6187400000000003,0.965794,1.69858,1.61115,1.1366399999999999,8.5181,1.06759,0.610628,0.07134069999999999,6.12554,12.1922,0.801596,1.25947,1.26519,1.00706,1.28588,0.813025,3.50589,7.3046,7.603439999999999,1.1812799999999999,13.994000000000002,4.1838,2.59443,3.2078,3.9854199999999995,0.0179232,0.300937,0.738837,0.949418,0.8553976209999999,0.0,0.0,0.714407027,14.76606971,-0.342273,8.470089999999999,0.252337,0.24,0.260211,0.889074,0.42359300000000005,-0.98261,0.419071,0.828907,0.126363,0.212885,0.623563,0.09762799999999999,0.562481,-6.6438559999999995,-2.19703,-0.8327479999999999,0.583759
184,39.0,532.76648,2.57764,3.43284,0.133124,2.14653,6.15963,0.297383,1.31272,3.12709,3.31314,0.967893,3.75118,1.7193599999999998,4.0018400000000005,2.2408099999999997,0.840988,0.806298,0.283367,4.1352199999999995,4.7794300000000005,4.12396,2.4584200000000003,0.00937278,0.9625459999999999,2.77503,0.8458030000000001,6.0743,42.2555,20.3366,12.4475,1.58481,0.165712,0.19739,0.31714000000000003,0.5272220000000001,0.292439,0.318562,0.129952,0.168152,4.35231,1.45485,0.0113507,7.09473,3.5118099999999997,0.0,0.0,0.0,0.36942371700000004,1.74820254,0.45974799999999993,9.64792,0.722264,0.64,-1.419491,0.54262,0.46551099999999995,1.304127,0.8525659999999999,0.526199,1.638641,-1.159445,1.25633,-1.083291,-6.6438559999999995,0.351031,0.408937,-6.6438559999999995,0.814507
185,1000.0,11.36951,0.500973,47.1554,0.279457,2.46963,7.77762,0.560941,10.9598,2.10458,8.199110000000001,2.50238,2.14549,0.49173100000000003,12.9208,9.18213,1.28514,1.7778200000000002,1.58644,0.812116,7.171639999999999,3.10958,3.98596,0.0223808,16.6972,2.72581,8.65704,3.49681,8.969560000000001,17.011,14.845999999999998,6.66233,1.8862700000000001,4.90422,2.0204299999999997,5.27853,7.56164,7.97607,1.29606,1.36285,2.97132,0.0649233,0.0314508,6.0191300000000005,4.23221,0.0,0.0,0.615881762,0.6421183158100001,2.92856602,0.646117,6.90384,-0.72197,-0.5594000000000003,0.22939099999999998,-0.545664,-0.940018,-6.6438559999999995,-0.5403720000000001,0.298591,0.117526,-2.637709,-0.502602,-0.14340799999999998,0.5912729999999999,-4.202464,-0.310814,1.239344,-0.415314
186,247.0,357.00957,39.4184,10.3424,11.7436,13.3105,5.62962,0.311927,1.49146,34.3227,10.5988,33.472,11.4252,26.2521,1.7463099999999998,6.2126,8.657689999999999,28.4882,3.31311,1.7852299999999999,21.8199,3.91696,13.8617,0.636127,13.7486,11.8597,15.5627,6.28718,1.25566,2.73406,1.71348,5.0372900000000005,0.061093600000000005,0.0633837,0.089827,18.7432,0.09148300000000001,0.06055880000000001,0.126108,0.11820499999999999,8.16122,0.0728893,2.49835,11.0714,5.81491,0.0,0.0,0.0,0.72829324,0.0,-0.104032,3.14625,0.727118,7.609999999999999e-05,-0.846046,-1.2812060300000006,0.239065,-6.6438559999999995,-6.6438559999999995,-0.169801,1.4372129999999999,-0.39053699999999997,2.296986,-1.1991020000000003,-1.43317,0.848354,0.366682,1.587908,0.812404
187,113.0,5.61975,0.033333800000000004,0.0382209,0.0,0.09344169999999999,0.0808569,0.00809411,0.0167476,0.025755400000000005,0.044942,0.032694,0.022444400000000003,0.0261038,1.21034,0.036580800000000004,0.0184298,0.06777029999999999,0.045873000000000004,0.177921,0.0334811,0.0627485,0.027573700000000003,0.0,0.0322478,0.084766,0.367992,0.026890300000000002,0.38559699999999997,0.0313851,0.06687230000000001,0.0270651,0.782834,2.37814,0.29775100000000004,0.0723082,5.932119999999999,3.83434,0.7247819999999999,0.48113999999999996,0.0281397,0.0,0.05908340000000001,0.0589655,0.028701599999999997,0.0,0.0,0.0,0.565498233,2.92012308,1.6406610000000001,13.2918,0.42267899999999997,-0.38,0.765205,-1.896223,1.8164049999999998,-6.6438559999999995,-0.641932,-0.5958546600000001,0.145128,-0.021356310000000014,0.2771325299999999,0.105938,1.9582700000000002,0.2903142699999998,0.575334,-0.4748304000000004,-0.19939500000000002
188,53.0,200.0252,0.667768,0.327316,0.0303408,0.012818799999999998,0.19302,0.0114449,0.10389300000000001,0.24662800000000001,0.688662,0.0366133,0.0713013,0.110294,0.203706,0.974992,0.347885,0.810262,1.07402,0.48100699999999996,3.4567300000000003,0.088999,0.622313,0.20596799999999998,0.06445840000000001,0.180083,0.575855,0.0622803,3.32062,1.35093,1.5328700000000002,1.0765799999999999,2.79068,9.91572,10.1555,0.283156,13.6778,1.7924900000000001,0.329058,0.157085,0.10889700000000001,0.41973699999999997,12.3533,0.043943699999999995,0.0552148,0.0,0.0,0.0,0.7169443959999999,4.77313532,-0.313648,5.61218,-0.864359,-0.73,0.23311700000000002,-0.164555,-0.36707399999999996,1.2472969999999999,-6.6438559999999995,0.811937,0.29935,-0.397877,1.894309,0.9607100000000001,-6.6438559999999995,-4.574793,-2.473328,0.7307899999999999,0.21496500000000002
189,61.0,22.584220000000002,54.4873,48.8362,15.4088,34.5629,76.3724,16.659000000000002,20.851999999999997,58.6963,47.1135,20.9196,86.7773,54.7445,78.1255,62.4977,50.0403,49.2654,44.9437,194.016,58.5977,79.7135,62.9571,9.35315,22.0653,36.534,56.7898,38.6978,43.3324,41.6213,46.5753,59.2813,17.8441,23.4058,22.0407,44.1395,34.5075,25.9454,19.8724,17.4384,50.4457,77.5607,96.3996,77.3459,46.8448,0.0,0.0,0.0,0.745582581,6.70370701,-0.053857,7.66067,-0.203003,-0.43,0.356534,-0.07828,-0.250264,0.101855,-0.084531,0.064172,-0.057130999999999994,-0.211127,-0.280951,-0.20662199999999997,-0.409041,-0.153318,-0.244456,-0.09729700000000001,-0.106378
190,958.0,5734.22375,18.8204,41.7502,9.31893,15.4284,32.6971,8.25836,13.0445,19.7438,22.1064,13.4877,60.1807,27.0561,40.1291,27.0961,18.1156,28.5358,38.227,39.3658,34.381,33.2317,25.6677,64.3633,7.589580000000001,18.5906,27.6544,31.7148,16.8164,20.2014,21.4874,26.9285,4.37036,5.21943,5.60836,21.4866,8.509839999999999,7.73676,5.10614,3.93115,23.9829,7.61608,25.2173,28.1529,19.9945,0.0,0.0,0.0,0.571837127,3.35283215,-0.25922,6.144419999999999,-6.6438559999999995,-1.32,0.9231799999999999,0.43666099999999997,0.359096,1.375472,0.42655,-0.21957,-0.319592,-0.197821,-0.332839,-0.107394,0.422886,0.879808,-0.563076,-0.12548900000000002,-0.42114700000000005
191,30.0,16.897560000000002,41.5911,162.52200000000002,6.6673,37.6228,161.813,42.8716,54.9287,295.064,103.617,36.0429,260.698,70.1931,35.293,60.784,25.8619,63.2269,106.675,32.6249,94.2315,141.078,101.38,198.15,6.46844,66.7182,72.9099,182.69400000000002,139.253,150.921,207.85,124.022,9.28551,8.91087,12.2117,45.32899999999999,16.8151,12.6179,16.0349,16.3666,148.10299999999998,6.0963199999999995,14.7665,81.4397,224.37900000000002,0.494209116,0.0,0.0,0.750652254,1.82330724,0.5146390000000001,9.12921,-1.0077559999999999,-0.8018000000000004,0.568973,-0.8885930000000001,-0.364962,-6.6438559999999995,-1.9163459999999999,-0.574263,-3.870279,-0.322759,-0.686288,-6.6438559999999995,-6.6438559999999995,-6.6438559999999995,-0.333063,-0.525437,0.757949
192,32.0,2694.09373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0937959,0.0,0.0,0.0,0.0,0.0,0.177636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11190837599999999,1.98841355,2.18162,8.612896399999997,-0.7877059100000002,0.97,-0.6785753600000001,-0.27919157999999983,-0.6559822799999999,-2.2570955499999994,-3.454269570000005,2.4836080000000003,-0.22827495999999975,0.027442909999999952,0.1906285399999998,-0.2670213400000001,-2.22652939,-4.686061110000008,-1.9516948300000003,-2.2792390699999987,0.09187164
193,88.0,50.28346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123297259,1.98717466,-2.3468830499999993,8.476481899999992,-3.22659138,0.35,-0.015524350000000034,-0.5010950199999995,-0.9407404300000002,-2.29836794,-3.337117000000005,-0.57394144,0.13080433000000005,-0.3218114900000001,-0.78606702,-0.22203734000000008,-1.487496350000001,-4.91078245000001,-2.2340883,-1.8999761699999995,-1.6089769900000004
194,101.0,160.69859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10370599999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123297259,1.98717466,-0.33238629,8.217024799999992,-1.0341864400000007,0.5933,0.10586239999999998,-0.4942445699999997,-0.9681533500000004,-2.0611475999999995,-3.350486370000005,-0.9394111900000004,0.13641894999999993,-0.12033858000000015,0.4143744599999999,-0.038468230000000055,-2.25807189,-4.790063530000009,-2.02000494,-1.7166467299999997,-0.48733314
195,170.0,370.17865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0365775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11190837599999999,1.98841355,-0.1611677900000002,8.381300599999994,-0.8096575900000008,0.6417999999999998,-0.2563085800000001,-0.3621871899999999,-0.49520421,-1.94718513,-3.1472764900000043,-0.73590032,0.14706000000000008,-0.36856921,0.2186491299999998,0.02214972999999992,-1.4372722800000006,-4.722912170000009,-1.84815546,-1.76578912,-1.4619496400000005
196,28.0,654.0999400000001,22.6126,78.6272,22.6645,14.765999999999998,49.6503,4.51271,12.7385,20.0903,21.99,8.65821,61.4808,35.4192,9.28987,20.1134,58.3518,20.5676,13.7219,7.04122,13.949000000000002,28.6843,42.1526,3.75832,8.961780000000001,21.8232,14.2475,38.4827,15.2515,19.5913,18.0581,15.4643,3.56167,4.46232,2.20025,18.9365,6.7269,7.52803,11.3698,3.9461,23.0686,59.4171,31.6294,18.8487,19.3291,0.0,0.0,0.957427108,0.485596061,20.630263,0.288358,9.70862,-0.950694,-1.85,-1.698627,-1.137975,1.078351,-0.503562,-0.317056,0.152302,-0.751096,0.206261,0.9869889999999999,0.8275450000000001,-6.6438559999999995,-1.290993,-0.325345,-1.270956,-3.638718
197,27.0,1102.81114,51.34124,71.46636899999993,48.561775,40.56082099999999,95.68395900000004,47.681865000000016,56.64289099999999,100.815726,86.56243699999996,39.18827800000003,91.685695,61.06523499999999,53.94743299999999,64.88252400000002,56.328418000000006,50.96664599999998,53.164538999999984,66.66653600000004,61.98425999999999,84.74576599999997,70.28717400000001,22.729901499999986,18.35774449999999,39.02015399999997,85.198724,64.68581499999999,165.140296,136.5255930000001,169.32309100000006,83.07042799999994,19.307835,19.61634700000001,22.49295100000001,53.99509319999995,25.903364000000025,26.959739999999986,31.071570000000023,25.89955899999999,46.19175200000002,79.416259,51.22768503,77.20830200000002,51.85880399999999,0.0,0.0,0.0,0.132359073,4.52859362,0.18547314,8.063686550000009,-0.29722083,3.56,-0.09700679,-0.04512477999999998,-0.030827670000000012,0.26485866,-0.11520500000000004,-0.09758972000000003,0.08278900000000003,-0.01973687000000001,-0.04235296999999999,0.1585248,-0.15941772000000007,-0.1033723,-0.5198680000000002,-0.17319994999999988,-0.11012322
198,46.0,175.30019,21.7038,22.2438,2.36997,11.9066,13.2231,4.53936,6.0925400000000005,15.9687,10.1293,7.49337,23.5212,14.2482,21.9637,19.6163,13.515999999999998,14.794,32.4018,31.1575,21.2875,21.3157,23.7228,14.8738,6.22634,9.83694,10.1341,11.0004,12.4845,12.6589,8.82749,14.2569,42.8476,84.2938,19.7349,10.5345,91.2417,58.8983,15.1588,38.8795,14.8717,44.1305,57.5145,37.9334,16.2782,0.0,0.0,0.76088591,0.824708164,6.91609969,0.307696,8.84859,-0.41146000000000005,-0.82,0.153224,-0.677936,0.352137,-1.876212,-1.351423,0.187091,-0.155567,-0.130212,0.298609,-0.111425,-0.44636000000000003,0.643876,-0.193909,-0.546389,-0.24149299999999999
199,111.0,4235.50177,33.9098,28.7704,13.1822,5.73455,49.7394,22.4697,28.2976,33.7263,60.9194,3.5674300000000003,29.8914,31.0623,34.7005,38.9925,12.9676,24.4293,6.2712,20.9682,30.9527,49.07,21.7574,1.49942,39.8218,51.9165,118.081,20.2365,67.1278,48.3753,67.9777,22.4352,33.8738,32.946,38.2934,42.2593,36.1857,21.939,17.662,25.9774,47.0089,4.41973,5.156969999999999,50.1738,31.6313,0.0,0.0,0.0,0.75617367,1.98266541,0.090526,5.348380000000001,-0.172037,0.33,0.201699,-0.581665,-0.6897340000000001,-0.270984,-0.621979,0.103672,0.142784,-0.11961400000000001,0.325094,0.199679,0.884712,0.248858,-0.208089,0.640084,0.372829
200,27.0,526.27186,57.091,136.92600000000002,56.7679,14.3196,148.441,24.9189,58.4453,189.245,88.9229,9.609869999999999,227.668,49.882,44.0574,64.0672,47.2004,50.3578,41.3475,22.1512,79.8116,173.80200000000002,123.51799999999999,8.462860000000001,8.76479,26.4231,85.9296,160.653,276.453,191.554,176.584,94.4603,31.0244,36.6466,41.4931,57.5081,48.979,31.4864,17.8836,27.7451,140.686,358.249,0.820807,182.24900000000002,217.995,0.479453267,0.0,0.0,0.824708164,14.83915576,0.173612,5.01037,-0.297001,-7.28,0.10491500000000001,0.313315,-0.22788899999999998,0.582238,0.721464,-0.125147,0.11031400000000001,-0.087085,-0.789566,0.097706,0.823708,-0.567891,-0.273434,-0.18929300000000002,0.534554
201,6437.0,7952.876940000001,36.3082,78.7163,14.8307,38.4302,80.3908,84.8298,88.5586,184.998,105.727,27.9862,67.7834,63.357,33.3311,55.9802,45.4077,37.9695,36.8593,68.1228,49.1785,91.1268,80.6788,4.663209999999999,16.7665,32.2114,127.42399999999999,67.3978,164.00400000000002,129.537,137.995,92.8276,88.4649,65.8228,68.0573,54.3097,69.7722,104.15799999999999,333.105,152.196,63.0877,120.405,52.8438,93.324,86.2867,0.0,0.0,0.0,0.273053437,9.68123578,0.087237,8.1777,-0.148924,0.41,-0.077601,0.529249,-0.19306199999999998,-0.829124,0.169926,0.036544,-0.43896,0.040021,0.062113999999999996,0.047149,-0.46172799999999997,-0.150727,-0.061515,-0.14974300000000001,-0.647781
202,51.0,121.12066999999999,16.7776,31.607,3.9526800000000004,15.2027,36.7942,5.15131,8.60647,37.9907,26.1099,10.6195,38.4863,31.0533,19.0578,24.5233,33.7464,21.9541,28.552,37.4156,27.0148,40.0909,42.8257,11.1862,4.18989,13.0885,28.6749,22.2073,31.5413,34.823,40.0485,30.1356,4.60796,4.95127,7.184360000000001,23.1946,7.15875,6.28175,5.92951,4.67895,25.3533,25.6354,10.6448,45.9539,26.0605,0.477882401,0.0,0.0,0.654942453,4.52819492,-0.075774,7.00851,-3.1709009999999997,-1.31,-0.9354020000000001,-0.37767,-0.301772,-0.594468,-0.263008,0.068588,0.230875,-0.069488,-0.354522,0.536133,0.944049,0.173184,0.056326999999999995,0.5252720000000001,-0.403505
203,862.0,48.85088,20.8527,27.7265,10.9226,16.8132,27.1536,19.8494,20.1719,27.4249,43.3136,17.0428,26.8282,21.5954,17.0492,27.1478,25.3754,22.3073,21.1883,36.5321,30.4213,33.178000000000004,31.4521,8.40043,11.0641,22.5735,44.5463,23.4859,27.7204,30.4001,36.4371,33.8934,22.017,24.8457,28.8967,24.0556,24.9095,18.6999,16.9649,18.3336,26.42,49.6855,64.1688,40.141999999999996,29.8541,0.46594482299999995,0.0,0.0,0.824708164,6.61160851,0.047851,9.08457,0.050338,-0.71,0.119648,-0.058878,0.297687,-0.27350399999999997,0.66597,-0.046027,0.066749,0.036844,-0.060947,-0.054194000000000006,0.351831,-0.17514200000000002,0.254823,0.24535900000000002,0.296171
204,325.0,4302.22642,4.777080000000001,1.26847,0.261872,1.8727200000000002,1.79092,4.75312,2.8254,2.7212099999999997,4.42353,7.07255,1.03295,7.393660000000001,51.9157,7.3642,7.60363,1.51765,0.64645,7.675089999999999,1.7085400000000002,2.1615,2.57574,0.142254,0.844357,0.847619,12.9793,4.48082,1.61622,1.83723,1.11554,3.9285300000000003,74.5906,104.119,69.2091,3.9340900000000003,161.19799999999998,88.7583,53.0253,59.2277,11.2021,0.443583,0.104208,3.88118,6.26795,0.0,0.0,0.0,0.565020561,27.47563542,2.629564,5.9453,-0.239556,2.18,0.011969,0.141992,0.631828,0.156923,-0.084733,0.502764,-0.093072,-0.309037,0.381216,-0.091802,0.245581,-0.95183,0.444221,0.42901300000000003,0.113376
205,566.0,165.21581,1.30854,1.9595599999999997,0.374254,1.10628,2.29848,0.624735,1.01506,2.74358,2.8410900000000003,1.07946,3.18001,1.31415,3.0725,2.03626,1.04667,1.43005,1.49977,2.59449,2.37295,2.76647,2.0001700000000002,0.5507340000000001,0.42445,1.02604,3.98233,1.71747,2.38509,2.16035,2.82923,2.68455,0.9187799999999999,1.2009299999999998,1.13899,1.6820099999999998,1.57371,1.2334200000000002,1.6639700000000002,0.925682,2.02255,2.62358,3.12284,2.60739,1.9849599999999998,0.38768952700000003,0.0,0.0,0.519672751,4.90212349,-0.161641,8.19541,0.046666,-2.12,-0.23312399999999997,-0.270586,-0.470867,-0.228937,-0.493917,-0.125313,-0.113123,0.044902,0.191435,0.60519,-0.098048,0.37485999999999997,-0.28135,-0.353569,-0.192634
206,34.0,40.92143,197.91099999999997,474.73900000000003,108.978,123.666,237.898,69.0552,97.9472,293.95799999999997,224.05900000000003,82.7396,176.66,298.591,143.494,149.122,250.967,200.19400000000002,283.047,89.6183,218.579,211.453,241.312,376.54699999999997,98.1407,158.097,206.08,364.869,384.63,309.89099999999996,258.961,195.02900000000002,43.0531,39.703,46.3745,180.753,42.2963,52.4578,75.4894,57.9249,241.312,313.954,246.511,190.076,226.951,0.0,0.0,0.0,0.700975537,9.69401325,0.124529,10.8637,0.459815,-0.18,0.996064,1.0346600000000001,-0.10957,0.679871,0.8590639999999999,-0.251454,0.126064,0.21355100000000002,-0.285694,-0.558258,0.33567600000000003,1.2390649999999999,0.41196800000000006,-0.570941,-1.243154
207,1167.0,4.23961,73.0428,30.1302,1.80633,15.2751,147.746,2.65604,10.1845,114.24,11.0415,6.28383,399.49800000000005,10.2703,223.19099999999997,87.9144,18.137,48.9653,25.1307,16.9054,19.3921,145.375,64.3092,1.02203,5.87792,18.3027,25.7164,20.2521,10.7193,15.9755,8.62068,30.1293,7.44232,8.533560000000001,5.6860800000000005,32.4268,8.79438,13.6286,8.77922,9.07863,47.8949,19.8701,3.7517300000000002,321.08799999999997,24.0583,0.0,0.0,0.0,0.7671471240000001,2.93755893,-0.8722040000000001,5.35738,-0.2756,0.06,2.147106,0.753537,-1.396435,2.247655,-0.9296559999999999,-0.302613,0.7112729999999999,-0.274863,-0.28397,0.864383,0.44944300000000004,-0.361887,-0.390708,-0.432892,0.6120760000000001
208,517.0,1129.5972199999999,5.9538,15.5839,0.407267,23.4125,8.04865,3.11343,5.057259999999999,7.391369999999999,4.47381,11.7803,1.9740900000000001,1.61952,1.87365,6.46176,10.9966,6.30819,3.92253,2.6270700000000002,6.18154,8.27398,7.742089999999999,0.0252113,8.43719,33.8834,2.81529,11.0312,14.6946,6.03681,3.65469,8.977039999999999,1.1602299999999999,1.20781,1.5603799999999999,10.9949,1.52661,1.66725,2.31659,2.23231,11.0192,0.661802,0.0171195,4.72171,14.3646,0.494209116,0.0,0.0,0.6821154359999999,4.28735771,-0.218952,7.48035,-0.5017729999999999,-0.99,-1.567747,0.39608699999999997,-0.019516,-0.888108,-0.41595299999999996,0.12978399999999998,-0.571167,-0.502616,-0.11715899999999999,-0.477393,0.912747,-2.074609,-0.22458000000000003,-0.35026199999999996,0.6516850000000001
209,50.0,3.5306800000000003,44.57307700000002,67.372455,23.01232400000001,39.18562599999998,90.21775200000003,53.238337,54.73624100000001,85.220939,68.447715,31.17737900000001,99.029009,45.85683599999997,56.05876000000002,62.41610800000002,45.40433299999998,48.82449200000003,68.67958899999998,56.96643620000002,59.66676700000001,80.63339499999998,68.743282,25.55236819,18.451960699999994,38.796855,78.28152299999998,55.86616200000002,164.08538399999995,146.6726020000001,175.7507540000001,75.21831899999994,18.954431000000003,20.06368000000001,22.03731600000001,52.64107419999996,24.43906500000001,24.919063,33.94248400000002,24.469331,46.94282900000004,71.54296719999998,63.28692830000001,78.73017900000002,53.39259699999998,0.10539534245999996,0.0,0.009198662109999999,0.6496763098599998,7.095482057099995,0.026541969999999998,8.487530449999998,0.00798128,-0.2371992389999999,-0.08605168999999996,-0.04300691,-0.12114379000000003,0.04764650000000002,-0.12158638000000005,-0.05745582999999997,-0.08836655000000006,0.014084519999999996,0.008068509999999996,-0.14623959000000006,-0.11186745,-0.02216762,-0.015117509999999997,-0.032177169999999984,-0.1650666799999999
210,45.0,1715.16552,13.8581,24.9104,9.20037,14.5538,27.3257,18.4444,18.0085,28.6578,22.4449,9.690339999999999,25.2801,16.4298,33.385999999999996,24.8242,15.0006,17.4858,23.8969,44.4973,27.9794,29.3913,21.3956,6.61225,8.30974,14.7562,23.9729,19.1258,26.9871,26.4311,27.7408,25.3027,9.24029,10.2139,10.6421,16.1712,11.7406,13.0828,17.8907,11.8173,22.1103,33.8103,48.5219,33.0985,22.1081,0.0,0.0,0.0,0.6505452389999999,8.26567547,-0.18507200000000001,5.06581,-0.238037,0.51,-0.5526,0.12243299999999999,0.06425299999999999,-0.326277,-0.502728,0.103907,0.465567,0.105931,0.084428,-0.587856,0.181497,0.13187000000000001,-0.220667,-0.9827739999999999,0.08627
211,567.0,58.09904,6.88335,5.69921,0.31003000000000003,3.4566800000000004,5.13825,1.5549600000000001,1.3829200000000001,4.5700199999999995,5.44775,2.55667,6.26074,4.13966,8.3123,6.8714699999999995,3.60815,4.41638,2.38612,1.56152,12.1947,8.1862,5.93296,0.9099389999999999,0.864664,3.60311,7.2754,3.8148199999999997,2.82488,3.64221,3.7348,6.46264,3.50075,4.163959999999999,5.65688,6.6158600000000005,4.68214,4.70233,4.26227,3.4226400000000003,4.8418,5.3055,20.8996,7.6567,4.27694,0.0,0.0,0.0,0.824708164,4.66879313,0.164661,7.7212,0.18090799999999999,-0.36,-0.36609400000000003,0.101034,-0.30701999999999996,0.40929499999999996,0.47733400000000004,-0.316581,-0.12524200000000002,-0.187395,0.104274,-0.609911,0.199707,-0.552678,0.145767,0.166042,0.249344
