,wgEncodeBroadHmmHuvecHMM.count,IPA_BP_annotation,IPA_Activity,GDI_Score,betamax,Fallopian Tube_GTExTPM,Nerve - Tibial_GTExTPM,Heart - Atrial Appendage_GTExTPM,Heart - Left Ventricle_GTExTPM,Kidney - Cortex_GTExTPM,Kidney - Medulla_GTExTPM,Liver_GTExTPM,Lung_GTExTPM,Minor Salivary Gland_GTExTPM,Muscle - Skeletal_GTExTPM,Ovary_GTExTPM,Skin - Sun Exposed (Lower leg)_GTExTPM,Pituitary_GTExTPM,Prostate_GTExTPM,Esophagus - Muscularis_GTExTPM,Small Intestine - Terminal Ileum_GTExTPM,Spleen_GTExTPM,Stomach_GTExTPM,Testis_GTExTPM,Thyroid_GTExTPM,Uterus_GTExTPM,Whole Blood_GTExTPM,Pancreas_GTExTPM,Esophagus - Mucosa_GTExTPM,Vagina_GTExTPM,Colon - Transverse_GTExTPM,Adipose - Subcutaneous_GTExTPM,Adrenal Gland_GTExTPM,Artery - Aorta_GTExTPM,Artery - Coronary_GTExTPM,Artery - Tibial_GTExTPM,Bladder_GTExTPM,Brain - Amygdala_GTExTPM,Brain - Anterior cingulate cortex (BA24)_GTExTPM,Brain - Caudate (basal ganglia)_GTExTPM,Brain - Cerebellar Hemisphere_GTExTPM,Brain - Cortex_GTExTPM,Adipose - Visceral (Omentum)_GTExTPM,Cervix - Endocervix_GTExTPM,Cells - EBV-transformed lymphocytes_GTExTPM,Cells - Cultured fibroblasts_GTExTPM,Colon - Sigmoid_GTExTPM,Brain - Substantia nigra_GTExTPM,Brain - Spinal cord (cervical c-1)_GTExTPM,Brain - Hypothalamus_GTExTPM,Breast - Mammary Tissue_GTExTPM,Brain - Nucleus accumbens (basal ganglia)_GTExTPM,humanscore_Exomiser,mousescore_Exomiser,fishscore_Exomiser,HIPred,pLI_ExAC,SDI,BPlabel_encoded
30,48.0,0.0,0.0,21.642979999999998,0.4095,130.09385800000007,135.12106000000003,77.51815399999998,70.23589500000004,77.96129160000007,98.16598099999996,88.59757219999996,234.19061600000003,83.841234,86.59940340000001,133.37506099999996,164.0900389999999,106.38153400000004,134.68609200000003,124.29813900000003,133.82716900000003,122.75325900000004,78.11044100000001,109.52587949999996,145.83054899999996,171.067964,294.70842915999987,409.6078901000003,98.53120699999997,137.52896100000007,93.9074,120.22080600000004,80.47027600000007,218.398021,160.514104,183.88165800000002,108.82657199999998,18.230678999999995,19.100006000000004,22.53596800000001,45.6001523,24.783524999999994,115.10235699999994,126.05446800000013,161.04477677999995,105.5679029,95.19852599999996,17.13290050000001,26.12041300000001,23.707091000000005,136.29706200000007,20.139116,0.017697050189999997,0.059202063459999996,0.0,0.6593360540500001,0.6506409563428011,8.286515290199997,3
31,159.0,0.0,0.0,1286.8759699999998,-0.4258,53.63240800000003,62.340529000000004,49.93125100000002,57.07418000000001,27.835043000000024,36.845490000000005,19.38734117,63.24704799999999,39.461023,56.348667700000036,46.50993269999997,53.38211199999999,41.476788500000026,54.091687,46.294926000000046,44.091542000000025,50.42434999999996,35.00906399999999,51.47307479999998,55.850528,62.40014700000002,24.28422487,14.900263000000002,48.644740000000006,60.89103900000003,47.37797399999999,51.504793200000016,57.228118000000016,102.65391999999994,90.28330599999997,71.16943600000002,60.91004299999996,17.123756999999998,17.586012,21.068188,35.8993659,21.601217000000005,58.02507900000001,63.85184300000001,56.61958112000002,68.15083720000001,54.523169,16.8928184,21.676353,20.41364800000002,48.71434899999999,18.255264,0.0,0.0,0.0,0.3277410949800001,0.0888842090529,4.2683599963999965,3
32,56.0,0.0,0.0,169.84402,0.6414,51.155619000000016,62.7126,52.65949200000001,55.19401500000003,31.760809000000016,40.85458599999999,25.78343027000001,59.110475999999984,40.78078900000001,66.05863740000004,44.07924299999997,53.996049,37.66209200000002,51.16479,45.47792500000004,44.082811000000035,55.65911699999993,36.40964399999999,55.21972920000001,52.439432999999994,57.895392,20.536239598999988,16.956718499999994,49.52911099999999,57.68751200000003,46.45672099999999,51.98668120000002,47.39397099999999,107.838908,91.94097199999996,75.71918800000003,57.20626200000001,17.796202999999988,18.850931000000006,21.785735999999996,37.6114066,24.81355400000001,58.03128999999996,60.199342000000016,60.82848386800001,74.54321649999999,50.62559999999999,17.17435800000001,23.11445900000001,21.88899900000001,48.28689400000001,19.757372,0.015668869550000002,0.014336472030000002,0.0,0.237914741,0.17274564399999998,4.141548541299998,3
33,27.0,0.0,0.0,11.5284,0.2613,51.24990900000002,61.23176199999998,40.944167000000036,41.80507599999999,31.15331600000001,37.38658199999999,22.1511171,58.47672899999997,39.75394800000001,50.35711260000003,45.81244599999997,52.189510999999996,42.17154400000001,53.46424799999999,45.711510000000025,44.918239000000064,54.88079799999997,35.49516399999999,57.10870159999999,54.138447000000006,57.69099300000002,20.708932898999997,16.508190900000002,48.38802000000001,57.35884000000001,46.91401299999998,50.112984,44.677025999999984,101.078397,89.95143399999998,71.87230000000005,56.40614399999998,17.473861999999983,18.179834,21.521403,42.6561896,23.033584999999995,51.34459900000002,61.680367,62.57829556800002,74.69110570000001,51.752321,17.341383000000008,22.791326,21.719435000000008,47.86398400000001,18.990772,0.0,0.0,0.0,0.1782482402100002,0.0714965593937493,2.8475170535000016,3
34,122.0,0.0,0.0,94.57913,-0.3108,1.9837799999999999,1.9484599999999999,0.313994,0.178079,0.8179069999999999,1.32344,0.38622,1.34189,0.585551,1.7390700000000001,1.4651299999999998,0.892487,13.5439,1.77446,1.49111,1.2384899999999999,0.905018,0.534987,30.3377,1.4084,1.46433,0.171349,1.24029,0.767412,1.34404,1.27556,0.616364,0.35989699999999997,0.834095,0.752104,0.584619,0.890165,2.11553,2.87794,4.47115,17.0035,4.6671,0.6380520000000001,1.08945,0.23048400000000002,0.849533,2.46276,1.21791,1.87159,3.4845800000000002,0.8018460000000001,5.2432099999999995,0.0,0.0,0.0,0.21963588899999997,4.89547e-05,1.70705006,2
35,105.0,1.0,2.0,100.43916999999999,0.4266,5.04825,3.93195,2.0908,0.886207,0.533557,4.55846,0.279994,3.7737300000000005,2.03188,1.24476,2.3182099999999997,2.49335,0.612412,3.08336,2.4887799999999998,1.95282,0.388394,0.9995280000000001,0.8377829999999999,9.54325,3.75236,0.044685199999999994,0.207012,1.31186,3.11955,1.61211,13.2743,0.24083200000000002,5.44131,6.12791,17.7041,3.9082199999999996,1.17954,0.887074,1.77148,1.0855,0.8291940000000001,10.8668,4.17625,0.126609,0.198255,1.94554,2.16641,3.4917800000000003,2.1811599999999998,8.27208,0.9487129999999999,0.0,0.363622861,0.0,0.824394882,0.45489101600000004,4.92982383,2
36,14.0,0.0,0.0,13.905829999999998,-0.2705,53.788620000000016,64.17392899999999,41.547348000000035,39.69283349999999,32.419696000000016,39.884207999999994,23.022240099999994,63.655738999999954,41.22275700000001,46.61397090000003,47.34513769999996,53.72827399999997,43.409650000000006,56.44963599999999,47.06472800000004,45.85290000000007,58.64389199999997,36.55307699999997,76.48527470000002,54.696936,64.95866600000001,20.453249798999988,18.7919686,48.253033,61.72482400000002,47.09714999999999,50.55067520000001,45.587309000000005,107.77779499999995,91.62614899999998,80.80882200000006,58.46036999999998,17.55696859999999,18.308738,21.444287999999997,44.67538770000001,23.443044,56.07860099999999,62.95473400000001,61.93147520800003,79.46326470000002,54.843104000000004,17.579668000000005,23.016986,21.268027000000018,48.24076600000002,19.182655,0.028722813239999995,0.0,0.0,0.179693475,0.028983163,2.9069379996000015,3
37,147.0,0.0,0.0,273.61809480000016,0.4225,47.796554000000036,58.794346,51.02935900000002,59.55560500000002,29.814088000000016,35.99055300000001,22.733151669999994,57.98456099999999,40.149918,61.758287900000006,44.03580899999997,52.93753699999999,37.457425000000036,50.183278000000016,45.70565000000004,42.995483000000036,53.16258799999995,33.12030199999998,43.1765947,53.43872199999999,53.550097,21.577440469999992,13.8599709,49.33015800000001,57.75614600000001,46.279762,49.606714200000006,40.54645599999999,102.15327399999998,87.47756899999996,71.74865100000002,56.01507499999998,17.35420599999999,17.974481000000004,20.983427999999996,35.443461000000006,22.051199,48.828036,57.51409200000001,54.05688112000001,63.32603029999999,50.09547899999998,16.99436100000001,22.76739600000001,21.269501000000012,47.03785400000002,18.044599,0.0,0.00477882401,0.0,0.3413641228300001,0.18116982782949084,4.183055194999998,3
38,26.0,1.0,1.0,1533.8745199999998,0.3577,111.936,77.5643,91.3071,20.6785,629.226,150.055,3181.76,271.189,63.8193,8.65174,566.518,318.601,103.448,35.3488,13.8401,172.872,671.303,34.6731,191.285,199.905,56.0734,2.7653,13.4142,30.0476,131.929,115.86399999999999,430.409,3543.25,94.0809,207.321,24.0981,80.7918,1154.31,757.225,1593.45,629.4590000000001,604.172,262.70599999999996,172.05200000000002,2.69857,37.2269,64.6581,1673.38,576.817,954.067,321.464,1659.28,0.0,0.578384088,0.0,0.460647643,0.034533583,25.5898132,1
39,49.0,1.0,0.0,3332.8913,0.5474,436.279,596.164,110.294,138.756,270.218,357.401,11.4668,951.1310000000001,190.47,57.9542,37.9799,219.767,27.6952,174.669,734.1110000000001,70.4744,26.1011,52.0215,17.3382,241.055,377.12199999999996,4.6435900000000006,150.779,110.14,304.482,93.8435,711.403,30.4087,1545.2,819.56,475.353,338.707,29.576999999999998,26.8302,71.9297,46.0632,16.45,455.42199999999997,278.779,0.975289,5.11506,198.048,178.271,127.288,67.4945,462.436,82.522,0.0,0.557884944,0.0,0.13934290400000002,0.049925638,14.629165200000001,2
40,17.0,0.0,0.0,2588.6288,0.3004,0.38702800000000004,0.18379,0.039397,0.09127819999999999,0.12381700000000001,0.150173,0.153082,0.104172,0.227021,0.0,1.33247,0.260112,0.901954,0.24846,0.37159699999999996,0.0941333,0.048752699999999996,0.0924238,7.10049,0.14280299999999999,0.542322,0.0,0.04588830000000001,0.0864945,0.226358,0.13028299999999998,0.278835,0.042907,0.36098800000000003,0.293668,0.358184,0.24914099999999997,0.11439300000000001,0.162509,0.09577689999999998,0.0,0.17622100000000002,0.281622,0.305027,0.0,0.155744,0.393524,0.101353,0.146276,0.176564,0.187863,0.0896857,0.0,0.0,0.0,0.146139458,0.039182646,1.99024055,2
41,516.0,0.0,0.0,2305.0631,-0.5586,13.7899,59.1928,10.2855,8.907739999999999,12.5871,20.5796,10.3198,17.4372,16.569000000000003,7.9326300000000005,15.1787,15.0158,36.2916,22.2141,18.2401,6.1797699999999995,40.067,11.306,19.8891,59.7599,18.747,1.07352,6.13155,3.8056099999999997,10.0744,9.91125,11.5226,8.24624,56.6668,35.0222,45.7703,11.4327,12.3718,14.5858,10.1508,164.995,17.4272,7.28563,19.7326,0.796268,1.42731,18.9115,7.847239999999999,9.60923,18.1351,14.715,11.6202,0.919866211,0.0,0.0,0.713784814,8.218389999999999e-07,5.85157295,2
42,229.0,0.0,0.0,162.29015,0.327,13.8663,10.527000000000001,18.9868,18.5777,9.71495,10.5762,25.1198,7.14118,7.491219999999999,5.99023,17.964000000000002,7.166360000000001,12.5933,14.7208,13.376,4.91894,28.6465,4.988,15.6409,16.7946,16.1138,0.920266,6.58825,3.59677,9.89279,4.70745,5.63045,411.564,8.48017,10.3947,8.2718,5.81931,7.148960000000001,7.36525,10.1908,26.3761,7.16527,5.6879800000000005,18.227999999999998,2.02104,6.63502,11.3362,8.17582,6.3899099999999995,10.3111,7.5135,10.213,0.0,0.0,0.0,0.30087763100000003,5.09138e-07,0.0,2
43,53.0,1.0,0.0,35.43011,-0.4331,13.6358,13.9494,4.43631,2.48005,4.67109,7.1283,4.65923,19.4058,8.43137,10.2796,14.7609,14.2033,16.7378,11.4604,10.3903,18.4147,18.8864,8.97071,17.3962,13.9612,16.5825,7.16286,4.97518,7.4154,16.641,14.4622,15.4971,5.077380000000001,9.38069,11.1345,12.7641,15.4388,17.9042,35.1048,66.5691,77.5748,46.5931,16.678,16.0429,38.9581,99.37899999999999,13.3031,6.58644,8.07531,15.2741,12.3995,57.5083,0.0,0.0,0.0,0.767620981,0.999997542,11.67800063,2
44,256.0,0.0,0.0,7.942539999999999,-0.3397,0.0,0.0563144,0.068652,0.0627846,0.0441233,0.0,0.0123188,0.06251190000000001,0.0435507,0.0373851,0.0950038,0.131552,0.07147289999999999,0.054588199999999996,0.0475876,0.0770212,0.0554715,0.0602639,0.10465799999999999,0.058122900000000005,0.0225704,0.0,0.0,0.0389961,0.0649519,0.05665359999999999,0.0590174,0.07493939999999999,0.0535415,0.06184259999999999,0.0455978,0.0916898,0.0,0.0,0.0232562,0.0727509,0.0,0.057590199999999994,0.0,0.0855784,0.06701549999999999,0.0556091,0.0,0.0,0.027610700000000002,0.0624761,0.0,0.0,0.0,0.0,0.11190837599999999,0.166948561,2.7507626630000006,3
45,34.0,0.0,0.0,463.55580999999995,0.3715,12.8761,23.7593,1.9780799999999998,1.36133,2.66198,3.91002,0.45430200000000004,4.65543,3.5270099999999998,4.07969,15.5264,5.15574,5.81123,7.71484,8.08586,7.537389999999999,11.3093,1.61707,2.21285,21.3284,17.4713,1.82958,0.742908,2.09939,10.2074,5.07225,10.6297,0.591067,8.19047,8.69271,7.348380000000001,6.45023,4.23468,3.9193599999999997,4.1649199999999995,1.8397299999999999,3.69599,7.9994,15.2325,49.6889,1.01728,6.6945,4.59219,3.9875199999999995,3.98165,11.2693,4.51958,0.0,0.35893075700000004,0.0,0.79961127,0.337855764,12.578549699999998,2
46,14.0,1.0,0.0,2261.17843,0.2663,0.23561700000000002,0.270611,0.0856405,0.8729459999999999,0.101613,0.386775,0.0434151,1.1717600000000001,0.16485999999999998,0.0511744,0.45227700000000004,0.560046,1.20793,1.27155,0.0845321,0.11513,0.125046,0.15675799999999998,0.793846,0.589497,0.178633,0.00476276,0.0558073,0.394834,0.606927,0.172556,0.145097,0.146828,2.65236,0.6594810000000001,2.25069,1.40505,0.9318209999999999,1.4332200000000002,0.055012,5.84741,1.0797,0.324943,0.351982,0.056441899999999996,2.01478,0.271805,0.368938,0.236083,1.4047399999999999,0.213075,0.0634691,0.0,0.0,0.0,0.7969835999999999,0.9467193079999999,9.78859286,2
50,528.0,1.0,1.0,5.07717,0.3445,0.059361800000000006,0.0671924,0.0275618,0.0,0.0376693,0.0415247,0.0,0.029902299999999996,0.0508212,0.026491700000000003,0.103576,0.0,0.14941500000000002,0.0727083,0.0181018,5.1371199999999995,0.0210418,0.0157684,1.35608,0.149614,0.11186800000000001,0.015612899999999999,0.027951499999999997,0.0,0.0298861,32.955,0.019161400000000002,0.0314759,0.0504809,0.06292400000000001,0.0249501,0.0299426,3.1571700000000003,6.6077699999999995,9.07741,3.19848,10.8575,0.0416517,0.0496611,0.0,0.0248146,0.188106,0.33474699999999996,0.22295399999999999,0.44553999999999994,0.0223636,6.67265,0.0,0.0,0.0,0.8366215229999999,0.775375974,0.0,2
51,22.0,1.0,0.0,257.23512,1.2559,6.48269,2.75645,11.0358,10.652000000000001,1.1799,2.70827,0.202653,7.05657,1.20866,0.5056649999999999,1.9051900000000002,1.71185,8.294139999999999,9.499189999999999,24.9014,2.50428,4.35301,2.14296,4.61596,1.96658,33.6386,0.024933700000000003,0.447694,1.6720400000000002,4.68666,10.8344,3.9081900000000003,0.9187299999999999,23.0314,26.3302,23.2078,16.5567,2.27168,3.5242,2.55348,6.98406,6.15416,3.03199,10.5729,0.031055400000000004,5.71098,44.4513,1.34552,1.11412,2.94056,2.89983,3.3034199999999996,0.0,0.49943406700000004,0.0,0.693781972,0.999998433,6.87689431,1
52,662.0,1.0,1.0,728.73949,0.5555,4.7984599999999995,2.9013400000000003,0.5470189999999999,0.0387712,1.4056600000000001,0.988662,0.917359,8.74015,0.736759,0.0234157,0.589407,0.707415,11.1441,2.9683599999999997,0.215153,2.0415099999999997,2.75374,0.449585,3.00258,4.21635,0.568029,0.0988922,0.9605959999999999,0.284167,0.190808,1.2028,0.0625685,8.35908,0.0931234,0.09540069999999999,0.0504717,0.41683400000000004,0.9144899999999999,1.5405200000000001,1.2031399999999999,5.35367,2.8613,0.11013800000000001,4.5315,0.730862,0.0175695,0.941293,0.921234,0.962374,1.52773,1.0801100000000001,1.99088,0.9005028829999999,0.49080455,0.0,0.6933863159999999,1.0,3.74177141,1
53,64.0,1.0,1.0,590.52071,-0.4331,3.49425,2.1231,8.652999999999999,0.8429629999999999,3.2298400000000003,3.0218700000000003,0.339362,33.241,2.5991299999999997,1.08735,5.43879,3.10224,16.2288,4.713,2.73541,2.63021,2.1655900000000003,4.578530000000001,14.7574,4.54103,4.8367,0.868236,1.32694,0.722843,2.36232,2.19122,1.5018799999999999,0.500165,4.50673,2.13246,2.07822,1.69317,2.54225,4.95926,9.06452,33.1612,7.26203,2.0545299999999997,4.96163,0.12676800000000002,0.189158,2.79403,5.67643,2.07196,15.2186,2.4397599999999997,11.439,0.0,0.512173321,0.0,0.622939706,0.999693297,1.90066426,1
54,1.0,1.0,1.0,766.55161,0.013132999999999995,13.9779,3.1621900000000003,8.75035,7.71557,1.75555,2.67937,2.14918,4.76715,1.70976,0.36930100000000005,17.3516,3.1,23.9603,9.21872,40.2982,9.682889999999999,1.14454,2.20906,1.93115,2.71435,13.5338,0.09492189999999999,3.17266,3.01403,3.76991,9.25971,2.22506,4.67696,6.984139999999999,7.697019999999999,12.0643,21.1655,4.13319,11.0541,6.92082,27.6475,13.6439,2.09675,11.3915,1.7634900000000002,2.61572,20.1911,2.6711,2.18361,7.80013,3.66738,9.36353,0.0,0.5706635320000001,0.0,0.602114379,0.001820338,3.49140794,1
55,65.0,1.0,1.0,22.57919,0.2241,0.5717439999999999,1.0368899999999999,0.162043,0.0576818,0.529291,0.25261100000000003,0.036189599999999995,0.8389,1.86247,0.054226300000000005,0.329518,0.9394,2.22282,1.7773400000000001,0.703623,0.326342,0.335235,0.44000600000000006,3.7413300000000005,0.716492,0.513878,0.056596900000000006,0.143204,1.12463,0.559293,0.22761199999999998,0.8682209999999999,0.424746,1.5526,0.787872,0.932342,1.94897,2.41066,4.87178,6.99794,29.4263,4.57834,0.33921,0.5853729999999999,3.22076,0.06364700000000001,0.392394,1.8404599999999998,1.81005,2.75346,0.7131069999999999,8.10036,0.0,0.0,0.0,0.638582647,0.011363581999999999,3.8518008999999997,1
56,21.0,0.0,0.0,1301.92267,0.3745,0.275553,14.7352,28.8645,22.8407,0.758959,0.709074,2.36737,0.25018,0.32771500000000003,37.6709,0.256279,0.766888,54.1038,2.00698,0.529045,0.46245699999999995,0.28241900000000003,1.40849,2.557,26.8371,0.168673,0.04916040000000001,0.83115,0.332368,0.192873,0.397375,0.28251,0.278357,1.81119,0.41091300000000003,0.283978,0.12061,38.9539,66.9085,91.0117,275.183,86.1475,0.121118,0.151367,0.183398,0.18279,0.893932,19.484,9.00619,45.7601,0.6814,93.8877,0.0,0.431381082,0.0,0.736296356,0.468620194,9.88779187,1
57,149.0,0.0,0.0,1917.4811399999999,-0.3541,24.9937,15.9277,5.49164,4.39141,8.744860000000001,11.2859,4.27798,10.1213,6.46368,4.3688400000000005,56.4885,3.7378400000000003,28.27,16.831,8.29302,8.249260000000001,8.26515,7.18352,27.4466,25.4091,18.9627,5.50825,7.55325,8.42422,11.2987,7.25271,6.1048599999999995,12.9917,9.3643,9.19006,10.8924,12.5511,5.38834,5.75354,7.45947,13.1555,7.6299600000000005,8.42523,18.4505,5.59133,5.06358,9.23061,5.62349,8.987060000000001,6.50396,7.768439999999999,7.495939999999999,0.0,0.396248826,0.0,0.669261694,0.003193956,5.52376604,2
58,109.0,0.0,0.0,804.1747799999999,0.4873,63.4628,77.3417,74.99,62.74100000000001,27.534000000000002,44.5983,21.3231,82.977,66.4994,85.3963,56.2413,101.531,39.0108,61.636,72.5376,52.4618,32.5811,30.4581,59.966,59.845,75.3552,37.05,13.2045,147.525,137.292,62.9743,100.31200000000001,40.0837,94.5554,83.1963,117.22200000000001,96.4555,8.586960000000001,9.28079,11.09,11.499,11.9424,67.2755,74.3397,39.3169,93.9037,76.1534,14.4943,25.4072,15.1283,71.744,10.186,0.0,0.0,0.0,0.429466158,1.55576e-06,2.93496915,1
59,155.0,1.0,0.0,11.5877,0.1871,264.664,268.032,126.37799999999999,85.6152,4.81265,11.8758,4.908869999999999,367.54400000000004,56.4558,34.4387,110.969,119.89200000000001,6.35668,74.1103,331.01099999999997,53.3129,101.387,38.9113,21.4049,242.115,312.487,0.615947,6.4867099999999995,45.7862,160.565,119.573,543.346,6.28175,244.37900000000002,309.357,424.77099999999996,181.547,4.2653099999999995,4.05134,6.413069999999999,2.62932,3.89951,331.944,216.579,3.8993900000000004,889.862,377.314,8.09506,14.8333,5.8797,319.715,4.79953,0.869202136,0.788155246,0.0,0.7691657540000001,0.018707972,23.41984427,2
61,211.0,0.0,0.0,435.38052000000005,-0.4933,0.143568,0.408639,0.025012200000000002,0.011801,0.0202853,0.0485366,0.0103568,0.0468136,0.0473853,0.0,0.104992,0.495428,1.0724,0.15435,0.24681,0.0195877,0.011412899999999998,37.126,1.01452,0.263811,0.104328,0.0250102,3.6529599999999998,0.036069,0.046071499999999994,0.105565,0.051126099999999994,0.0973834,0.028193700000000002,0.0545881,0.0275382,0.037827,6.25615,14.9405,2.22167,23.6032,21.5455,0.0725776,0.10760399999999999,0.0,0.0,0.11316099999999998,0.44997299999999996,0.396955,0.9724950000000001,0.0489497,4.32054,0.0,0.5283317679999999,0.0,0.42101231200000006,9.67009e-05,1.98266541,2
62,1166.0,0.0,0.0,11.550999999999998,0.467,19.865,94.811,27.3795,24.6997,17.8658,30.299,25.7132,62.1373,44.5032,1.39123,8.020010000000001,102.191,40.9923,71.5256,41.2621,14.1371,20.1511,20.9309,5.175590000000001,50.6347,17.9891,0.255782,18.3763,96.5525,71.6884,18.9798,59.5648,27.445,87.2215,64.4504,70.1661,30.2791,13.8482,12.3071,10.3565,8.10264,9.1724,28.0166,14.6563,5.42097,202.003,26.7099,19.9105,23.8804,14.383,55.9963,9.51135,0.957427108,0.0,0.0,0.830946863,0.23818636199999998,8.79295894,1
64,81.0,0.0,0.0,656.55651,0.373,9.05461,8.90359,2.63192,1.8261,2.59026,3.9853,1.9184,7.173260000000001,5.80662,4.65965,10.2875,8.11843,5.2693900000000005,6.36991,5.4475,5.55955,6.405530000000001,4.30499,7.48491,8.81015,9.72103,1.53447,2.67561,5.01095,7.41512,4.95864,7.45028,3.68508,6.44854,6.74085,8.32369,7.2016800000000005,1.72363,1.7688,1.9919099999999998,4.71322,2.14375,5.99311,9.631969999999999,12.3475,7.35348,6.33911,2.04046,4.3886400000000005,2.3625700000000003,7.73319,2.0011200000000002,0.0,0.0,0.0,0.48830753600000004,0.577650481,4.70997211,2
65,30.0,0.0,0.0,899.40808,0.3491,250.708,179.453,74.7343,56.1859,59.5473,73.9984,54.2047,201.49400000000003,74.9705,118.116,261.28700000000003,212.855,127.376,90.85,95.9148,117.09899999999999,37.0049,70.6408,73.9433,106.70100000000001,96.6442,23.1257,44.0733,144.321,182.63,99.4723,198.865,65.3594,417.829,249.203,369.658,193.81400000000002,12.3837,10.353,13.0315,6.3602099999999995,13.6322,300.972,106.993,228.96900000000002,375.17699999999996,85.61200000000001,20.1552,32.2914,18.3068,146.365,13.0828,0.0,0.0,0.0,0.581228554,0.027202551000000002,8.44786072,2
66,280.0,0.0,0.0,36.30666,0.5709,20.2885,40.0815,7.9695,5.78394,11.0944,15.9243,19.4902,25.541,49.411,4.9810099999999995,28.0636,10.0746,24.9136,36.1618,17.2521,24.8286,32.3339,35.1839,119.375,67.697,16.852999999999998,6.5393,16.4157,5.31369,11.2858,24.7761,22.121,30.3638,7.21742,11.9935,9.68737,26.9673,21.8036,25.1068,26.2935,24.5869,32.541,16.8618,24.5518,23.6826,9.37386,20.7719,24.271,39.1094,23.1295,26.6557,27.9935,0.0,0.0,0.0,0.72829324,0.7870881470000001,0.0,2
68,1.0,1.0,1.0,1257.0747199999998,-0.019517000000000003,1.28977,0.38677,0.45387299999999997,0.196471,40.9531,293.026,0.09893489999999999,0.610926,2.91657,0.375859,1.9217,1.09907,29.3917,1.49793,0.746826,0.188004,0.25548699999999996,3.7945300000000004,10.7573,44.8618,2.09425,0.014827799999999999,2.03455,0.0801099,0.521949,0.517799,0.5985199999999999,2.67652,1.41618,0.6905319999999999,0.751272,0.38040999999999997,0.100634,0.13417300000000001,0.149952,7.39193,0.249678,0.79352,1.96825,0.32816999999999996,0.0365795,0.5719609999999999,0.21826199999999998,0.18801600000000002,0.185444,1.12225,0.10538299999999999,0.0,0.853179975,0.0,0.13934290400000002,2.74928e-14,2.89489364,2
69,61.0,0.0,0.0,702.63417,-0.5387,11.4287,10.765,4.89891,3.56651,3.20618,4.45366,2.6642900000000003,9.380560000000001,6.96277,7.42245,10.1629,6.46885,10.7832,8.585519999999999,9.542710000000001,7.10475,5.44105,6.653560000000001,14.5914,11.3118,13.5037,0.6930930000000001,2.91941,11.3262,12.7424,6.11045,8.59995,6.68595,10.0821,10.0737,11.2298,9.67656,3.66137,4.72906,3.98736,16.0239,5.24938,8.02249,11.8634,6.25185,11.6954,8.91877,3.55701,4.90182,4.45536,7.88508,4.04904,0.0,0.5040940970000001,0.0,0.757599056,0.9984796509999999,6.46145605,2
71,66.0,0.0,0.0,215.89597999999998,-0.2298,1.94545,256.785,0.52079,0.33637399999999995,0.407144,0.47349399999999997,0.5664399999999999,1.32255,0.9673700000000001,2.1034599999999997,0.538559,1.0470899999999999,0.8398049999999999,0.576006,1.19718,1.3179299999999998,0.8430850000000001,0.599164,4.20784,0.978743,0.532772,0.235302,0.35254800000000003,0.780573,0.576017,1.00457,0.972834,0.86415,0.904286,1.12789,0.9724209999999999,0.902774,0.8207260000000001,0.5634819999999999,0.734128,1.63915,0.671327,1.0049700000000001,0.769995,1.44676,1.9395900000000001,1.12608,3.26547,12.2312,1.02776,0.920825,0.527892,0.0,0.0,0.0,0.26269474600000003,0.000349252,3.94830677,2
75,1.0,0.0,0.0,5.42256,0.08469199999999998,25.38,25.7704,12.0586,9.65339,6.6971,11.2632,0.7440319999999999,15.352,9.06451,9.61935,36.9722,4.66097,8.88177,22.9526,26.1654,4.52416,2.80326,6.79105,7.89733,18.9938,42.8473,0.47905,2.28993,7.63138,17.6627,8.20953,10.6411,11.8108,24.9173,18.6256,28.7574,27.2895,4.35124,4.51579,5.4769,1.72668,4.22931,10.6046,34.2192,0.465871,11.4628,24.0768,4.069,3.1852,3.7645699999999995,12.3047,6.30591,0.0,0.0,0.0,0.39625853299999997,0.138254694,1.70705006,2
76,65.0,0.0,0.0,10.253639999999999,-0.5576,161.934,184.304,54.2835,38.6258,43.2705,76.8584,33.9225,164.361,119.41,35.0415,201.865,118.463,82.0465,137.345,103.531,126.26700000000001,100.321,66.8602,62.6791,165.668,187.329,25.7518,36.3235,99.605,150.377,105.866,121.772,105.39299999999999,138.72799999999998,156.457,233.47799999999998,134.553,44.9305,50.3317,48.006,201.262,56.2772,124.777,297.53700000000003,72.8449,166.899,114.604,45.9086,70.6164,60.7734,134.322,50.7913,0.0,0.38962596200000005,0.0,0.7829608920000001,0.99981275,37.57141285,2
77,55.0,1.0,0.0,350.77826,-0.5502,0.536007,0.0527591,0.054849800000000004,0.036969300000000004,0.22845,0.158683,0.19893,0.154339,0.179242,0.0200648,0.360754,0.041501800000000005,0.265705,0.229675,0.177367,0.206452,0.327971,0.20014300000000002,6.4103,0.149006,0.351699,0.05468919999999999,0.19833399999999998,0.29272,0.300774,0.184434,0.028414699999999998,4787.34,0.162889,0.151634,0.026772700000000003,0.47727600000000003,0.0386169,0.0410486,0.039538699999999996,0.166941,0.06876089999999999,0.08607569999999999,0.180114,0.0788225,0.033009699999999996,0.0912088,0.019184700000000002,0.011179000000000001,0.026385900000000004,0.0687621,0.0465612,0.957427108,0.9306270059999999,0.0,0.132359073,0.0014339320000000002,1.6697435,2
